"Step","VOWELS_FILTER_b40_DUAL_bs16 - div_0_2_z","VOWELS_FILTER_b40_DUAL_bs16 - div_0_2_z__MIN","VOWELS_FILTER_b40_DUAL_bs16 - div_0_2_z__MAX","VOWELS_FILTER_b20_DUAL_bs16 - div_0_2_z","VOWELS_FILTER_b20_DUAL_bs16 - div_0_2_z__MIN","VOWELS_FILTER_b20_DUAL_bs16 - div_0_2_z__MAX","VOWELS_FILTER_b10_DUAL_bs16 - div_0_2_z","VOWELS_FILTER_b10_DUAL_bs16 - div_0_2_z__MIN","VOWELS_FILTER_b10_DUAL_bs16 - div_0_2_z__MAX","VOWELS_FILTER_b0_DUAL_bs16 - div_0_2_z","VOWELS_FILTER_b0_DUAL_bs16 - div_0_2_z__MIN","VOWELS_FILTER_b0_DUAL_bs16 - div_0_2_z__MAX","VOWELS_FILTER_b0.1_DUAL_bs16 - div_0_2_z","VOWELS_FILTER_b0.1_DUAL_bs16 - div_0_2_z__MIN","VOWELS_FILTER_b0.1_DUAL_bs16 - div_0_2_z__MAX","VOWELS_FILTER_b1_DUAL_bs16 - div_0_2_z","VOWELS_FILTER_b1_DUAL_bs16 - div_0_2_z__MIN","VOWELS_FILTER_b1_DUAL_bs16 - div_0_2_z__MAX","VOWELS_FILTER_B5_DEFAULTS_DUAL_bs16 - div_0_2_z","VOWELS_FILTER_B5_DEFAULTS_DUAL_bs16 - div_0_2_z__MIN","VOWELS_FILTER_B5_DEFAULTS_DUAL_bs16 - div_0_2_z__MAX"
"20","0.020033100619912148","0.020033100619912148","0.020033100619912148","0.03822772949934006","0.03822772949934006","0.03822772949934006","0.07827838510274887","0.07827838510274887","0.07827838510274887","0.42378759384155273","0.42378759384155273","0.42378759384155273","0.38460224866867065","0.38460224866867065","0.38460224866867065","0.37206965684890747","0.37206965684890747","0.37206965684890747","0.1882961094379425","0.1882961094379425","0.1882961094379425"
"22","0.023278232663869858","0.023278232663869858","0.023278232663869858","0.044878341257572174","0.044878341257572174","0.044878341257572174","0.09411013871431351","0.09411013871431351","0.09411013871431351","0.44485586881637573","0.44485586881637573","0.44485586881637573","0.43640002608299255","0.43640002608299255","0.43640002608299255","0.40516340732574463","0.40516340732574463","0.40516340732574463","0.22786545753479004","0.22786545753479004","0.22786545753479004"
"24","0.02326824516057968","0.02326824516057968","0.02326824516057968","0.04425933212041855","0.04425933212041855","0.04425933212041855","0.1025492399930954","0.1025492399930954","0.1025492399930954","0.43198180198669434","0.43198180198669434","0.43198180198669434","0.4434565305709839","0.4434565305709839","0.4434565305709839","0.4086964726448059","0.4086964726448059","0.4086964726448059","0.240571528673172","0.240571528673172","0.240571528673172"
"26","0.028093697503209114","0.028093697503209114","0.028093697503209114","0.05426385998725891","0.05426385998725891","0.05426385998725891","0.13101926445960999","0.13101926445960999","0.13101926445960999","0.47027626633644104","0.47027626633644104","0.47027626633644104","0.47287267446517944","0.47287267446517944","0.47287267446517944","0.4575432240962982","0.4575432240962982","0.4575432240962982","0.2971096932888031","0.2971096932888031","0.2971096932888031"
"28","0.028352756053209305","0.028352756053209305","0.028352756053209305","0.05271846055984497","0.05271846055984497","0.05271846055984497","0.12052468955516815","0.12052468955516815","0.12052468955516815","0.4618988037109375","0.4618988037109375","0.4618988037109375","0.4248621165752411","0.4248621165752411","0.4248621165752411","0.42469072341918945","0.42469072341918945","0.42469072341918945","0.270319402217865","0.270319402217865","0.270319402217865"
"30","0.026457833126187325","0.026457833126187325","0.026457833126187325","0.04985196888446808","0.04985196888446808","0.04985196888446808","0.12319856882095337","0.12319856882095337","0.12319856882095337","0.41943448781967163","0.41943448781967163","0.41943448781967163","0.4221382141113281","0.4221382141113281","0.4221382141113281","0.38858282566070557","0.38858282566070557","0.38858282566070557","0.25430020689964294","0.25430020689964294","0.25430020689964294"
"32","0.028196487575769424","0.028196487575769424","0.028196487575769424","0.061916500329971313","0.061916500329971313","0.061916500329971313","0.12218976765871048","0.12218976765871048","0.12218976765871048","0.43119823932647705","0.43119823932647705","0.43119823932647705","0.37214648723602295","0.37214648723602295","0.37214648723602295","0.32250142097473145","0.32250142097473145","0.32250142097473145","0.2331933081150055","0.2331933081150055","0.2331933081150055"
"34","0.0317721925675869","0.0317721925675869","0.0317721925675869","0.05927653610706329","0.05927653610706329","0.05927653610706329","0.1622028648853302","0.1622028648853302","0.1622028648853302","0.44342002272605896","0.44342002272605896","0.44342002272605896","0.460297167301178","0.460297167301178","0.460297167301178","0.43449723720550537","0.43449723720550537","0.43449723720550537","0.3291299045085907","0.3291299045085907","0.3291299045085907"
"36","0.03198852017521858","0.03198852017521858","0.03198852017521858","0.06828905642032623","0.06828905642032623","0.06828905642032623","0.1275711953639984","0.1275711953639984","0.1275711953639984","0.4333188831806183","0.4333188831806183","0.4333188831806183","0.39850810170173645","0.39850810170173645","0.39850810170173645","0.3879501223564148","0.3879501223564148","0.3879501223564148","0.23191531002521515","0.23191531002521515","0.23191531002521515"
"38","0.03464256972074509","0.03464256972074509","0.03464256972074509","0.07738741487264633","0.07738741487264633","0.07738741487264633","0.16536879539489746","0.16536879539489746","0.16536879539489746","0.4186418652534485","0.4186418652534485","0.4186418652534485","0.4219453036785126","0.4219453036785126","0.4219453036785126","0.3991299271583557","0.3991299271583557","0.3991299271583557","0.26994532346725464","0.26994532346725464","0.26994532346725464"
"40","0.03351069986820221","0.03351069986820221","0.03351069986820221","0.06985563039779663","0.06985563039779663","0.06985563039779663","0.15825872123241425","0.15825872123241425","0.15825872123241425","0.4197740852832794","0.4197740852832794","0.4197740852832794","0.4005272090435028","0.4005272090435028","0.4005272090435028","0.3960670828819275","0.3960670828819275","0.3960670828819275","0.34670305252075195","0.34670305252075195","0.34670305252075195"
"42","0.03634277731180191","0.03634277731180191","0.03634277731180191","0.07759544998407364","0.07759544998407364","0.07759544998407364","0.1882878541946411","0.1882878541946411","0.1882878541946411","0.4018787145614624","0.4018787145614624","0.4018787145614624","0.38366708159446716","0.38366708159446716","0.38366708159446716","0.38833925127983093","0.38833925127983093","0.38833925127983093","0.3689584732055664","0.3689584732055664","0.3689584732055664"
"44","0.04065270721912384","0.04065270721912384","0.04065270721912384","0.08342743664979935","0.08342743664979935","0.08342743664979935","0.19001644849777222","0.19001644849777222","0.19001644849777222","0.39938944578170776","0.39938944578170776","0.39938944578170776","0.3863353133201599","0.3863353133201599","0.3863353133201599","0.4088044762611389","0.4088044762611389","0.4088044762611389","0.36381348967552185","0.36381348967552185","0.36381348967552185"
"46","0.047813981771469116","0.047813981771469116","0.047813981771469116","0.10237503796815872","0.10237503796815872","0.10237503796815872","0.21497422456741333","0.21497422456741333","0.21497422456741333","0.4173094630241394","0.4173094630241394","0.4173094630241394","0.3876696825027466","0.3876696825027466","0.3876696825027466","0.3799523115158081","0.3799523115158081","0.3799523115158081","0.3425676226615906","0.3425676226615906","0.3425676226615906"
"48","0.04604344069957733","0.04604344069957733","0.04604344069957733","0.10886643826961517","0.10886643826961517","0.10886643826961517","0.24341486394405365","0.24341486394405365","0.24341486394405365","0.40909355878829956","0.40909355878829956","0.40909355878829956","0.40512362122535706","0.40512362122535706","0.40512362122535706","0.41143256425857544","0.41143256425857544","0.41143256425857544","0.34057551622390747","0.34057551622390747","0.34057551622390747"
"50","0.04649803787469864","0.04649803787469864","0.04649803787469864","0.1157865822315216","0.1157865822315216","0.1157865822315216","0.26353275775909424","0.26353275775909424","0.26353275775909424","0.43331047892570496","0.43331047892570496","0.43331047892570496","0.3937879204750061","0.3937879204750061","0.3937879204750061","0.37418922781944275","0.37418922781944275","0.37418922781944275","0.37150439620018005","0.37150439620018005","0.37150439620018005"
"52","0.061341241002082825","0.061341241002082825","0.061341241002082825","0.13677382469177246","0.13677382469177246","0.13677382469177246","0.2774757146835327","0.2774757146835327","0.2774757146835327","0.41391998529434204","0.41391998529434204","0.41391998529434204","0.41826993227005005","0.41826993227005005","0.41826993227005005","0.49018537998199463","0.49018537998199463","0.49018537998199463","0.4321279525756836","0.4321279525756836","0.4321279525756836"
"54","0.056819528341293335","0.056819528341293335","0.056819528341293335","0.0997108668088913","0.0997108668088913","0.0997108668088913","0.24127551913261414","0.24127551913261414","0.24127551913261414","0.41252440214157104","0.41252440214157104","0.41252440214157104","0.40352457761764526","0.40352457761764526","0.40352457761764526","0.40641725063323975","0.40641725063323975","0.40641725063323975","0.3683914244174957","0.3683914244174957","0.3683914244174957"
"56","0.06275461614131927","0.06275461614131927","0.06275461614131927","0.08808395266532898","0.08808395266532898","0.08808395266532898","0.27022039890289307","0.27022039890289307","0.27022039890289307","0.41556137800216675","0.41556137800216675","0.41556137800216675","0.4054056406021118","0.4054056406021118","0.4054056406021118","0.40956079959869385","0.40956079959869385","0.40956079959869385","0.3363161087036133","0.3363161087036133","0.3363161087036133"
"58","0.07320691645145416","0.07320691645145416","0.07320691645145416","0.15263080596923828","0.15263080596923828","0.15263080596923828","0.3450595438480377","0.3450595438480377","0.3450595438480377","0.3848034739494324","0.3848034739494324","0.3848034739494324","0.3834700882434845","0.3834700882434845","0.3834700882434845","0.4427076578140259","0.4427076578140259","0.4427076578140259","0.29294323921203613","0.29294323921203613","0.29294323921203613"
"60","0.0728309229016304","0.0728309229016304","0.0728309229016304","0.18225806951522827","0.18225806951522827","0.18225806951522827","0.3799569308757782","0.3799569308757782","0.3799569308757782","0.38243910670280457","0.38243910670280457","0.38243910670280457","0.36544567346572876","0.36544567346572876","0.36544567346572876","0.42169034481048584","0.42169034481048584","0.42169034481048584","0.36684808135032654","0.36684808135032654","0.36684808135032654"
"62","0.05688425898551941","0.05688425898551941","0.05688425898551941","0.13242286443710327","0.13242286443710327","0.13242286443710327","0.33181333541870117","0.33181333541870117","0.33181333541870117","0.43124905228614807","0.43124905228614807","0.43124905228614807","0.41787558794021606","0.41787558794021606","0.41787558794021606","0.43560951948165894","0.43560951948165894","0.43560951948165894","0.266596257686615","0.266596257686615","0.266596257686615"
"64","0.09072406589984894","0.09072406589984894","0.09072406589984894","0.1568273901939392","0.1568273901939392","0.1568273901939392","0.34350401163101196","0.34350401163101196","0.34350401163101196","0.39940276741981506","0.39940276741981506","0.39940276741981506","0.3826347589492798","0.3826347589492798","0.3826347589492798","0.4109641909599304","0.4109641909599304","0.4109641909599304","0.3663812279701233","0.3663812279701233","0.3663812279701233"
"66","0.08739668130874634","0.08739668130874634","0.08739668130874634","0.22194409370422363","0.22194409370422363","0.22194409370422363","0.3868393898010254","0.3868393898010254","0.3868393898010254","0.37384653091430664","0.37384653091430664","0.37384653091430664","0.3674585223197937","0.3674585223197937","0.3674585223197937","0.44208142161369324","0.44208142161369324","0.44208142161369324","0.41031306982040405","0.41031306982040405","0.41031306982040405"
"68","0.08891680836677551","0.08891680836677551","0.08891680836677551","0.23068013787269592","0.23068013787269592","0.23068013787269592","0.3340407609939575","0.3340407609939575","0.3340407609939575","0.41800445318222046","0.41800445318222046","0.41800445318222046","0.4381299614906311","0.4381299614906311","0.4381299614906311","0.4465537667274475","0.4465537667274475","0.4465537667274475","0.3608318567276001","0.3608318567276001","0.3608318567276001"
"70","0.056469228118658066","0.056469228118658066","0.056469228118658066","0.19254514575004578","0.19254514575004578","0.19254514575004578","0.3350406885147095","0.3350406885147095","0.3350406885147095","0.40051281452178955","0.40051281452178955","0.40051281452178955","0.40446701645851135","0.40446701645851135","0.40446701645851135","0.4689449667930603","0.4689449667930603","0.4689449667930603","0.36980777978897095","0.36980777978897095","0.36980777978897095"
"72","0.048566631972789764","0.048566631972789764","0.048566631972789764","0.2106599062681198","0.2106599062681198","0.2106599062681198","0.3910897374153137","0.3910897374153137","0.3910897374153137","0.40509435534477234","0.40509435534477234","0.40509435534477234","0.38882333040237427","0.38882333040237427","0.38882333040237427","0.45025527477264404","0.45025527477264404","0.45025527477264404","0.3519466519355774","0.3519466519355774","0.3519466519355774"
"74","0.09357819706201553","0.09357819706201553","0.09357819706201553","0.16933593153953552","0.16933593153953552","0.16933593153953552","0.33666926622390747","0.33666926622390747","0.33666926622390747","0.3836962878704071","0.3836962878704071","0.3836962878704071","0.3847774863243103","0.3847774863243103","0.3847774863243103","0.4264400005340576","0.4264400005340576","0.4264400005340576","0.28748470544815063","0.28748470544815063","0.28748470544815063"
"76","0.0631176084280014","0.0631176084280014","0.0631176084280014","0.27506381273269653","0.27506381273269653","0.27506381273269653","0.35709065198898315","0.35709065198898315","0.35709065198898315","0.4293067157268524","0.4293067157268524","0.4293067157268524","0.4255712330341339","0.4255712330341339","0.4255712330341339","0.3938710391521454","0.3938710391521454","0.3938710391521454","0.35033005475997925","0.35033005475997925","0.35033005475997925"
"78","0.09046843647956848","0.09046843647956848","0.09046843647956848","0.16867859661579132","0.16867859661579132","0.16867859661579132","0.34564241766929626","0.34564241766929626","0.34564241766929626","0.3527545630931854","0.3527545630931854","0.3527545630931854","0.35937193036079407","0.35937193036079407","0.35937193036079407","0.3984532058238983","0.3984532058238983","0.3984532058238983","0.30674898624420166","0.30674898624420166","0.30674898624420166"
"80","0.1301073431968689","0.1301073431968689","0.1301073431968689","0.13753028213977814","0.13753028213977814","0.13753028213977814","0.32366201281547546","0.32366201281547546","0.32366201281547546","0.3900982737541199","0.3900982737541199","0.3900982737541199","0.40124502778053284","0.40124502778053284","0.40124502778053284","0.42750900983810425","0.42750900983810425","0.42750900983810425","0.3969563841819763","0.3969563841819763","0.3969563841819763"
"82","0.11820894479751587","0.11820894479751587","0.11820894479751587","0.32561203837394714","0.32561203837394714","0.32561203837394714","0.3878633975982666","0.3878633975982666","0.3878633975982666","0.29307329654693604","0.29307329654693604","0.29307329654693604","0.31073495745658875","0.31073495745658875","0.31073495745658875","0.4113759398460388","0.4113759398460388","0.4113759398460388","0.41126903891563416","0.41126903891563416","0.41126903891563416"
"84","0.05654776841402054","0.05654776841402054","0.05654776841402054","0.26435983180999756","0.26435983180999756","0.26435983180999756","0.3196415305137634","0.3196415305137634","0.3196415305137634","0.3705553114414215","0.3705553114414215","0.3705553114414215","0.35576701164245605","0.35576701164245605","0.35576701164245605","0.3614636957645416","0.3614636957645416","0.3614636957645416","0.3716637194156647","0.3716637194156647","0.3716637194156647"
"86","0.08172906935214996","0.08172906935214996","0.08172906935214996","0.22455844283103943","0.22455844283103943","0.22455844283103943","0.3659013509750366","0.3659013509750366","0.3659013509750366","0.40909266471862793","0.40909266471862793","0.40909266471862793","0.39321231842041016","0.39321231842041016","0.39321231842041016","0.4452366232872009","0.4452366232872009","0.4452366232872009","0.3748692274093628","0.3748692274093628","0.3748692274093628"
"88","0.13155363500118256","0.13155363500118256","0.13155363500118256","0.21416889131069183","0.21416889131069183","0.21416889131069183","0.3003825843334198","0.3003825843334198","0.3003825843334198","0.33935803174972534","0.33935803174972534","0.33935803174972534","0.335918128490448","0.335918128490448","0.335918128490448","0.37264978885650635","0.37264978885650635","0.37264978885650635","0.3543105125427246","0.3543105125427246","0.3543105125427246"
"90","0.14734984934329987","0.14734984934329987","0.14734984934329987","0.289945513010025","0.289945513010025","0.289945513010025","0.3334071636199951","0.3334071636199951","0.3334071636199951","0.385506808757782","0.385506808757782","0.385506808757782","0.38836559653282166","0.38836559653282166","0.38836559653282166","0.42713412642478943","0.42713412642478943","0.42713412642478943","0.3613869845867157","0.3613869845867157","0.3613869845867157"
"92","0.15146197378635406","0.15146197378635406","0.15146197378635406","0.2896496653556824","0.2896496653556824","0.2896496653556824","0.3204653859138489","0.3204653859138489","0.3204653859138489","0.3842068910598755","0.3842068910598755","0.3842068910598755","0.3974968194961548","0.3974968194961548","0.3974968194961548","0.40545690059661865","0.40545690059661865","0.40545690059661865","0.3718254566192627","0.3718254566192627","0.3718254566192627"
"94","0.11181192100048065","0.11181192100048065","0.11181192100048065","0.2454424500465393","0.2454424500465393","0.2454424500465393","0.36108511686325073","0.36108511686325073","0.36108511686325073","0.40314197540283203","0.40314197540283203","0.40314197540283203","0.40297800302505493","0.40297800302505493","0.40297800302505493","0.41182079911231995","0.41182079911231995","0.41182079911231995","0.37572768330574036","0.37572768330574036","0.37572768330574036"
"96","0.15285691618919373","0.15285691618919373","0.15285691618919373","0.28397756814956665","0.28397756814956665","0.28397756814956665","0.3513646125793457","0.3513646125793457","0.3513646125793457","0.3523404002189636","0.3523404002189636","0.3523404002189636","0.3816627264022827","0.3816627264022827","0.3816627264022827","0.4326394498348236","0.4326394498348236","0.4326394498348236","0.37086015939712524","0.37086015939712524","0.37086015939712524"
"98","0.2382984608411789","0.2382984608411789","0.2382984608411789","0.41374966502189636","0.41374966502189636","0.41374966502189636","0.42491742968559265","0.42491742968559265","0.42491742968559265","0.382063090801239","0.382063090801239","0.382063090801239","0.3876958191394806","0.3876958191394806","0.3876958191394806","0.438368558883667","0.438368558883667","0.438368558883667","0.40959811210632324","0.40959811210632324","0.40959811210632324"
"100","0.23986954987049103","0.23986954987049103","0.23986954987049103","0.35346078872680664","0.35346078872680664","0.35346078872680664","0.4104589819908142","0.4104589819908142","0.4104589819908142","0.3690754771232605","0.3690754771232605","0.3690754771232605","0.38644182682037354","0.38644182682037354","0.38644182682037354","0.42511558532714844","0.42511558532714844","0.42511558532714844","0.36667299270629883","0.36667299270629883","0.36667299270629883"
"102","0.17253413796424866","0.17253413796424866","0.17253413796424866","0.3574105501174927","0.3574105501174927","0.3574105501174927","0.3648284077644348","0.3648284077644348","0.3648284077644348","0.3638915419578552","0.3638915419578552","0.3638915419578552","0.3681711256504059","0.3681711256504059","0.3681711256504059","0.4364982545375824","0.4364982545375824","0.4364982545375824","0.3657015562057495","0.3657015562057495","0.3657015562057495"
"104","0.17299064993858337","0.17299064993858337","0.17299064993858337","0.23441947996616364","0.23441947996616364","0.23441947996616364","0.3757220208644867","0.3757220208644867","0.3757220208644867","0.3425987958908081","0.3425987958908081","0.3425987958908081","0.35955101251602173","0.35955101251602173","0.35955101251602173","0.42562997341156006","0.42562997341156006","0.42562997341156006","0.3767027258872986","0.3767027258872986","0.3767027258872986"
"106","0.1935095191001892","0.1935095191001892","0.1935095191001892","0.27291256189346313","0.27291256189346313","0.27291256189346313","0.3189578354358673","0.3189578354358673","0.3189578354358673","0.37947922945022583","0.37947922945022583","0.37947922945022583","0.3694148361682892","0.3694148361682892","0.3694148361682892","0.44054511189460754","0.44054511189460754","0.44054511189460754","0.4274309277534485","0.4274309277534485","0.4274309277534485"
"108","0.20684921741485596","0.20684921741485596","0.20684921741485596","0.26054906845092773","0.26054906845092773","0.26054906845092773","0.3297654986381531","0.3297654986381531","0.3297654986381531","0.3707434833049774","0.3707434833049774","0.3707434833049774","0.37135225534439087","0.37135225534439087","0.37135225534439087","0.4243038296699524","0.4243038296699524","0.4243038296699524","0.37946754693984985","0.37946754693984985","0.37946754693984985"
"110","0.24860036373138428","0.24860036373138428","0.24860036373138428","0.4016359746456146","0.4016359746456146","0.4016359746456146","0.4001498520374298","0.4001498520374298","0.4001498520374298","0.4232102930545807","0.4232102930545807","0.4232102930545807","0.44184520840644836","0.44184520840644836","0.44184520840644836","0.4291149377822876","0.4291149377822876","0.4291149377822876","0.440019428730011","0.440019428730011","0.440019428730011"
"112","0.20768460631370544","0.20768460631370544","0.20768460631370544","0.42377907037734985","0.42377907037734985","0.42377907037734985","0.3804655075073242","0.3804655075073242","0.3804655075073242","0.3831782042980194","0.3831782042980194","0.3831782042980194","0.38093632459640503","0.38093632459640503","0.38093632459640503","0.43689411878585815","0.43689411878585815","0.43689411878585815","0.3975957930088043","0.3975957930088043","0.3975957930088043"
"114","0.23234885931015015","0.23234885931015015","0.23234885931015015","0.2901696562767029","0.2901696562767029","0.2901696562767029","0.34429216384887695","0.34429216384887695","0.34429216384887695","0.39245879650115967","0.39245879650115967","0.39245879650115967","0.3782883584499359","0.3782883584499359","0.3782883584499359","0.4124322533607483","0.4124322533607483","0.4124322533607483","0.3207654356956482","0.3207654356956482","0.3207654356956482"
"116","0.2576347589492798","0.2576347589492798","0.2576347589492798","0.33517175912857056","0.33517175912857056","0.33517175912857056","0.4145880341529846","0.4145880341529846","0.4145880341529846","0.38581210374832153","0.38581210374832153","0.38581210374832153","0.35395103693008423","0.35395103693008423","0.35395103693008423","0.4199352264404297","0.4199352264404297","0.4199352264404297","0.4087892770767212","0.4087892770767212","0.4087892770767212"
"118","0.18959251046180725","0.18959251046180725","0.18959251046180725","0.3007257580757141","0.3007257580757141","0.3007257580757141","0.3327738046646118","0.3327738046646118","0.3327738046646118","0.35745906829833984","0.35745906829833984","0.35745906829833984","0.35139256715774536","0.35139256715774536","0.35139256715774536","0.42063403129577637","0.42063403129577637","0.42063403129577637","0.39688947796821594","0.39688947796821594","0.39688947796821594"
"120","0.24981947243213654","0.24981947243213654","0.24981947243213654","0.3340498208999634","0.3340498208999634","0.3340498208999634","0.390362024307251","0.390362024307251","0.390362024307251","0.3785334825515747","0.3785334825515747","0.3785334825515747","0.37590497732162476","0.37590497732162476","0.37590497732162476","0.40837979316711426","0.40837979316711426","0.40837979316711426","0.35500025749206543","0.35500025749206543","0.35500025749206543"
"122","0.2416086047887802","0.2416086047887802","0.2416086047887802","0.33885639905929565","0.33885639905929565","0.33885639905929565","0.35581886768341064","0.35581886768341064","0.35581886768341064","0.34678322076797485","0.34678322076797485","0.34678322076797485","0.3538658618927002","0.3538658618927002","0.3538658618927002","0.39527618885040283","0.39527618885040283","0.39527618885040283","0.4009608030319214","0.4009608030319214","0.4009608030319214"
"124","0.24549520015716553","0.24549520015716553","0.24549520015716553","0.32920581102371216","0.32920581102371216","0.32920581102371216","0.36025378108024597","0.36025378108024597","0.36025378108024597","0.40172725915908813","0.40172725915908813","0.40172725915908813","0.35855066776275635","0.35855066776275635","0.35855066776275635","0.3958766758441925","0.3958766758441925","0.3958766758441925","0.36110007762908936","0.36110007762908936","0.36110007762908936"
"126","0.2101639211177826","0.2101639211177826","0.2101639211177826","0.31438398361206055","0.31438398361206055","0.31438398361206055","0.35738539695739746","0.35738539695739746","0.35738539695739746","0.41889432072639465","0.41889432072639465","0.41889432072639465","0.4340054988861084","0.4340054988861084","0.4340054988861084","0.45570337772369385","0.45570337772369385","0.45570337772369385","0.3631303906440735","0.3631303906440735","0.3631303906440735"
