"Step","VOWELS_FILTER_b40_DUAL_bs16 - div_0_3_s","VOWELS_FILTER_b40_DUAL_bs16 - div_0_3_s__MIN","VOWELS_FILTER_b40_DUAL_bs16 - div_0_3_s__MAX","VOWELS_FILTER_b20_DUAL_bs16 - div_0_3_s","VOWELS_FILTER_b20_DUAL_bs16 - div_0_3_s__MIN","VOWELS_FILTER_b20_DUAL_bs16 - div_0_3_s__MAX","VOWELS_FILTER_b10_DUAL_bs16 - div_0_3_s","VOWELS_FILTER_b10_DUAL_bs16 - div_0_3_s__MIN","VOWELS_FILTER_b10_DUAL_bs16 - div_0_3_s__MAX","VOWELS_FILTER_b0_DUAL_bs16 - div_0_3_s","VOWELS_FILTER_b0_DUAL_bs16 - div_0_3_s__MIN","VOWELS_FILTER_b0_DUAL_bs16 - div_0_3_s__MAX","VOWELS_FILTER_b0.1_DUAL_bs16 - div_0_3_s","VOWELS_FILTER_b0.1_DUAL_bs16 - div_0_3_s__MIN","VOWELS_FILTER_b0.1_DUAL_bs16 - div_0_3_s__MAX","VOWELS_FILTER_b1_DUAL_bs16 - div_0_3_s","VOWELS_FILTER_b1_DUAL_bs16 - div_0_3_s__MIN","VOWELS_FILTER_b1_DUAL_bs16 - div_0_3_s__MAX","VOWELS_FILTER_B5_DEFAULTS_DUAL_bs16 - div_0_3_s","VOWELS_FILTER_B5_DEFAULTS_DUAL_bs16 - div_0_3_s__MIN","VOWELS_FILTER_B5_DEFAULTS_DUAL_bs16 - div_0_3_s__MAX"
"20","0.000015288433132809587","0.000015288433132809587","0.000015288433132809587","0.00002324347042303998","0.00002324347042303998","0.00002324347042303998","0.00006742887489963323","0.00006742887489963323","0.00006742887489963323","0.293789267539978","0.293789267539978","0.293789267539978","0.22658196091651917","0.22658196091651917","0.22658196091651917","0.06924204528331757","0.06924204528331757","0.06924204528331757","0.0004235541564412415","0.0004235541564412415","0.0004235541564412415"
"22","0.000009248946298612282","0.000009248946298612282","0.000009248946298612282","0.000017988575564231724","0.000017988575564231724","0.000017988575564231724","0.00008006005373317748","0.00008006005373317748","0.00008006005373317748","0.35840702056884766","0.35840702056884766","0.35840702056884766","0.2112376093864441","0.2112376093864441","0.2112376093864441","0.08596091717481613","0.08596091717481613","0.08596091717481613","0.0007766647031530738","0.0007766647031530738","0.0007766647031530738"
"24","0.000008522885764250532","0.000008522885764250532","0.000008522885764250532","0.000023690994567004964","0.000023690994567004964","0.000023690994567004964","0.0001461153442505747","0.0001461153442505747","0.0001461153442505747","0.30305996537208557","0.30305996537208557","0.30305996537208557","0.26350319385528564","0.26350319385528564","0.26350319385528564","0.1116570383310318","0.1116570383310318","0.1116570383310318","0.0019858824089169502","0.0019858824089169502","0.0019858824089169502"
"26","0.000008636496204417199","0.000008636496204417199","0.000008636496204417199","0.00002824791954481043","0.00002824791954481043","0.00002824791954481043","0.0002189661463489756","0.0002189661463489756","0.0002189661463489756","0.2941497564315796","0.2941497564315796","0.2941497564315796","0.2585979998111725","0.2585979998111725","0.2585979998111725","0.12619900703430176","0.12619900703430176","0.12619900703430176","0.004126514308154583","0.004126514308154583","0.004126514308154583"
"28","0.00001007633181870915","0.00001007633181870915","0.00001007633181870915","0.00004441292549017817","0.00004441292549017817","0.00004441292549017817","0.00048815226182341576","0.00048815226182341576","0.00048815226182341576","0.3371596336364746","0.3371596336364746","0.3371596336364746","0.3023730516433716","0.3023730516433716","0.3023730516433716","0.1386115849018097","0.1386115849018097","0.1386115849018097","0.010964328423142433","0.010964328423142433","0.010964328423142433"
"30","0.000011509004252729937","0.000011509004252729937","0.000011509004252729937","0.00007197578088380396","0.00007197578088380396","0.00007197578088380396","0.0010808850638568401","0.0010808850638568401","0.0010808850638568401","0.32471224665641785","0.32471224665641785","0.32471224665641785","0.308480441570282","0.308480441570282","0.308480441570282","0.184792160987854","0.184792160987854","0.184792160987854","0.020197629928588867","0.020197629928588867","0.020197629928588867"
"32","0.000013425054930849","0.000013425054930849","0.000013425054930849","0.00011833771714009345","0.00011833771714009345","0.00011833771714009345","0.0021619268227368593","0.0021619268227368593","0.0021619268227368593","0.3512629270553589","0.3512629270553589","0.3512629270553589","0.37830594182014465","0.37830594182014465","0.37830594182014465","0.16581882536411285","0.16581882536411285","0.16581882536411285","0.03254057094454765","0.03254057094454765","0.03254057094454765"
"34","0.000019444853023742326","0.000019444853023742326","0.000019444853023742326","0.0002164767647627741","0.0002164767647627741","0.0002164767647627741","0.004124458879232407","0.004124458879232407","0.004124458879232407","0.3743062913417816","0.3743062913417816","0.3743062913417816","0.3573957681655884","0.3573957681655884","0.3573957681655884","0.18118709325790405","0.18118709325790405","0.18118709325790405","0.04569803178310394","0.04569803178310394","0.04569803178310394"
"36","0.00002622689862619154","0.00002622689862619154","0.00002622689862619154","0.0003906940692104399","0.0003906940692104399","0.0003906940692104399","0.006562474183738232","0.006562474183738232","0.006562474183738232","0.32439661026000977","0.32439661026000977","0.32439661026000977","0.34877514839172363","0.34877514839172363","0.34877514839172363","0.14912135899066925","0.14912135899066925","0.14912135899066925","0.0522402822971344","0.0522402822971344","0.0522402822971344"
"38","0.000039599526644451544","0.000039599526644451544","0.000039599526644451544","0.0006102349143475294","0.0006102349143475294","0.0006102349143475294","0.008852442726492882","0.008852442726492882","0.008852442726492882","0.357943594455719","0.357943594455719","0.357943594455719","0.4080451726913452","0.4080451726913452","0.4080451726913452","0.16525962948799133","0.16525962948799133","0.16525962948799133","0.05498136579990387","0.05498136579990387","0.05498136579990387"
"40","0.00006691661837976426","0.00006691661837976426","0.00006691661837976426","0.0011540785199031234","0.0011540785199031234","0.0011540785199031234","0.014420190826058388","0.014420190826058388","0.014420190826058388","0.3224182724952698","0.3224182724952698","0.3224182724952698","0.28313320875167847","0.28313320875167847","0.28313320875167847","0.18382257223129272","0.18382257223129272","0.18382257223129272","0.07888929545879364","0.07888929545879364","0.07888929545879364"
"42","0.0001241567952092737","0.0001241567952092737","0.0001241567952092737","0.001951292622834444","0.001951292622834444","0.001951292622834444","0.026944853365421295","0.026944853365421295","0.026944853365421295","0.285810649394989","0.285810649394989","0.285810649394989","0.29522567987442017","0.29522567987442017","0.29522567987442017","0.16116292774677277","0.16116292774677277","0.16116292774677277","0.0710025429725647","0.0710025429725647","0.0710025429725647"
"44","0.00019388266082387418","0.00019388266082387418","0.00019388266082387418","0.0026392382569611073","0.0026392382569611073","0.0026392382569611073","0.03366060554981232","0.03366060554981232","0.03366060554981232","0.27313369512557983","0.27313369512557983","0.27313369512557983","0.2590472102165222","0.2590472102165222","0.2590472102165222","0.1913703978061676","0.1913703978061676","0.1913703978061676","0.099648118019104","0.099648118019104","0.099648118019104"
"46","0.00033864533179439604","0.00033864533179439604","0.00033864533179439604","0.003951522056013346","0.003951522056013346","0.003951522056013346","0.04619104042649269","0.04619104042649269","0.04619104042649269","0.31897854804992676","0.31897854804992676","0.31897854804992676","0.29349589347839355","0.29349589347839355","0.29349589347839355","0.2487841099500656","0.2487841099500656","0.2487841099500656","0.11236239969730377","0.11236239969730377","0.11236239969730377"
"48","0.0004976295749656856","0.0004976295749656856","0.0004976295749656856","0.004925473593175411","0.004925473593175411","0.004925473593175411","0.053280338644981384","0.053280338644981384","0.053280338644981384","0.2930162847042084","0.2930162847042084","0.2930162847042084","0.2419484704732895","0.2419484704732895","0.2419484704732895","0.20336413383483887","0.20336413383483887","0.20336413383483887","0.11242496967315674","0.11242496967315674","0.11242496967315674"
"50","0.0006100823520682752","0.0006100823520682752","0.0006100823520682752","0.005577519536018372","0.005577519536018372","0.005577519536018372","0.052341263741254807","0.052341263741254807","0.052341263741254807","0.32661503553390503","0.32661503553390503","0.32661503553390503","0.23211874067783356","0.23211874067783356","0.23211874067783356","0.15016520023345947","0.15016520023345947","0.15016520023345947","0.11423753201961517","0.11423753201961517","0.11423753201961517"
"52","0.001182094682008028","0.001182094682008028","0.001182094682008028","0.010715851560235023","0.010715851560235023","0.010715851560235023","0.07052779197692871","0.07052779197692871","0.07052779197692871","0.3099851906299591","0.3099851906299591","0.3099851906299591","0.3003701865673065","0.3003701865673065","0.3003701865673065","0.26955971121788025","0.26955971121788025","0.26955971121788025","0.12735942006111145","0.12735942006111145","0.12735942006111145"
"54","0.0013155390042811632","0.0013155390042811632","0.0013155390042811632","0.01077553816139698","0.01077553816139698","0.01077553816139698","0.07982850074768066","0.07982850074768066","0.07982850074768066","0.3079012632369995","0.3079012632369995","0.3079012632369995","0.23637306690216064","0.23637306690216064","0.23637306690216064","0.23390044271945953","0.23390044271945953","0.23390044271945953","0.1352725625038147","0.1352725625038147","0.1352725625038147"
"56","0.0012215953320264816","0.0012215953320264816","0.0012215953320264816","0.009295475669205189","0.009295475669205189","0.009295475669205189","0.06305452436208725","0.06305452436208725","0.06305452436208725","0.2945697605609894","0.2945697605609894","0.2945697605609894","0.19888143241405487","0.19888143241405487","0.19888143241405487","0.19081664085388184","0.19081664085388184","0.19081664085388184","0.1051100641489029","0.1051100641489029","0.1051100641489029"
"58","0.0017712997505441308","0.0017712997505441308","0.0017712997505441308","0.014399528503417969","0.014399528503417969","0.014399528503417969","0.08765307068824768","0.08765307068824768","0.08765307068824768","0.23334980010986328","0.23334980010986328","0.23334980010986328","0.25512510538101196","0.25512510538101196","0.25512510538101196","0.2538786828517914","0.2538786828517914","0.2538786828517914","0.14167872071266174","0.14167872071266174","0.14167872071266174"
"60","0.002080796053633094","0.002080796053633094","0.002080796053633094","0.017260968685150146","0.017260968685150146","0.017260968685150146","0.0842316597700119","0.0842316597700119","0.0842316597700119","0.32207348942756653","0.32207348942756653","0.32207348942756653","0.441523015499115","0.441523015499115","0.441523015499115","0.18152055144309998","0.18152055144309998","0.18152055144309998","0.11859941482543945","0.11859941482543945","0.11859941482543945"
"62","0.0027061377186328173","0.0027061377186328173","0.0027061377186328173","0.021406058222055435","0.021406058222055435","0.021406058222055435","0.0916735976934433","0.0916735976934433","0.0916735976934433","0.3068590462207794","0.3068590462207794","0.3068590462207794","0.3134957551956177","0.3134957551956177","0.3134957551956177","0.18341372907161713","0.18341372907161713","0.18341372907161713","0.11602838337421417","0.11602838337421417","0.11602838337421417"
"64","0.0030039995908737183","0.0030039995908737183","0.0030039995908737183","0.023174114525318146","0.023174114525318146","0.023174114525318146","0.08089204132556915","0.08089204132556915","0.08089204132556915","0.3323034942150116","0.3323034942150116","0.3323034942150116","0.3796127438545227","0.3796127438545227","0.3796127438545227","0.1947980672121048","0.1947980672121048","0.1947980672121048","0.13443240523338318","0.13443240523338318","0.13443240523338318"
"66","0.0036113057285547256","0.0036113057285547256","0.0036113057285547256","0.028033651411533356","0.028033651411533356","0.028033651411533356","0.11804342269897461","0.11804342269897461","0.11804342269897461","0.308344304561615","0.308344304561615","0.308344304561615","0.32663068175315857","0.32663068175315857","0.32663068175315857","0.22460952401161194","0.22460952401161194","0.22460952401161194","0.17137625813484192","0.17137625813484192","0.17137625813484192"
"68","0.004168514162302017","0.004168514162302017","0.004168514162302017","0.031102878972887993","0.031102878972887993","0.031102878972887993","0.11931835114955902","0.11931835114955902","0.11931835114955902","0.3567551076412201","0.3567551076412201","0.3567551076412201","0.28000348806381226","0.28000348806381226","0.28000348806381226","0.25546878576278687","0.25546878576278687","0.25546878576278687","0.1654101014137268","0.1654101014137268","0.1654101014137268"
"70","0.004870053380727768","0.004870053380727768","0.004870053380727768","0.0367073193192482","0.0367073193192482","0.0367073193192482","0.08404505252838135","0.08404505252838135","0.08404505252838135","0.3127672076225281","0.3127672076225281","0.3127672076225281","0.3009554147720337","0.3009554147720337","0.3009554147720337","0.22133198380470276","0.22133198380470276","0.22133198380470276","0.1484960913658142","0.1484960913658142","0.1484960913658142"
"72","0.005365265533328056","0.005365265533328056","0.005365265533328056","0.03727928549051285","0.03727928549051285","0.03727928549051285","0.10896208882331848","0.10896208882331848","0.10896208882331848","0.31038898229599","0.31038898229599","0.31038898229599","0.34932824969291687","0.34932824969291687","0.34932824969291687","0.25388103723526","0.25388103723526","0.25388103723526","0.1759316474199295","0.1759316474199295","0.1759316474199295"
"74","0.005486222915351391","0.005486222915351391","0.005486222915351391","0.038276977837085724","0.038276977837085724","0.038276977837085724","0.09692292660474777","0.09692292660474777","0.09692292660474777","0.33380764722824097","0.33380764722824097","0.33380764722824097","0.31595176458358765","0.31595176458358765","0.31595176458358765","0.2337646782398224","0.2337646782398224","0.2337646782398224","0.144731342792511","0.144731342792511","0.144731342792511"
"76","0.009178543463349342","0.009178543463349342","0.009178543463349342","0.057835958898067474","0.057835958898067474","0.057835958898067474","0.111915722489357","0.111915722489357","0.111915722489357","0.30738240480422974","0.30738240480422974","0.30738240480422974","0.34832632541656494","0.34832632541656494","0.34832632541656494","0.22678565979003906","0.22678565979003906","0.22678565979003906","0.14262163639068604","0.14262163639068604","0.14262163639068604"
"78","0.006421864498406649","0.006421864498406649","0.006421864498406649","0.044678207486867905","0.044678207486867905","0.044678207486867905","0.10902462899684906","0.10902462899684906","0.10902462899684906","0.33459025621414185","0.33459025621414185","0.33459025621414185","0.3315005600452423","0.3315005600452423","0.3315005600452423","0.2539311647415161","0.2539311647415161","0.2539311647415161","0.15123362839221954","0.15123362839221954","0.15123362839221954"
"80","0.009827490895986557","0.009827490895986557","0.009827490895986557","0.061160724610090256","0.061160724610090256","0.061160724610090256","0.15207529067993164","0.15207529067993164","0.15207529067993164","0.32019686698913574","0.32019686698913574","0.32019686698913574","0.26679664850234985","0.26679664850234985","0.26679664850234985","0.3841262459754944","0.3841262459754944","0.3841262459754944","0.207870751619339","0.207870751619339","0.207870751619339"
"82","0.010824784636497498","0.010824784636497498","0.010824784636497498","0.0713239386677742","0.0713239386677742","0.0713239386677742","0.1404486894607544","0.1404486894607544","0.1404486894607544","0.28405526280403137","0.28405526280403137","0.28405526280403137","0.3532758057117462","0.3532758057117462","0.3532758057117462","0.26762136816978455","0.26762136816978455","0.26762136816978455","0.20607787370681763","0.20607787370681763","0.20607787370681763"
"84","0.011424223892390728","0.011424223892390728","0.011424223892390728","0.06858861446380615","0.06858861446380615","0.06858861446380615","0.11912944912910461","0.11912944912910461","0.11912944912910461","0.3250252306461334","0.3250252306461334","0.3250252306461334","0.30438679456710815","0.30438679456710815","0.30438679456710815","0.2710270285606384","0.2710270285606384","0.2710270285606384","0.14607906341552734","0.14607906341552734","0.14607906341552734"
"86","0.012798648327589035","0.012798648327589035","0.012798648327589035","0.06971130520105362","0.06971130520105362","0.06971130520105362","0.1390324831008911","0.1390324831008911","0.1390324831008911","0.32124650478363037","0.32124650478363037","0.32124650478363037","0.35759681463241577","0.35759681463241577","0.35759681463241577","0.24108470976352692","0.24108470976352692","0.24108470976352692","0.14536234736442566","0.14536234736442566","0.14536234736442566"
"88","0.012541363015770912","0.012541363015770912","0.012541363015770912","0.07099121809005737","0.07099121809005737","0.07099121809005737","0.13093942403793335","0.13093942403793335","0.13093942403793335","0.3503083288669586","0.3503083288669586","0.3503083288669586","0.2665982246398926","0.2665982246398926","0.2665982246398926","0.23938299715518951","0.23938299715518951","0.23938299715518951","0.15930497646331787","0.15930497646331787","0.15930497646331787"
"90","0.016982732340693474","0.016982732340693474","0.016982732340693474","0.07912648469209671","0.07912648469209671","0.07912648469209671","0.15708836913108826","0.15708836913108826","0.15708836913108826","0.3204244077205658","0.3204244077205658","0.3204244077205658","0.32767632603645325","0.32767632603645325","0.32767632603645325","0.3140709400177002","0.3140709400177002","0.3140709400177002","0.2001538872718811","0.2001538872718811","0.2001538872718811"
"92","0.017727158963680267","0.017727158963680267","0.017727158963680267","0.07088016718626022","0.07088016718626022","0.07088016718626022","0.141355961561203","0.141355961561203","0.141355961561203","0.3548457622528076","0.3548457622528076","0.3548457622528076","0.3930553197860718","0.3930553197860718","0.3930553197860718","0.3527398705482483","0.3527398705482483","0.3527398705482483","0.14045780897140503","0.14045780897140503","0.14045780897140503"
"94","0.017971502617001534","0.017971502617001534","0.017971502617001534","0.07833606004714966","0.07833606004714966","0.07833606004714966","0.09716156125068665","0.09716156125068665","0.09716156125068665","0.3284681439399719","0.3284681439399719","0.3284681439399719","0.300385057926178","0.300385057926178","0.300385057926178","0.29904285073280334","0.29904285073280334","0.29904285073280334","0.1209837794303894","0.1209837794303894","0.1209837794303894"
"96","0.020941732451319695","0.020941732451319695","0.020941732451319695","0.1034543514251709","0.1034543514251709","0.1034543514251709","0.12319234013557434","0.12319234013557434","0.12319234013557434","0.3279722332954407","0.3279722332954407","0.3279722332954407","0.3019522428512573","0.3019522428512573","0.3019522428512573","0.3002963662147522","0.3002963662147522","0.3002963662147522","0.12681835889816284","0.12681835889816284","0.12681835889816284"
"98","0.02391841448843479","0.02391841448843479","0.02391841448843479","0.1000661849975586","0.1000661849975586","0.1000661849975586","0.1428559273481369","0.1428559273481369","0.1428559273481369","0.3002892732620239","0.3002892732620239","0.3002892732620239","0.3198016285896301","0.3198016285896301","0.3198016285896301","0.38052141666412354","0.38052141666412354","0.38052141666412354","0.18171246349811554","0.18171246349811554","0.18171246349811554"
"100","0.022239092737436295","0.022239092737436295","0.022239092737436295","0.09210889041423798","0.09210889041423798","0.09210889041423798","0.13248135149478912","0.13248135149478912","0.13248135149478912","0.3205861449241638","0.3205861449241638","0.3205861449241638","0.33890005946159363","0.33890005946159363","0.33890005946159363","0.2730044722557068","0.2730044722557068","0.2730044722557068","0.17771251499652863","0.17771251499652863","0.17771251499652863"
"102","0.028301607817411423","0.028301607817411423","0.028301607817411423","0.09864190965890884","0.09864190965890884","0.09864190965890884","0.1643836498260498","0.1643836498260498","0.1643836498260498","0.3391319215297699","0.3391319215297699","0.3391319215297699","0.3012252151966095","0.3012252151966095","0.3012252151966095","0.17467786371707916","0.17467786371707916","0.17467786371707916","0.21465450525283813","0.21465450525283813","0.21465450525283813"
"104","0.02807334065437317","0.02807334065437317","0.02807334065437317","0.11016985774040222","0.11016985774040222","0.11016985774040222","0.16962136328220367","0.16962136328220367","0.16962136328220367","0.33550962805747986","0.33550962805747986","0.33550962805747986","0.3041258454322815","0.3041258454322815","0.3041258454322815","0.31445470452308655","0.31445470452308655","0.31445470452308655","0.20462113618850708","0.20462113618850708","0.20462113618850708"
"106","0.031018631532788277","0.031018631532788277","0.031018631532788277","0.10485407710075378","0.10485407710075378","0.10485407710075378","0.1135839968919754","0.1135839968919754","0.1135839968919754","0.3286988139152527","0.3286988139152527","0.3286988139152527","0.32685238122940063","0.32685238122940063","0.32685238122940063","0.23646068572998047","0.23646068572998047","0.23646068572998047","0.15150994062423706","0.15150994062423706","0.15150994062423706"
"108","0.031172586604952812","0.031172586604952812","0.031172586604952812","0.10332329571247101","0.10332329571247101","0.10332329571247101","0.18440525233745575","0.18440525233745575","0.18440525233745575","0.3145523965358734","0.3145523965358734","0.3145523965358734","0.2808806896209717","0.2808806896209717","0.2808806896209717","0.28038886189460754","0.28038886189460754","0.28038886189460754","0.20197370648384094","0.20197370648384094","0.20197370648384094"
"110","0.03855916112661362","0.03855916112661362","0.03855916112661362","0.1393929421901703","0.1393929421901703","0.1393929421901703","0.18248721957206726","0.18248721957206726","0.18248721957206726","0.34805822372436523","0.34805822372436523","0.34805822372436523","0.3542310297489166","0.3542310297489166","0.3542310297489166","0.43007755279541016","0.43007755279541016","0.43007755279541016","0.1870051622390747","0.1870051622390747","0.1870051622390747"
"112","0.03442246466875076","0.03442246466875076","0.03442246466875076","0.08089732378721237","0.08089732378721237","0.08089732378721237","0.1319715678691864","0.1319715678691864","0.1319715678691864","0.333904504776001","0.333904504776001","0.333904504776001","0.3287997543811798","0.3287997543811798","0.3287997543811798","0.3427482843399048","0.3427482843399048","0.3427482843399048","0.16700249910354614","0.16700249910354614","0.16700249910354614"
"114","0.0335620678961277","0.0335620678961277","0.0335620678961277","0.10437789559364319","0.10437789559364319","0.10437789559364319","0.13520559668540955","0.13520559668540955","0.13520559668540955","0.30131465196609497","0.30131465196609497","0.30131465196609497","0.299527108669281","0.299527108669281","0.299527108669281","0.20433738827705383","0.20433738827705383","0.20433738827705383","0.14250710606575012","0.14250710606575012","0.14250710606575012"
"116","0.04310516268014908","0.04310516268014908","0.04310516268014908","0.12021667510271072","0.12021667510271072","0.12021667510271072","0.18886728584766388","0.18886728584766388","0.18886728584766388","0.3173888921737671","0.3173888921737671","0.3173888921737671","0.30366453528404236","0.30366453528404236","0.30366453528404236","0.28833696246147156","0.28833696246147156","0.28833696246147156","0.20062357187271118","0.20062357187271118","0.20062357187271118"
"118","0.047916166484355927","0.047916166484355927","0.047916166484355927","0.12319950759410858","0.12319950759410858","0.12319950759410858","0.1744633913040161","0.1744633913040161","0.1744633913040161","0.31387048959732056","0.31387048959732056","0.31387048959732056","0.29423850774765015","0.29423850774765015","0.29423850774765015","0.15455536544322968","0.15455536544322968","0.15455536544322968","0.18751093745231628","0.18751093745231628","0.18751093745231628"
"120","0.05408400669693947","0.05408400669693947","0.05408400669693947","0.13871507346630096","0.13871507346630096","0.13871507346630096","0.17455436289310455","0.17455436289310455","0.17455436289310455","0.341362863779068","0.341362863779068","0.341362863779068","0.3447573482990265","0.3447573482990265","0.3447573482990265","0.29274848103523254","0.29274848103523254","0.29274848103523254","0.20825457572937012","0.20825457572937012","0.20825457572937012"
"122","0.04415595903992653","0.04415595903992653","0.04415595903992653","0.10937489569187164","0.10937489569187164","0.10937489569187164","0.1719089150428772","0.1719089150428772","0.1719089150428772","0.3431001603603363","0.3431001603603363","0.3431001603603363","0.32344287633895874","0.32344287633895874","0.32344287633895874","0.2644820809364319","0.2644820809364319","0.2644820809364319","0.21373338997364044","0.21373338997364044","0.21373338997364044"
"124","0.05691937729716301","0.05691937729716301","0.05691937729716301","0.10671807080507278","0.10671807080507278","0.10671807080507278","0.15573887526988983","0.15573887526988983","0.15573887526988983","0.31869006156921387","0.31869006156921387","0.31869006156921387","0.321671724319458","0.321671724319458","0.321671724319458","0.27664464712142944","0.27664464712142944","0.27664464712142944","0.15368248522281647","0.15368248522281647","0.15368248522281647"
