"Step","VOWELS_FILTER_b40_DUAL_bs16 - div_3_2_s","VOWELS_FILTER_b40_DUAL_bs16 - div_3_2_s__MIN","VOWELS_FILTER_b40_DUAL_bs16 - div_3_2_s__MAX","VOWELS_FILTER_b20_DUAL_bs16 - div_3_2_s","VOWELS_FILTER_b20_DUAL_bs16 - div_3_2_s__MIN","VOWELS_FILTER_b20_DUAL_bs16 - div_3_2_s__MAX","VOWELS_FILTER_b10_DUAL_bs16 - div_3_2_s","VOWELS_FILTER_b10_DUAL_bs16 - div_3_2_s__MIN","VOWELS_FILTER_b10_DUAL_bs16 - div_3_2_s__MAX","VOWELS_FILTER_b0_DUAL_bs16 - div_3_2_s","VOWELS_FILTER_b0_DUAL_bs16 - div_3_2_s__MIN","VOWELS_FILTER_b0_DUAL_bs16 - div_3_2_s__MAX","VOWELS_FILTER_b0.1_DUAL_bs16 - div_3_2_s","VOWELS_FILTER_b0.1_DUAL_bs16 - div_3_2_s__MIN","VOWELS_FILTER_b0.1_DUAL_bs16 - div_3_2_s__MAX","VOWELS_FILTER_b1_DUAL_bs16 - div_3_2_s","VOWELS_FILTER_b1_DUAL_bs16 - div_3_2_s__MIN","VOWELS_FILTER_b1_DUAL_bs16 - div_3_2_s__MAX","VOWELS_FILTER_B5_DEFAULTS_DUAL_bs16 - div_3_2_s","VOWELS_FILTER_B5_DEFAULTS_DUAL_bs16 - div_3_2_s__MIN","VOWELS_FILTER_B5_DEFAULTS_DUAL_bs16 - div_3_2_s__MAX"
"20","0.000014796854884480126","0.000014796854884480126","0.000014796854884480126","0.00002323797161807306","0.00002323797161807306","0.00002323797161807306","0.0000647530032438226","0.0000647530032438226","0.0000647530032438226","0.6175185441970825","0.6175185441970825","0.6175185441970825","0.17926175892353058","0.17926175892353058","0.17926175892353058","0.0521407388150692","0.0521407388150692","0.0521407388150692","0.0003710833552759141","0.0003710833552759141","0.0003710833552759141"
"22","0.000008646780770504847","0.000008646780770504847","0.000008646780770504847","0.000022742184228263795","0.000022742184228263795","0.000022742184228263795","0.0001166979200206697","0.0001166979200206697","0.0001166979200206697","0.6697458028793335","0.6697458028793335","0.6697458028793335","0.27667003870010376","0.27667003870010376","0.27667003870010376","0.11258888989686966","0.11258888989686966","0.11258888989686966","0.0010973152238875628","0.0010973152238875628","0.0010973152238875628"
"24","0.000008560786227462813","0.000008560786227462813","0.000008560786227462813","0.00003425871909712441","0.00003425871909712441","0.00003425871909712441","0.0002362082013860345","0.0002362082013860345","0.0002362082013860345","0.6698097586631775","0.6698097586631775","0.6698097586631775","0.35975387692451477","0.35975387692451477","0.35975387692451477","0.1625511646270752","0.1625511646270752","0.1625511646270752","0.0030443910509347916","0.0030443910509347916","0.0030443910509347916"
"26","0.00001392523518006783","0.00001392523518006783","0.00001392523518006783","0.000052934065024601296","0.000052934065024601296","0.000052934065024601296","0.00041945825796574354","0.00041945825796574354","0.00041945825796574354","0.6755986213684082","0.6755986213684082","0.6755986213684082","0.36462634801864624","0.36462634801864624","0.36462634801864624","0.17164894938468933","0.17164894938468933","0.17164894938468933","0.008584167808294296","0.008584167808294296","0.008584167808294296"
"28","0.000008833745596348308","0.000008833745596348308","0.000008833745596348308","0.00004422906931722537","0.00004422906931722537","0.00004422906931722537","0.0004714535898528993","0.0004714535898528993","0.0004714535898528993","0.6766583919525146","0.6766583919525146","0.6766583919525146","0.3383110761642456","0.3383110761642456","0.3383110761642456","0.11713128536939621","0.11713128536939621","0.11713128536939621","0.010421153157949448","0.010421153157949448","0.010421153157949448"
"30","0.000009564599167788401","0.000009564599167788401","0.000009564599167788401","0.00006461791053880006","0.00006461791053880006","0.00006461791053880006","0.0009919119765982032","0.0009919119765982032","0.0009919119765982032","0.681765615940094","0.681765615940094","0.681765615940094","0.37499868869781494","0.37499868869781494","0.37499868869781494","0.14656352996826172","0.14656352996826172","0.14656352996826172","0.019722452387213707","0.019722452387213707","0.019722452387213707"
"32","0.000013735934771830216","0.000013735934771830216","0.000013735934771830216","0.00012465206964407116","0.00012465206964407116","0.00012465206964407116","0.0022901110351085663","0.0022901110351085663","0.0022901110351085663","0.6839997172355652","0.6839997172355652","0.6839997172355652","0.43425804376602173","0.43425804376602173","0.43425804376602173","0.15118786692619324","0.15118786692619324","0.15118786692619324","0.0338078998029232","0.0338078998029232","0.0338078998029232"
"34","0.000023030203010421246","0.000023030203010421246","0.000023030203010421246","0.0003009254578500986","0.0003009254578500986","0.0003009254578500986","0.007013437803834677","0.007013437803834677","0.007013437803834677","0.6838148236274719","0.6838148236274719","0.6838148236274719","0.4569472670555115","0.4569472670555115","0.4569472670555115","0.15155604481697083","0.15155604481697083","0.15155604481697083","0.058136701583862305","0.058136701583862305","0.058136701583862305"
"36","0.000025140079742413945","0.000025140079742413945","0.000025140079742413945","0.0003981479094363749","0.0003981479094363749","0.0003981479094363749","0.0071066394448280334","0.0071066394448280334","0.0071066394448280334","0.6810650825500488","0.6810650825500488","0.6810650825500488","0.4787437915802002","0.4787437915802002","0.4787437915802002","0.10946434736251831","0.10946434736251831","0.10946434736251831","0.049702927470207214","0.049702927470207214","0.049702927470207214"
"38","0.0000325681539834477","0.0000325681539834477","0.0000325681539834477","0.0005381401279009879","0.0005381401279009879","0.0005381401279009879","0.007572319358587265","0.007572319358587265","0.007572319358587265","0.6811303496360779","0.6811303496360779","0.6811303496360779","0.42507338523864746","0.42507338523864746","0.42507338523864746","0.13015669584274292","0.13015669584274292","0.13015669584274292","0.049251656979322433","0.049251656979322433","0.049251656979322433"
"40","0.000055776661611162126","0.000055776661611162126","0.000055776661611162126","0.0010336429113522172","0.0010336429113522172","0.0010336429113522172","0.012746657244861126","0.012746657244861126","0.012746657244861126","0.6591867208480835","0.6591867208480835","0.6591867208480835","0.5000162720680237","0.5000162720680237","0.5000162720680237","0.16447070240974426","0.16447070240974426","0.16447070240974426","0.07228580117225647","0.07228580117225647","0.07228580117225647"
"42","0.00008632158278487623","0.00008632158278487623","0.00008632158278487623","0.0015143270138651133","0.0015143270138651133","0.0015143270138651133","0.02037070505321026","0.02037070505321026","0.02037070505321026","0.6831554174423218","0.6831554174423218","0.6831554174423218","0.4972497522830963","0.4972497522830963","0.4972497522830963","0.10783205181360245","0.10783205181360245","0.10783205181360245","0.05284161865711212","0.05284161865711212","0.05284161865711212"
"44","0.00021062654559500515","0.00021062654559500515","0.00021062654559500515","0.002829714445397258","0.002829714445397258","0.002829714445397258","0.03150317445397377","0.03150317445397377","0.03150317445397377","0.6749557852745056","0.6749557852745056","0.6749557852745056","0.5475022792816162","0.5475022792816162","0.5475022792816162","0.159443199634552","0.159443199634552","0.159443199634552","0.08383093029260635","0.08383093029260635","0.08383093029260635"
"46","0.00025819314760155976","0.00025819314760155976","0.00025819314760155976","0.0028722318820655346","0.0028722318820655346","0.0028722318820655346","0.03278706595301628","0.03278706595301628","0.03278706595301628","0.6882739067077637","0.6882739067077637","0.6882739067077637","0.5546126365661621","0.5546126365661621","0.5546126365661621","0.16863955557346344","0.16863955557346344","0.16863955557346344","0.07730642706155777","0.07730642706155777","0.07730642706155777"
"48","0.00038331918767653406","0.00038331918767653406","0.00038331918767653406","0.0035941898822784424","0.0035941898822784424","0.0035941898822784424","0.036510225385427475","0.036510225385427475","0.036510225385427475","0.6642247438430786","0.6642247438430786","0.6642247438430786","0.5012871623039246","0.5012871623039246","0.5012871623039246","0.14544399082660675","0.14544399082660675","0.14544399082660675","0.07519418001174927","0.07519418001174927","0.07519418001174927"
"50","0.0005928448517806828","0.0005928448517806828","0.0005928448517806828","0.0049570221453905106","0.0049570221453905106","0.0049570221453905106","0.04920926317572594","0.04920926317572594","0.04920926317572594","0.674018383026123","0.674018383026123","0.674018383026123","0.5314494967460632","0.5314494967460632","0.5314494967460632","0.16608388721942902","0.16608388721942902","0.16608388721942902","0.10870499908924103","0.10870499908924103","0.10870499908924103"
"52","0.0010046480456367135","0.0010046480456367135","0.0010046480456367135","0.008653810247778893","0.008653810247778893","0.008653810247778893","0.05951715260744095","0.05951715260744095","0.05951715260744095","0.6896182298660278","0.6896182298660278","0.6896182298660278","0.5981526374816895","0.5981526374816895","0.5981526374816895","0.22270016372203827","0.22270016372203827","0.22270016372203827","0.10263577848672867","0.10263577848672867","0.10263577848672867"
"54","0.001053646788932383","0.001053646788932383","0.001053646788932383","0.008187690749764442","0.008187690749764442","0.008187690749764442","0.06212262809276581","0.06212262809276581","0.06212262809276581","0.6867314577102661","0.6867314577102661","0.6867314577102661","0.5416431427001953","0.5416431427001953","0.5416431427001953","0.1763259768486023","0.1763259768486023","0.1763259768486023","0.1009615808725357","0.1009615808725357","0.1009615808725357"
"56","0.0011967294849455357","0.0011967294849455357","0.0011967294849455357","0.008607938885688782","0.008607938885688782","0.008607938885688782","0.06253930926322937","0.06253930926322937","0.06253930926322937","0.6829749345779419","0.6829749345779419","0.6829749345779419","0.5750119686126709","0.5750119686126709","0.5750119686126709","0.1093130111694336","0.1093130111694336","0.1093130111694336","0.10196512937545776","0.10196512937545776","0.10196512937545776"
"58","0.001660186448134482","0.001660186448134482","0.001660186448134482","0.012318153865635395","0.012318153865635395","0.012318153865635395","0.07701298594474792","0.07701298594474792","0.07701298594474792","0.660723090171814","0.660723090171814","0.660723090171814","0.586112916469574","0.586112916469574","0.586112916469574","0.1892215609550476","0.1892215609550476","0.1892215609550476","0.12336789071559906","0.12336789071559906","0.12336789071559906"
"60","0.002112290821969509","0.002112290821969509","0.002112290821969509","0.015010280534625053","0.015010280534625053","0.015010280534625053","0.0786934643983841","0.0786934643983841","0.0786934643983841","0.6742148399353027","0.6742148399353027","0.6742148399353027","0.5666801929473877","0.5666801929473877","0.5666801929473877","0.1435128152370453","0.1435128152370453","0.1435128152370453","0.108640655875206","0.108640655875206","0.108640655875206"
"62","0.0024514489341527224","0.0024514489341527224","0.0024514489341527224","0.01863166317343712","0.01863166317343712","0.01863166317343712","0.09259790927171707","0.09259790927171707","0.09259790927171707","0.6891976594924927","0.6891976594924927","0.6891976594924927","0.6161329746246338","0.6161329746246338","0.6161329746246338","0.20506492257118225","0.20506492257118225","0.20506492257118225","0.12649543583393097","0.12649543583393097","0.12649543583393097"
"64","0.0031053286511451006","0.0031053286511451006","0.0031053286511451006","0.022682607173919678","0.022682607173919678","0.022682607173919678","0.09879429638385773","0.09879429638385773","0.09879429638385773","0.6908279657363892","0.6908279657363892","0.6908279657363892","0.6477504372596741","0.6477504372596741","0.6477504372596741","0.2750571370124817","0.2750571370124817","0.2750571370124817","0.15643087029457092","0.15643087029457092","0.15643087029457092"
"66","0.003124063368886709","0.003124063368886709","0.003124063368886709","0.023551609367132187","0.023551609367132187","0.023551609367132187","0.10682866722345352","0.10682866722345352","0.10682866722345352","0.6902687549591064","0.6902687549591064","0.6902687549591064","0.6413698792457581","0.6413698792457581","0.6413698792457581","0.2578897774219513","0.2578897774219513","0.2578897774219513","0.15277336537837982","0.15277336537837982","0.15277336537837982"
"68","0.0028537707403302193","0.0028537707403302193","0.0028537707403302193","0.02143966592848301","0.02143966592848301","0.02143966592848301","0.08625852316617966","0.08625852316617966","0.08625852316617966","0.6875320672988892","0.6875320672988892","0.6875320672988892","0.598649263381958","0.598649263381958","0.598649263381958","0.2110985964536667","0.2110985964536667","0.2110985964536667","0.11631083488464355","0.11631083488464355","0.11631083488464355"
"70","0.004028815310448408","0.004028815310448408","0.004028815310448408","0.03240396827459335","0.03240396827459335","0.03240396827459335","0.08239534497261047","0.08239534497261047","0.08239534497261047","0.6915949583053589","0.6915949583053589","0.6915949583053589","0.6405091285705566","0.6405091285705566","0.6405091285705566","0.26315709948539734","0.26315709948539734","0.26315709948539734","0.12809643149375916","0.12809643149375916","0.12809643149375916"
"72","0.004756143316626549","0.004756143316626549","0.004756143316626549","0.034274227917194366","0.034274227917194366","0.034274227917194366","0.1146194264292717","0.1146194264292717","0.1146194264292717","0.6804683208465576","0.6804683208465576","0.6804683208465576","0.6321671009063721","0.6321671009063721","0.6321671009063721","0.34490442276000977","0.34490442276000977","0.34490442276000977","0.18012702465057373","0.18012702465057373","0.18012702465057373"
"74","0.005894036032259464","0.005894036032259464","0.005894036032259464","0.041504085063934326","0.041504085063934326","0.041504085063934326","0.12343135476112366","0.12343135476112366","0.12343135476112366","0.6793766021728516","0.6793766021728516","0.6793766021728516","0.6225191354751587","0.6225191354751587","0.6225191354751587","0.325116902589798","0.325116902589798","0.325116902589798","0.17759518325328827","0.17759518325328827","0.17759518325328827"
"76","0.006372598931193352","0.006372598931193352","0.006372598931193352","0.04416883364319801","0.04416883364319801","0.04416883364319801","0.09335976839065552","0.09335976839065552","0.09335976839065552","0.6920282244682312","0.6920282244682312","0.6920282244682312","0.6599835157394409","0.6599835157394409","0.6599835157394409","0.3003341555595398","0.3003341555595398","0.3003341555595398","0.11747550964355469","0.11747550964355469","0.11747550964355469"
"78","0.006866470444947481","0.006866470444947481","0.006866470444947481","0.05380719155073166","0.05380719155073166","0.05380719155073166","0.14478081464767456","0.14478081464767456","0.14478081464767456","0.6870517730712891","0.6870517730712891","0.6870517730712891","0.6629981398582458","0.6629981398582458","0.6629981398582458","0.4303133487701416","0.4303133487701416","0.4303133487701416","0.19575254619121552","0.19575254619121552","0.19575254619121552"
"80","0.006847319658845663","0.006847319658845663","0.006847319658845663","0.046454913914203644","0.046454913914203644","0.046454913914203644","0.12024766206741333","0.12024766206741333","0.12024766206741333","0.6507327556610107","0.6507327556610107","0.6507327556610107","0.617253839969635","0.617253839969635","0.617253839969635","0.4429689645767212","0.4429689645767212","0.4429689645767212","0.16466616094112396","0.16466616094112396","0.16466616094112396"
"82","0.006723231170326471","0.006723231170326471","0.006723231170326471","0.04969263821840286","0.04969263821840286","0.04969263821840286","0.10427281260490417","0.10427281260490417","0.10427281260490417","0.6890714168548584","0.6890714168548584","0.6890714168548584","0.6454147696495056","0.6454147696495056","0.6454147696495056","0.3559979498386383","0.3559979498386383","0.3559979498386383","0.1600518822669983","0.1600518822669983","0.1600518822669983"
"84","0.007744917646050453","0.007744917646050453","0.007744917646050453","0.050697024911642075","0.050697024911642075","0.050697024911642075","0.0894906222820282","0.0894906222820282","0.0894906222820282","0.6855359673500061","0.6855359673500061","0.6855359673500061","0.6259228587150574","0.6259228587150574","0.6259228587150574","0.3788856267929077","0.3788856267929077","0.3788856267929077","0.1161610409617424","0.1161610409617424","0.1161610409617424"
"86","0.009789751842617989","0.009789751842617989","0.009789751842617989","0.05492962896823883","0.05492962896823883","0.05492962896823883","0.09567528963088989","0.09567528963088989","0.09567528963088989","0.6902070045471191","0.6902070045471191","0.6902070045471191","0.6537758708000183","0.6537758708000183","0.6537758708000183","0.3299283981323242","0.3299283981323242","0.3299283981323242","0.09771431237459183","0.09771431237459183","0.09771431237459183"
"88","0.0093055609613657","0.0093055609613657","0.0093055609613657","0.06022743880748749","0.06022743880748749","0.06022743880748749","0.11040259897708893","0.11040259897708893","0.11040259897708893","0.6884516477584839","0.6884516477584839","0.6884516477584839","0.5438758730888367","0.5438758730888367","0.5438758730888367","0.3048630654811859","0.3048630654811859","0.3048630654811859","0.14150121808052063","0.14150121808052063","0.14150121808052063"
"90","0.011523408815264702","0.011523408815264702","0.011523408815264702","0.06648300588130951","0.06648300588130951","0.06648300588130951","0.12311158329248428","0.12311158329248428","0.12311158329248428","0.6924104690551758","0.6924104690551758","0.6924104690551758","0.6634664535522461","0.6634664535522461","0.6634664535522461","0.42655646800994873","0.42655646800994873","0.42655646800994873","0.16292694211006165","0.16292694211006165","0.16292694211006165"
"92","0.015037940815091133","0.015037940815091133","0.015037940815091133","0.07919219136238098","0.07919219136238098","0.07919219136238098","0.14196091890335083","0.14196091890335083","0.14196091890335083","0.6860748529434204","0.6860748529434204","0.6860748529434204","0.6188967823982239","0.6188967823982239","0.6188967823982239","0.41273483633995056","0.41273483633995056","0.41273483633995056","0.14038659632205963","0.14038659632205963","0.14038659632205963"
"94","0.015602178871631622","0.015602178871631622","0.015602178871631622","0.08554136753082275","0.08554136753082275","0.08554136753082275","0.121244415640831","0.121244415640831","0.121244415640831","0.6913989782333374","0.6913989782333374","0.6913989782333374","0.6517615914344788","0.6517615914344788","0.6517615914344788","0.4864359498023987","0.4864359498023987","0.4864359498023987","0.16143980622291565","0.16143980622291565","0.16143980622291565"
"96","0.019212573766708374","0.019212573766708374","0.019212573766708374","0.10145850479602814","0.10145850479602814","0.10145850479602814","0.12711356580257416","0.12711356580257416","0.12711356580257416","0.691436767578125","0.691436767578125","0.691436767578125","0.6690894365310669","0.6690894365310669","0.6690894365310669","0.4266137480735779","0.4266137480735779","0.4266137480735779","0.1437889039516449","0.1437889039516449","0.1437889039516449"
"98","0.028898082673549652","0.028898082673549652","0.028898082673549652","0.1397489458322525","0.1397489458322525","0.1397489458322525","0.19210781157016754","0.19210781157016754","0.19210781157016754","0.6920342445373535","0.6920342445373535","0.6920342445373535","0.6793355941772461","0.6793355941772461","0.6793355941772461","0.5267143845558167","0.5267143845558167","0.5267143845558167","0.23333895206451416","0.23333895206451416","0.23333895206451416"
"100","0.01853811740875244","0.01853811740875244","0.01853811740875244","0.09288923442363739","0.09288923442363739","0.09288923442363739","0.1320330798625946","0.1320330798625946","0.1320330798625946","0.6918047070503235","0.6918047070503235","0.6918047070503235","0.6610576510429382","0.6610576510429382","0.6610576510429382","0.4604238271713257","0.4604238271713257","0.4604238271713257","0.18707549571990967","0.18707549571990967","0.18707549571990967"
"102","0.02208203822374344","0.02208203822374344","0.02208203822374344","0.09758426249027252","0.09758426249027252","0.09758426249027252","0.15236404538154602","0.15236404538154602","0.15236404538154602","0.6892896890640259","0.6892896890640259","0.6892896890640259","0.6244964003562927","0.6244964003562927","0.6244964003562927","0.44251489639282227","0.44251489639282227","0.44251489639282227","0.19894565641880035","0.19894565641880035","0.19894565641880035"
"104","0.022909602150321007","0.022909602150321007","0.022909602150321007","0.11052320897579193","0.11052320897579193","0.11052320897579193","0.16434374451637268","0.16434374451637268","0.16434374451637268","0.6857268810272217","0.6857268810272217","0.6857268810272217","0.6437315940856934","0.6437315940856934","0.6437315940856934","0.5141525268554688","0.5141525268554688","0.5141525268554688","0.20586131513118744","0.20586131513118744","0.20586131513118744"
"106","0.027350105345249176","0.027350105345249176","0.027350105345249176","0.11698811501264572","0.11698811501264572","0.11698811501264572","0.14819006621837616","0.14819006621837616","0.14819006621837616","0.6888002157211304","0.6888002157211304","0.6888002157211304","0.6614735126495361","0.6614735126495361","0.6614735126495361","0.48241126537323","0.48241126537323","0.48241126537323","0.19458386301994324","0.19458386301994324","0.19458386301994324"
"108","0.029748085886240005","0.029748085886240005","0.029748085886240005","0.11775820702314377","0.11775820702314377","0.11775820702314377","0.18412847816944122","0.18412847816944122","0.18412847816944122","0.6766012907028198","0.6766012907028198","0.6766012907028198","0.6452032327651978","0.6452032327651978","0.6452032327651978","0.4960206151008606","0.4960206151008606","0.4960206151008606","0.2177245169878006","0.2177245169878006","0.2177245169878006"
"110","0.026127155870199203","0.026127155870199203","0.026127155870199203","0.11170937865972519","0.11170937865972519","0.11170937865972519","0.15838152170181274","0.15838152170181274","0.15838152170181274","0.6904834508895874","0.6904834508895874","0.6904834508895874","0.6652307510375977","0.6652307510375977","0.6652307510375977","0.5212879180908203","0.5212879180908203","0.5212879180908203","0.17298664152622223","0.17298664152622223","0.17298664152622223"
"112","0.030084984377026558","0.030084984377026558","0.030084984377026558","0.0974222868680954","0.0974222868680954","0.0974222868680954","0.15472924709320068","0.15472924709320068","0.15472924709320068","0.6831456422805786","0.6831456422805786","0.6831456422805786","0.6501479148864746","0.6501479148864746","0.6501479148864746","0.5265403389930725","0.5265403389930725","0.5265403389930725","0.21148720383644104","0.21148720383644104","0.21148720383644104"
"114","0.04011024907231331","0.04011024907231331","0.04011024907231331","0.15201076865196228","0.15201076865196228","0.15201076865196228","0.20828644931316376","0.20828644931316376","0.20828644931316376","0.6831055879592896","0.6831055879592896","0.6831055879592896","0.6665104627609253","0.6665104627609253","0.6665104627609253","0.5068067312240601","0.5068067312240601","0.5068067312240601","0.2439107596874237","0.2439107596874237","0.2439107596874237"
"116","0.040636882185935974","0.040636882185935974","0.040636882185935974","0.13237659633159637","0.13237659633159637","0.13237659633159637","0.2002819925546646","0.2002819925546646","0.2002819925546646","0.6885645389556885","0.6885645389556885","0.6885645389556885","0.6693867444992065","0.6693867444992065","0.6693867444992065","0.5260930061340332","0.5260930061340332","0.5260930061340332","0.23686522245407104","0.23686522245407104","0.23686522245407104"
"118","0.034628622233867645","0.034628622233867645","0.034628622233867645","0.11048419028520584","0.11048419028520584","0.11048419028520584","0.1602596938610077","0.1602596938610077","0.1602596938610077","0.6870160102844238","0.6870160102844238","0.6870160102844238","0.6645228266716003","0.6645228266716003","0.6645228266716003","0.525707483291626","0.525707483291626","0.525707483291626","0.19438374042510986","0.19438374042510986","0.19438374042510986"
"120","0.040081966668367386","0.040081966668367386","0.040081966668367386","0.12051030993461609","0.12051030993461609","0.12051030993461609","0.1464468538761139","0.1464468538761139","0.1464468538761139","0.6855767965316772","0.6855767965316772","0.6855767965316772","0.6667467355728149","0.6667467355728149","0.6667467355728149","0.5582332015037537","0.5582332015037537","0.5582332015037537","0.17600396275520325","0.17600396275520325","0.17600396275520325"
"122","0.03203940764069557","0.03203940764069557","0.03203940764069557","0.08922025561332703","0.08922025561332703","0.08922025561332703","0.12079756706953049","0.12079756706953049","0.12079756706953049","0.6705887317657471","0.6705887317657471","0.6705887317657471","0.6187778115272522","0.6187778115272522","0.6187778115272522","0.4766295552253723","0.4766295552253723","0.4766295552253723","0.1462177187204361","0.1462177187204361","0.1462177187204361"
"124","0.05318862944841385","0.05318862944841385","0.05318862944841385","0.13646134734153748","0.13646134734153748","0.13646134734153748","0.19498120248317719","0.19498120248317719","0.19498120248317719","0.6926157474517822","0.6926157474517822","0.6926157474517822","0.6844218969345093","0.6844218969345093","0.6844218969345093","0.5913589000701904","0.5913589000701904","0.5913589000701904","0.21303145587444305","0.21303145587444305","0.21303145587444305"
