"Step","VOWELS_FILTER_b40_DUAL_bs16 - div_3_1_z","VOWELS_FILTER_b40_DUAL_bs16 - div_3_1_z__MIN","VOWELS_FILTER_b40_DUAL_bs16 - div_3_1_z__MAX","VOWELS_FILTER_b20_DUAL_bs16 - div_3_1_z","VOWELS_FILTER_b20_DUAL_bs16 - div_3_1_z__MIN","VOWELS_FILTER_b20_DUAL_bs16 - div_3_1_z__MAX","VOWELS_FILTER_b10_DUAL_bs16 - div_3_1_z","VOWELS_FILTER_b10_DUAL_bs16 - div_3_1_z__MIN","VOWELS_FILTER_b10_DUAL_bs16 - div_3_1_z__MAX","VOWELS_FILTER_b0_DUAL_bs16 - div_3_1_z","VOWELS_FILTER_b0_DUAL_bs16 - div_3_1_z__MIN","VOWELS_FILTER_b0_DUAL_bs16 - div_3_1_z__MAX","VOWELS_FILTER_b0.1_DUAL_bs16 - div_3_1_z","VOWELS_FILTER_b0.1_DUAL_bs16 - div_3_1_z__MIN","VOWELS_FILTER_b0.1_DUAL_bs16 - div_3_1_z__MAX","VOWELS_FILTER_b1_DUAL_bs16 - div_3_1_z","VOWELS_FILTER_b1_DUAL_bs16 - div_3_1_z__MIN","VOWELS_FILTER_b1_DUAL_bs16 - div_3_1_z__MAX","VOWELS_FILTER_B5_DEFAULTS_DUAL_bs16 - div_3_1_z","VOWELS_FILTER_B5_DEFAULTS_DUAL_bs16 - div_3_1_z__MIN","VOWELS_FILTER_B5_DEFAULTS_DUAL_bs16 - div_3_1_z__MAX"
"20","0.025045271962881088","0.025045271962881088","0.025045271962881088","0.05194884538650513","0.05194884538650513","0.05194884538650513","0.11279207468032837","0.11279207468032837","0.11279207468032837","0.8137195706367493","0.8137195706367493","0.8137195706367493","0.7968506813049316","0.7968506813049316","0.7968506813049316","0.775519609451294","0.775519609451294","0.775519609451294","0.28836825489997864","0.28836825489997864","0.28836825489997864"
"22","0.030831720679998398","0.030831720679998398","0.030831720679998398","0.06382754445075989","0.06382754445075989","0.06382754445075989","0.1413428634405136","0.1413428634405136","0.1413428634405136","0.8500138521194458","0.8500138521194458","0.8500138521194458","0.8077309727668762","0.8077309727668762","0.8077309727668762","0.7698054313659668","0.7698054313659668","0.7698054313659668","0.3645702302455902","0.3645702302455902","0.3645702302455902"
"24","0.0303177610039711","0.0303177610039711","0.0303177610039711","0.06127198040485382","0.06127198040485382","0.06127198040485382","0.15514369308948517","0.15514369308948517","0.15514369308948517","0.8523502945899963","0.8523502945899963","0.8523502945899963","0.8696498870849609","0.8696498870849609","0.8696498870849609","0.8128421306610107","0.8128421306610107","0.8128421306610107","0.3964046835899353","0.3964046835899353","0.3964046835899353"
"26","0.033392284065485","0.033392284065485","0.033392284065485","0.06738918274641037","0.06738918274641037","0.06738918274641037","0.1722155660390854","0.1722155660390854","0.1722155660390854","0.8294485211372375","0.8294485211372375","0.8294485211372375","0.801482081413269","0.801482081413269","0.801482081413269","0.7479714155197144","0.7479714155197144","0.7479714155197144","0.4214755892753601","0.4214755892753601","0.4214755892753601"
"28","0.03634771704673767","0.03634771704673767","0.03634771704673767","0.07292520254850388","0.07292520254850388","0.07292520254850388","0.1816222369670868","0.1816222369670868","0.1816222369670868","0.8963204622268677","0.8963204622268677","0.8963204622268677","0.8558564186096191","0.8558564186096191","0.8558564186096191","0.8076624274253845","0.8076624274253845","0.8076624274253845","0.45289313793182373","0.45289313793182373","0.45289313793182373"
"30","0.03269467502832413","0.03269467502832413","0.03269467502832413","0.06407618522644043","0.06407618522644043","0.06407618522644043","0.17551468312740326","0.17551468312740326","0.17551468312740326","0.8573683500289917","0.8573683500289917","0.8573683500289917","0.808769702911377","0.808769702911377","0.808769702911377","0.7343499064445496","0.7343499064445496","0.7343499064445496","0.4179360866546631","0.4179360866546631","0.4179360866546631"
"32","0.03566008806228638","0.03566008806228638","0.03566008806228638","0.08476488292217255","0.08476488292217255","0.08476488292217255","0.19035661220550537","0.19035661220550537","0.19035661220550537","0.8656792640686035","0.8656792640686035","0.8656792640686035","0.8386645317077637","0.8386645317077637","0.8386645317077637","0.8070476055145264","0.8070476055145264","0.8070476055145264","0.45023268461227417","0.45023268461227417","0.45023268461227417"
"34","0.0385696105659008","0.0385696105659008","0.0385696105659008","0.07272791117429733","0.07272791117429733","0.07272791117429733","0.22719800472259521","0.22719800472259521","0.22719800472259521","0.8975957632064819","0.8975957632064819","0.8975957632064819","0.874035120010376","0.874035120010376","0.874035120010376","0.7839845418930054","0.7839845418930054","0.7839845418930054","0.5201473832130432","0.5201473832130432","0.5201473832130432"
"36","0.03773873299360275","0.03773873299360275","0.03773873299360275","0.08539421856403351","0.08539421856403351","0.08539421856403351","0.17343498766422272","0.17343498766422272","0.17343498766422272","0.897422194480896","0.897422194480896","0.897422194480896","0.8205516338348389","0.8205516338348389","0.8205516338348389","0.6868405342102051","0.6868405342102051","0.6868405342102051","0.3720852732658386","0.3720852732658386","0.3720852732658386"
"38","0.043899521231651306","0.043899521231651306","0.043899521231651306","0.10704611241817474","0.10704611241817474","0.10704611241817474","0.25269052386283875","0.25269052386283875","0.25269052386283875","0.8834291696548462","0.8834291696548462","0.8834291696548462","0.8490089178085327","0.8490089178085327","0.8490089178085327","0.7923648357391357","0.7923648357391357","0.7923648357391357","0.5054060220718384","0.5054060220718384","0.5054060220718384"
"40","0.043872371315956116","0.043872371315956116","0.043872371315956116","0.09865571558475494","0.09865571558475494","0.09865571558475494","0.24427974224090576","0.24427974224090576","0.24427974224090576","0.8821042776107788","0.8821042776107788","0.8821042776107788","0.8406664729118347","0.8406664729118347","0.8406664729118347","0.7141259908676147","0.7141259908676147","0.7141259908676147","0.5579404830932617","0.5579404830932617","0.5579404830932617"
"42","0.04330030828714371","0.04330030828714371","0.04330030828714371","0.10042478889226913","0.10042478889226913","0.10042478889226913","0.26876169443130493","0.26876169443130493","0.26876169443130493","0.8255314826965332","0.8255314826965332","0.8255314826965332","0.7947615385055542","0.7947615385055542","0.7947615385055542","0.6823067665100098","0.6823067665100098","0.6823067665100098","0.592783510684967","0.592783510684967","0.592783510684967"
"44","0.05178427696228027","0.05178427696228027","0.05178427696228027","0.11680494248867035","0.11680494248867035","0.11680494248867035","0.2959619164466858","0.2959619164466858","0.2959619164466858","0.880683958530426","0.880683958530426","0.880683958530426","0.8669402599334717","0.8669402599334717","0.8669402599334717","0.6700928211212158","0.6700928211212158","0.6700928211212158","0.592551589012146","0.592551589012146","0.592551589012146"
"46","0.06166265159845352","0.06166265159845352","0.06166265159845352","0.14767774939537048","0.14767774939537048","0.14767774939537048","0.38471299409866333","0.38471299409866333","0.38471299409866333","0.9145573377609253","0.9145573377609253","0.9145573377609253","0.8894351720809937","0.8894351720809937","0.8894351720809937","0.8784304857254028","0.8784304857254028","0.8784304857254028","0.7078499794006348","0.7078499794006348","0.7078499794006348"
"48","0.057802535593509674","0.057802535593509674","0.057802535593509674","0.15277592837810516","0.15277592837810516","0.15277592837810516","0.40569067001342773","0.40569067001342773","0.40569067001342773","0.9412915110588074","0.9412915110588074","0.9412915110588074","0.9209556579589844","0.9209556579589844","0.9209556579589844","0.7036698460578918","0.7036698460578918","0.7036698460578918","0.6189342737197876","0.6189342737197876","0.6189342737197876"
"50","0.06030970811843872","0.06030970811843872","0.06030970811843872","0.16672071814537048","0.16672071814537048","0.16672071814537048","0.4294230341911316","0.4294230341911316","0.4294230341911316","0.9114726781845093","0.9114726781845093","0.9114726781845093","0.9233851432800293","0.9233851432800293","0.9233851432800293","0.7720437049865723","0.7720437049865723","0.7720437049865723","0.6114779114723206","0.6114779114723206","0.6114779114723206"
"52","0.07904542982578278","0.07904542982578278","0.07904542982578278","0.2101038694381714","0.2101038694381714","0.2101038694381714","0.4768944978713989","0.4768944978713989","0.4768944978713989","0.8671847581863403","0.8671847581863403","0.8671847581863403","0.8335342407226562","0.8335342407226562","0.8335342407226562","0.8105794191360474","0.8105794191360474","0.8105794191360474","0.7557916641235352","0.7557916641235352","0.7557916641235352"
"54","0.07644632458686829","0.07644632458686829","0.07644632458686829","0.1648857444524765","0.1648857444524765","0.1648857444524765","0.4405842423439026","0.4405842423439026","0.4405842423439026","0.9165440797805786","0.9165440797805786","0.9165440797805786","0.8758951425552368","0.8758951425552368","0.8758951425552368","0.7991832494735718","0.7991832494735718","0.7991832494735718","0.7116444110870361","0.7116444110870361","0.7116444110870361"
"56","0.0825246274471283","0.0825246274471283","0.0825246274471283","0.14099687337875366","0.14099687337875366","0.14099687337875366","0.48643606901168823","0.48643606901168823","0.48643606901168823","0.9594808220863342","0.9594808220863342","0.9594808220863342","0.9391739368438721","0.9391739368438721","0.9391739368438721","0.7734954357147217","0.7734954357147217","0.7734954357147217","0.5906599760055542","0.5906599760055542","0.5906599760055542"
"58","0.09409704059362411","0.09409704059362411","0.09409704059362411","0.23235821723937988","0.23235821723937988","0.23235821723937988","0.5583126544952393","0.5583126544952393","0.5583126544952393","0.8667744398117065","0.8667744398117065","0.8667744398117065","0.8569424152374268","0.8569424152374268","0.8569424152374268","0.7580316662788391","0.7580316662788391","0.7580316662788391","0.37554675340652466","0.37554675340652466","0.37554675340652466"
"60","0.09697036445140839","0.09697036445140839","0.09697036445140839","0.2938844561576843","0.2938844561576843","0.2938844561576843","0.6320230960845947","0.6320230960845947","0.6320230960845947","0.8641195297241211","0.8641195297241211","0.8641195297241211","0.8316264152526855","0.8316264152526855","0.8316264152526855","0.7500180006027222","0.7500180006027222","0.7500180006027222","0.5052328109741211","0.5052328109741211","0.5052328109741211"
"62","0.07809238880872726","0.07809238880872726","0.07809238880872726","0.22714656591415405","0.22714656591415405","0.22714656591415405","0.5846819877624512","0.5846819877624512","0.5846819877624512","0.9389516115188599","0.9389516115188599","0.9389516115188599","0.8682011365890503","0.8682011365890503","0.8682011365890503","0.7271988391876221","0.7271988391876221","0.7271988391876221","0.4473757743835449","0.4473757743835449","0.4473757743835449"
"64","0.1292087435722351","0.1292087435722351","0.1292087435722351","0.2676851749420166","0.2676851749420166","0.2676851749420166","0.6414326429367065","0.6414326429367065","0.6414326429367065","0.9549776911735535","0.9549776911735535","0.9549776911735535","0.9063847064971924","0.9063847064971924","0.9063847064971924","0.7628464102745056","0.7628464102745056","0.7628464102745056","0.6483781337738037","0.6483781337738037","0.6483781337738037"
"66","0.1192699670791626","0.1192699670791626","0.1192699670791626","0.34992945194244385","0.34992945194244385","0.34992945194244385","0.5916556119918823","0.5916556119918823","0.5916556119918823","0.9330707788467407","0.9330707788467407","0.9330707788467407","0.875672459602356","0.875672459602356","0.875672459602356","0.7306485176086426","0.7306485176086426","0.7306485176086426","0.6667282581329346","0.6667282581329346","0.6667282581329346"
"68","0.14150948822498322","0.14150948822498322","0.14150948822498322","0.4376504421234131","0.4376504421234131","0.4376504421234131","0.6192001104354858","0.6192001104354858","0.6192001104354858","0.9764107465744019","0.9764107465744019","0.9764107465744019","0.9541352987289429","0.9541352987289429","0.9541352987289429","0.7860482335090637","0.7860482335090637","0.7860482335090637","0.6989597678184509","0.6989597678184509","0.6989597678184509"
"70","0.08972609043121338","0.08972609043121338","0.08972609043121338","0.3676374554634094","0.3676374554634094","0.3676374554634094","0.5917940735816956","0.5917940735816956","0.5917940735816956","0.9553338289260864","0.9553338289260864","0.9553338289260864","0.92265385389328","0.92265385389328","0.92265385389328","0.8294986486434937","0.8294986486434937","0.8294986486434937","0.7452517747879028","0.7452517747879028","0.7452517747879028"
"72","0.07535292208194733","0.07535292208194733","0.07535292208194733","0.37549981474876404","0.37549981474876404","0.37549981474876404","0.6816054582595825","0.6816054582595825","0.6816054582595825","0.9716563820838928","0.9716563820838928","0.9716563820838928","0.9287502765655518","0.9287502765655518","0.9287502765655518","0.7527723908424377","0.7527723908424377","0.7527723908424377","0.6606571078300476","0.6606571078300476","0.6606571078300476"
"74","0.162765234708786","0.162765234708786","0.162765234708786","0.3725236654281616","0.3725236654281616","0.3725236654281616","0.693178117275238","0.693178117275238","0.693178117275238","0.9368070363998413","0.9368070363998413","0.9368070363998413","0.8880231380462646","0.8880231380462646","0.8880231380462646","0.7436805963516235","0.7436805963516235","0.7436805963516235","0.6864075064659119","0.6864075064659119","0.6864075064659119"
"76","0.09745572507381439","0.09745572507381439","0.09745572507381439","0.48578348755836487","0.48578348755836487","0.48578348755836487","0.582485556602478","0.582485556602478","0.582485556602478","0.9906305074691772","0.9906305074691772","0.9906305074691772","0.9424777030944824","0.9424777030944824","0.9424777030944824","0.44665563106536865","0.44665563106536865","0.44665563106536865","0.6509578227996826","0.6509578227996826","0.6509578227996826"
"78","0.15885266661643982","0.15885266661643982","0.15885266661643982","0.34882181882858276","0.34882181882858276","0.34882181882858276","0.7191600203514099","0.7191600203514099","0.7191600203514099","0.818955659866333","0.818955659866333","0.818955659866333","0.8012449741363525","0.8012449741363525","0.8012449741363525","0.7946026921272278","0.7946026921272278","0.7946026921272278","0.6229457855224609","0.6229457855224609","0.6229457855224609"
"80","0.23509982228279114","0.23509982228279114","0.23509982228279114","0.27783864736557007","0.27783864736557007","0.27783864736557007","0.6073740720748901","0.6073740720748901","0.6073740720748901","0.9504455924034119","0.9504455924034119","0.9504455924034119","0.9321714043617249","0.9321714043617249","0.9321714043617249","0.7606532573699951","0.7606532573699951","0.7606532573699951","0.7739012241363525","0.7739012241363525","0.7739012241363525"
"82","0.19397875666618347","0.19397875666618347","0.19397875666618347","0.5876079201698303","0.5876079201698303","0.5876079201698303","0.7205381393432617","0.7205381393432617","0.7205381393432617","0.7258939743041992","0.7258939743041992","0.7258939743041992","0.7350700497627258","0.7350700497627258","0.7350700497627258","0.7330225706100464","0.7330225706100464","0.7330225706100464","0.7139852046966553","0.7139852046966553","0.7139852046966553"
"84","0.12345896661281586","0.12345896661281586","0.12345896661281586","0.6046008467674255","0.6046008467674255","0.6046008467674255","0.729128897190094","0.729128897190094","0.729128897190094","0.8561681509017944","0.8561681509017944","0.8561681509017944","0.852584719657898","0.852584719657898","0.852584719657898","0.7833850979804993","0.7833850979804993","0.7833850979804993","0.7292795181274414","0.7292795181274414","0.7292795181274414"
"86","0.1380896121263504","0.1380896121263504","0.1380896121263504","0.3472899794578552","0.3472899794578552","0.3472899794578552","0.6475125551223755","0.6475125551223755","0.6475125551223755","0.9480868577957153","0.9480868577957153","0.9480868577957153","0.8826072812080383","0.8826072812080383","0.8826072812080383","0.7520672082901001","0.7520672082901001","0.7520672082901001","0.7087948322296143","0.7087948322296143","0.7087948322296143"
"88","0.2359834611415863","0.2359834611415863","0.2359834611415863","0.39014074206352234","0.39014074206352234","0.39014074206352234","0.5891411304473877","0.5891411304473877","0.5891411304473877","0.7871608734130859","0.7871608734130859","0.7871608734130859","0.8118385076522827","0.8118385076522827","0.8118385076522827","0.7331451177597046","0.7331451177597046","0.7331451177597046","0.666303813457489","0.666303813457489","0.666303813457489"
"90","0.27785828709602356","0.27785828709602356","0.27785828709602356","0.5524802803993225","0.5524802803993225","0.5524802803993225","0.6492593884468079","0.6492593884468079","0.6492593884468079","0.9330872893333435","0.9330872893333435","0.9330872893333435","0.9398196339607239","0.9398196339607239","0.9398196339607239","0.7936620116233826","0.7936620116233826","0.7936620116233826","0.734972357749939","0.734972357749939","0.734972357749939"
"92","0.28528696298599243","0.28528696298599243","0.28528696298599243","0.5296312570571899","0.5296312570571899","0.5296312570571899","0.6087730526924133","0.6087730526924133","0.6087730526924133","0.9328802227973938","0.9328802227973938","0.9328802227973938","0.9392426609992981","0.9392426609992981","0.9392426609992981","0.7965710759162903","0.7965710759162903","0.7965710759162903","0.7234136462211609","0.7234136462211609","0.7234136462211609"
"94","0.2601167559623718","0.2601167559623718","0.2601167559623718","0.5298998951911926","0.5298998951911926","0.5298998951911926","0.7261647582054138","0.7261647582054138","0.7261647582054138","0.9840312600135803","0.9840312600135803","0.9840312600135803","0.9547315239906311","0.9547315239906311","0.9547315239906311","0.7775715589523315","0.7775715589523315","0.7775715589523315","0.7720149159431458","0.7720149159431458","0.7720149159431458"
"96","0.2851763963699341","0.2851763963699341","0.2851763963699341","0.5430485010147095","0.5430485010147095","0.5430485010147095","0.6436349749565125","0.6436349749565125","0.6436349749565125","0.8471474051475525","0.8471474051475525","0.8471474051475525","0.843808650970459","0.843808650970459","0.843808650970459","0.7760991454124451","0.7760991454124451","0.7760991454124451","0.7480289340019226","0.7480289340019226","0.7480289340019226"
"98","0.3628659248352051","0.3628659248352051","0.3628659248352051","0.6224164366722107","0.6224164366722107","0.6224164366722107","0.6592671871185303","0.6592671871185303","0.6592671871185303","0.9098904132843018","0.9098904132843018","0.9098904132843018","0.8676766157150269","0.8676766157150269","0.8676766157150269","0.7974961400032043","0.7974961400032043","0.7974961400032043","0.742915153503418","0.742915153503418","0.742915153503418"
"100","0.37960827350616455","0.37960827350616455","0.37960827350616455","0.5707111954689026","0.5707111954689026","0.5707111954689026","0.678067684173584","0.678067684173584","0.678067684173584","0.9187824130058289","0.9187824130058289","0.9187824130058289","0.8887677788734436","0.8887677788734436","0.8887677788734436","0.7927719354629517","0.7927719354629517","0.7927719354629517","0.640438437461853","0.640438437461853","0.640438437461853"
"102","0.28753286600112915","0.28753286600112915","0.28753286600112915","0.5721675157546997","0.5721675157546997","0.5721675157546997","0.6004253625869751","0.6004253625869751","0.6004253625869751","0.9069427847862244","0.9069427847862244","0.9069427847862244","0.9006174802780151","0.9006174802780151","0.9006174802780151","0.8066444993019104","0.8066444993019104","0.8066444993019104","0.7149556875228882","0.7149556875228882","0.7149556875228882"
"104","0.3487415909767151","0.3487415909767151","0.3487415909767151","0.4500410556793213","0.4500410556793213","0.4500410556793213","0.6793015003204346","0.6793015003204346","0.6793015003204346","0.8573485612869263","0.8573485612869263","0.8573485612869263","0.8380612134933472","0.8380612134933472","0.8380612134933472","0.7759337425231934","0.7759337425231934","0.7759337425231934","0.7294153571128845","0.7294153571128845","0.7294153571128845"
"106","0.3732564449310303","0.3732564449310303","0.3732564449310303","0.5352253317832947","0.5352253317832947","0.5352253317832947","0.6414139270782471","0.6414139270782471","0.6414139270782471","0.9355380535125732","0.9355380535125732","0.9355380535125732","0.8874183893203735","0.8874183893203735","0.8874183893203735","0.887717604637146","0.887717604637146","0.887717604637146","0.773154616355896","0.773154616355896","0.773154616355896"
"108","0.4341607689857483","0.4341607689857483","0.4341607689857483","0.5373580455780029","0.5373580455780029","0.5373580455780029","0.6527653932571411","0.6527653932571411","0.6527653932571411","0.9163016676902771","0.9163016676902771","0.9163016676902771","0.878523588180542","0.878523588180542","0.878523588180542","0.7711688280105591","0.7711688280105591","0.7711688280105591","0.7876205444335938","0.7876205444335938","0.7876205444335938"
"110","0.3434396982192993","0.3434396982192993","0.3434396982192993","0.5655277967453003","0.5655277967453003","0.5655277967453003","0.6171218156814575","0.6171218156814575","0.6171218156814575","0.9976193904876709","0.9976193904876709","0.9976193904876709","0.9824166297912598","0.9824166297912598","0.9824166297912598","0.8150857090950012","0.8150857090950012","0.8150857090950012","0.7618386745452881","0.7618386745452881","0.7618386745452881"
"112","0.3069695830345154","0.3069695830345154","0.3069695830345154","0.6289963722229004","0.6289963722229004","0.6289963722229004","0.5892396569252014","0.5892396569252014","0.5892396569252014","0.9113118648529053","0.9113118648529053","0.9113118648529053","0.9275782108306885","0.9275782108306885","0.9275782108306885","0.8591881990432739","0.8591881990432739","0.8591881990432739","0.7309750318527222","0.7309750318527222","0.7309750318527222"
"114","0.46337705850601196","0.46337705850601196","0.46337705850601196","0.5854462385177612","0.5854462385177612","0.5854462385177612","0.6789840459823608","0.6789840459823608","0.6789840459823608","0.9048131108283997","0.9048131108283997","0.9048131108283997","0.8320367932319641","0.8320367932319641","0.8320367932319641","0.8129772543907166","0.8129772543907166","0.8129772543907166","0.7078181505203247","0.7078181505203247","0.7078181505203247"
"116","0.3866085708141327","0.3866085708141327","0.3866085708141327","0.5046902298927307","0.5046902298927307","0.5046902298927307","0.5920222401618958","0.5920222401618958","0.5920222401618958","0.9360710382461548","0.9360710382461548","0.9360710382461548","0.8760631084442139","0.8760631084442139","0.8760631084442139","0.7928860187530518","0.7928860187530518","0.7928860187530518","0.7560213804244995","0.7560213804244995","0.7560213804244995"
"118","0.40043050050735474","0.40043050050735474","0.40043050050735474","0.613777756690979","0.613777756690979","0.613777756690979","0.5720065236091614","0.5720065236091614","0.5720065236091614","0.8839890956878662","0.8839890956878662","0.8839890956878662","0.8528332710266113","0.8528332710266113","0.8528332710266113","0.821923017501831","0.821923017501831","0.821923017501831","0.716785192489624","0.716785192489624","0.716785192489624"
"120","0.4953600764274597","0.4953600764274597","0.4953600764274597","0.6194086670875549","0.6194086670875549","0.6194086670875549","0.6753500699996948","0.6753500699996948","0.6753500699996948","0.9546982049942017","0.9546982049942017","0.9546982049942017","0.9690214395523071","0.9690214395523071","0.9690214395523071","0.8053498864173889","0.8053498864173889","0.8053498864173889","0.7544749975204468","0.7544749975204468","0.7544749975204468"
"122","0.43129590153694153","0.43129590153694153","0.43129590153694153","0.6202307939529419","0.6202307939529419","0.6202307939529419","0.644392728805542","0.644392728805542","0.644392728805542","0.8606367111206055","0.8606367111206055","0.8606367111206055","0.8733123540878296","0.8733123540878296","0.8733123540878296","0.8006073236465454","0.8006073236465454","0.8006073236465454","0.7533747553825378","0.7533747553825378","0.7533747553825378"
"124","0.4342578649520874","0.4342578649520874","0.4342578649520874","0.5708591341972351","0.5708591341972351","0.5708591341972351","0.6348824501037598","0.6348824501037598","0.6348824501037598","0.9792555570602417","0.9792555570602417","0.9792555570602417","0.9241492748260498","0.9241492748260498","0.9241492748260498","0.8457319736480713","0.8457319736480713","0.8457319736480713","0.7675722241401672","0.7675722241401672","0.7675722241401672"
"126","0.4188683032989502","0.4188683032989502","0.4188683032989502","0.6439517736434937","0.6439517736434937","0.6439517736434937","0.6407469511032104","0.6407469511032104","0.6407469511032104","0.9995458722114563","0.9995458722114563","0.9995458722114563","0.9767507314682007","0.9767507314682007","0.9767507314682007","0.8493683338165283","0.8493683338165283","0.8493683338165283","0.7937086820602417","0.7937086820602417","0.7937086820602417"
"128","0.5029022693634033","0.5029022693634033","0.5029022693634033","0.6495599150657654","0.6495599150657654","0.6495599150657654","0.6945074796676636","0.6945074796676636","0.6945074796676636","0.9663861989974976","0.9663861989974976","0.9663861989974976","0.8927003145217896","0.8927003145217896","0.8927003145217896","0.8444026708602905","0.8444026708602905","0.8444026708602905","0.8075169920921326","0.8075169920921326","0.8075169920921326"
