"Step","VOWELS_FILTER_b40_DUAL_bs16 - div_2_1_s","VOWELS_FILTER_b40_DUAL_bs16 - div_2_1_s__MIN","VOWELS_FILTER_b40_DUAL_bs16 - div_2_1_s__MAX","VOWELS_FILTER_b20_DUAL_bs16 - div_2_1_s","VOWELS_FILTER_b20_DUAL_bs16 - div_2_1_s__MIN","VOWELS_FILTER_b20_DUAL_bs16 - div_2_1_s__MAX","VOWELS_FILTER_b10_DUAL_bs16 - div_2_1_s","VOWELS_FILTER_b10_DUAL_bs16 - div_2_1_s__MIN","VOWELS_FILTER_b10_DUAL_bs16 - div_2_1_s__MAX","VOWELS_FILTER_b0_DUAL_bs16 - div_2_1_s","VOWELS_FILTER_b0_DUAL_bs16 - div_2_1_s__MIN","VOWELS_FILTER_b0_DUAL_bs16 - div_2_1_s__MAX","VOWELS_FILTER_b0.1_DUAL_bs16 - div_2_1_s","VOWELS_FILTER_b0.1_DUAL_bs16 - div_2_1_s__MIN","VOWELS_FILTER_b0.1_DUAL_bs16 - div_2_1_s__MAX","VOWELS_FILTER_b1_DUAL_bs16 - div_2_1_s","VOWELS_FILTER_b1_DUAL_bs16 - div_2_1_s__MIN","VOWELS_FILTER_b1_DUAL_bs16 - div_2_1_s__MAX","VOWELS_FILTER_B5_DEFAULTS_DUAL_bs16 - div_2_1_s","VOWELS_FILTER_B5_DEFAULTS_DUAL_bs16 - div_2_1_s__MIN","VOWELS_FILTER_B5_DEFAULTS_DUAL_bs16 - div_2_1_s__MAX"
"20","0.000013274233424453996","0.000013274233424453996","0.000013274233424453996","0.000029490718588931486","0.000029490718588931486","0.000029490718588931486","0.00011242114123888314","0.00011242114123888314","0.00011242114123888314","0.6132113933563232","0.6132113933563232","0.6132113933563232","0.23880016803741455","0.23880016803741455","0.23880016803741455","0.08827031403779984","0.08827031403779984","0.08827031403779984","0.0006779980612918735","0.0006779980612918735","0.0006779980612918735"
"22","0.000011654423360596411","0.000011654423360596411","0.000011654423360596411","0.00003357971218065359","0.00003357971218065359","0.00003357971218065359","0.00015875075769145042","0.00015875075769145042","0.00015875075769145042","0.6127200722694397","0.6127200722694397","0.6127200722694397","0.23229758441448212","0.23229758441448212","0.23229758441448212","0.11492794007062912","0.11492794007062912","0.11492794007062912","0.0012264782562851906","0.0012264782562851906","0.0012264782562851906"
"24","0.000010326639312552288","0.000010326639312552288","0.000010326639312552288","0.000038802238123025745","0.000038802238123025745","0.000038802238123025745","0.00023035255435388535","0.00023035255435388535","0.00023035255435388535","0.6437358260154724","0.6437358260154724","0.6437358260154724","0.2292594611644745","0.2292594611644745","0.2292594611644745","0.1346525400876999","0.1346525400876999","0.1346525400876999","0.0022648447193205357","0.0022648447193205357","0.0022648447193205357"
"26","0.000023566508389194496","0.000023566508389194496","0.000023566508389194496","0.00010685250163078308","0.00010685250163078308","0.00010685250163078308","0.0008127427427098155","0.0008127427427098155","0.0008127427427098155","0.6351732015609741","0.6351732015609741","0.6351732015609741","0.3809998035430908","0.3809998035430908","0.3809998035430908","0.24553605914115906","0.24553605914115906","0.24553605914115906","0.013345388695597649","0.013345388695597649","0.013345388695597649"
"28","0.000016294688975904137","0.000016294688975904137","0.000016294688975904137","0.00008612123201601207","0.00008612123201601207","0.00008612123201601207","0.0007243517902679741","0.0007243517902679741","0.0007243517902679741","0.6747197508811951","0.6747197508811951","0.6747197508811951","0.3619510233402252","0.3619510233402252","0.3619510233402252","0.2102973759174347","0.2102973759174347","0.2102973759174347","0.011334245093166828","0.011334245093166828","0.011334245093166828"
"30","0.000020997844330850057","0.000020997844330850057","0.000020997844330850057","0.0001286581828026101","0.0001286581828026101","0.0001286581828026101","0.0012925302144140005","0.0012925302144140005","0.0012925302144140005","0.6763028502464294","0.6763028502464294","0.6763028502464294","0.4127422273159027","0.4127422273159027","0.4127422273159027","0.1964314728975296","0.1964314728975296","0.1964314728975296","0.018866293132305145","0.018866293132305145","0.018866293132305145"
"32","0.000027307587515679188","0.000027307587515679188","0.000027307587515679188","0.000205934455152601","0.000205934455152601","0.000205934455152601","0.002426616381853819","0.002426616381853819","0.002426616381853819","0.6715793609619141","0.6715793609619141","0.6715793609619141","0.4001086950302124","0.4001086950302124","0.4001086950302124","0.23330672085285187","0.23330672085285187","0.23330672085285187","0.035163573920726776","0.035163573920726776","0.035163573920726776"
"34","0.00005896900620427914","0.00005896900620427914","0.00005896900620427914","0.0006134593277238309","0.0006134593277238309","0.0006134593277238309","0.009603079408407211","0.009603079408407211","0.009603079408407211","0.6808493733406067","0.6808493733406067","0.6808493733406067","0.5224302411079407","0.5224302411079407","0.5224302411079407","0.2922491431236267","0.2922491431236267","0.2922491431236267","0.08267895877361298","0.08267895877361298","0.08267895877361298"
"36","0.00006908904470037669","0.00006908904470037669","0.00006908904470037669","0.0007712855585850775","0.0007712855585850775","0.0007712855585850775","0.00927732139825821","0.00927732139825821","0.00927732139825821","0.665948212146759","0.665948212146759","0.665948212146759","0.48524755239486694","0.48524755239486694","0.48524755239486694","0.28971242904663086","0.28971242904663086","0.28971242904663086","0.07993291318416595","0.07993291318416595","0.07993291318416595"
"38","0.00008521533163730055","0.00008521533163730055","0.00008521533163730055","0.000870456628035754","0.000870456628035754","0.000870456628035754","0.008957348763942719","0.008957348763942719","0.008957348763942719","0.661284863948822","0.661284863948822","0.661284863948822","0.4852888584136963","0.4852888584136963","0.4852888584136963","0.24983535706996918","0.24983535706996918","0.24983535706996918","0.07670265436172485","0.07670265436172485","0.07670265436172485"
"40","0.00011042209371225908","0.00011042209371225908","0.00011042209371225908","0.0010736524127423763","0.0010736524127423763","0.0010736524127423763","0.010344404727220535","0.010344404727220535","0.010344404727220535","0.6665928363800049","0.6665928363800049","0.6665928363800049","0.5081883072853088","0.5081883072853088","0.5081883072853088","0.21495451033115387","0.21495451033115387","0.21495451033115387","0.08312360942363739","0.08312360942363739","0.08312360942363739"
"42","0.00019267285824753344","0.00019267285824753344","0.00019267285824753344","0.001914151944220066","0.001914151944220066","0.001914151944220066","0.02325814589858055","0.02325814589858055","0.02325814589858055","0.6827332973480225","0.6827332973480225","0.6827332973480225","0.5554890036582947","0.5554890036582947","0.5554890036582947","0.31045496463775635","0.31045496463775635","0.31045496463775635","0.13390426337718964","0.13390426337718964","0.13390426337718964"
"44","0.00035687367198988795","0.00035687367198988795","0.00035687367198988795","0.003568392712622881","0.003568392712622881","0.003568392712622881","0.03569049388170242","0.03569049388170242","0.03569049388170242","0.6775569915771484","0.6775569915771484","0.6775569915771484","0.5622713565826416","0.5622713565826416","0.5622713565826416","0.2642815113067627","0.2642815113067627","0.2642815113067627","0.13437220454216003","0.13437220454216003","0.13437220454216003"
"46","0.0003928749356418848","0.0003928749356418848","0.0003928749356418848","0.0034772774670273066","0.0034772774670273066","0.0034772774670273066","0.03742939606308937","0.03742939606308937","0.03742939606308937","0.684453010559082","0.684453010559082","0.684453010559082","0.5966438055038452","0.5966438055038452","0.5966438055038452","0.2505650520324707","0.2505650520324707","0.2505650520324707","0.1357155740261078","0.1357155740261078","0.1357155740261078"
"48","0.0005968023324385285","0.0005968023324385285","0.0005968023324385285","0.0050269318744540215","0.0050269318744540215","0.0050269318744540215","0.04697878658771515","0.04697878658771515","0.04697878658771515","0.6800699234008789","0.6800699234008789","0.6800699234008789","0.6355257630348206","0.6355257630348206","0.6355257630348206","0.29559633135795593","0.29559633135795593","0.29559633135795593","0.15871265530586243","0.15871265530586243","0.15871265530586243"
"50","0.0006021466688252985","0.0006021466688252985","0.0006021466688252985","0.0045191640965640545","0.0045191640965640545","0.0045191640965640545","0.04137258976697922","0.04137258976697922","0.04137258976697922","0.6753982305526733","0.6753982305526733","0.6753982305526733","0.5487387180328369","0.5487387180328369","0.5487387180328369","0.2769257724285126","0.2769257724285126","0.2769257724285126","0.12425296008586884","0.12425296008586884","0.12425296008586884"
"52","0.0009094799170270562","0.0009094799170270562","0.0009094799170270562","0.007586583495140076","0.007586583495140076","0.007586583495140076","0.07042290270328522","0.07042290270328522","0.07042290270328522","0.6867986917495728","0.6867986917495728","0.6867986917495728","0.6062121987342834","0.6062121987342834","0.6062121987342834","0.23660260438919067","0.23660260438919067","0.23660260438919067","0.18567287921905518","0.18567287921905518","0.18567287921905518"
"54","0.0012413051445037127","0.0012413051445037127","0.0012413051445037127","0.008769810199737549","0.008769810199737549","0.008769810199737549","0.07751154899597168","0.07751154899597168","0.07751154899597168","0.6761331558227539","0.6761331558227539","0.6761331558227539","0.6178578734397888","0.6178578734397888","0.6178578734397888","0.28107166290283203","0.28107166290283203","0.28107166290283203","0.1851041615009308","0.1851041615009308","0.1851041615009308"
"56","0.0012039062567055225","0.0012039062567055225","0.0012039062567055225","0.007676716893911362","0.007676716893911362","0.007676716893911362","0.06686823070049286","0.06686823070049286","0.06686823070049286","0.6692239046096802","0.6692239046096802","0.6692239046096802","0.5289351940155029","0.5289351940155029","0.5289351940155029","0.18766984343528748","0.18766984343528748","0.18766984343528748","0.1452305018901825","0.1452305018901825","0.1452305018901825"
"58","0.0014664814807474613","0.0014664814807474613","0.0014664814807474613","0.009800860658288002","0.009800860658288002","0.009800860658288002","0.06666835397481918","0.06666835397481918","0.06666835397481918","0.6724759340286255","0.6724759340286255","0.6724759340286255","0.6306309700012207","0.6306309700012207","0.6306309700012207","0.21344681084156036","0.21344681084156036","0.21344681084156036","0.15084174275398254","0.15084174275398254","0.15084174275398254"
"60","0.0017815851606428623","0.0017815851606428623","0.0017815851606428623","0.011807967908680439","0.011807967908680439","0.011807967908680439","0.08538925647735596","0.08538925647735596","0.08538925647735596","0.6702361106872559","0.6702361106872559","0.6702361106872559","0.572170078754425","0.572170078754425","0.572170078754425","0.24851089715957642","0.24851089715957642","0.24851089715957642","0.1636258065700531","0.1636258065700531","0.1636258065700531"
"62","0.001958201639354229","0.001958201639354229","0.001958201639354229","0.013662991113960743","0.013662991113960743","0.013662991113960743","0.09205702692270279","0.09205702692270279","0.09205702692270279","0.6510624289512634","0.6510624289512634","0.6510624289512634","0.5591118335723877","0.5591118335723877","0.5591118335723877","0.25307291746139526","0.25307291746139526","0.25307291746139526","0.17545977234840393","0.17545977234840393","0.17545977234840393"
"64","0.0022444981150329113","0.0022444981150329113","0.0022444981150329113","0.013591660186648369","0.013591660186648369","0.013591660186648369","0.09440483897924423","0.09440483897924423","0.09440483897924423","0.6630569696426392","0.6630569696426392","0.6630569696426392","0.5538539290428162","0.5538539290428162","0.5538539290428162","0.21325017511844635","0.21325017511844635","0.21325017511844635","0.16107016801834106","0.16107016801834106","0.16107016801834106"
"66","0.0030423270072788","0.0030423270072788","0.0030423270072788","0.018250100314617157","0.018250100314617157","0.018250100314617157","0.10769093036651611","0.10769093036651611","0.10769093036651611","0.68564772605896","0.68564772605896","0.68564772605896","0.6143410205841064","0.6143410205841064","0.6143410205841064","0.24642686545848846","0.24642686545848846","0.24642686545848846","0.18324171006679535","0.18324171006679535","0.18324171006679535"
"68","0.003709691809490323","0.003709691809490323","0.003709691809490323","0.02159447968006134","0.02159447968006134","0.02159447968006134","0.11384610086679459","0.11384610086679459","0.11384610086679459","0.6717153191566467","0.6717153191566467","0.6717153191566467","0.595116138458252","0.595116138458252","0.595116138458252","0.26668429374694824","0.26668429374694824","0.26668429374694824","0.19940093159675598","0.19940093159675598","0.19940093159675598"
"70","0.0045319898054003716","0.0045319898054003716","0.0045319898054003716","0.03137671947479248","0.03137671947479248","0.03137671947479248","0.145263209939003","0.145263209939003","0.145263209939003","0.6664292812347412","0.6664292812347412","0.6664292812347412","0.6116020083427429","0.6116020083427429","0.6116020083427429","0.2544926106929779","0.2544926106929779","0.2544926106929779","0.21379879117012024","0.21379879117012024","0.21379879117012024"
"72","0.003800703212618828","0.003800703212618828","0.003800703212618828","0.022383589297533035","0.022383589297533035","0.022383589297533035","0.10420176386833191","0.10420176386833191","0.10420176386833191","0.6576850414276123","0.6576850414276123","0.6576850414276123","0.5363694429397583","0.5363694429397583","0.5363694429397583","0.21725958585739136","0.21725958585739136","0.21725958585739136","0.1360662281513214","0.1360662281513214","0.1360662281513214"
"74","0.004021773114800453","0.004021773114800453","0.004021773114800453","0.022666994482278824","0.022666994482278824","0.022666994482278824","0.10322418808937073","0.10322418808937073","0.10322418808937073","0.6718699932098389","0.6718699932098389","0.6718699932098389","0.5801317095756531","0.5801317095756531","0.5801317095756531","0.2074907422065735","0.2074907422065735","0.2074907422065735","0.1564129889011383","0.1564129889011383","0.1564129889011383"
"76","0.006387216970324516","0.006387216970324516","0.006387216970324516","0.040363237261772156","0.040363237261772156","0.040363237261772156","0.15050843358039856","0.15050843358039856","0.15050843358039856","0.685370922088623","0.685370922088623","0.685370922088623","0.6487197279930115","0.6487197279930115","0.6487197279930115","0.26324987411499023","0.26324987411499023","0.26324987411499023","0.23125295341014862","0.23125295341014862","0.23125295341014862"
"78","0.00668497197329998","0.00668497197329998","0.00668497197329998","0.04207960516214371","0.04207960516214371","0.04207960516214371","0.13591574132442474","0.13591574132442474","0.13591574132442474","0.6739180088043213","0.6739180088043213","0.6739180088043213","0.6174163818359375","0.6174163818359375","0.6174163818359375","0.22742044925689697","0.22742044925689697","0.22742044925689697","0.18437278270721436","0.18437278270721436","0.18437278270721436"
"80","0.008184877224266529","0.008184877224266529","0.008184877224266529","0.04479417949914932","0.04479417949914932","0.04479417949914932","0.13066479563713074","0.13066479563713074","0.13066479563713074","0.6731923222541809","0.6731923222541809","0.6731923222541809","0.5764032602310181","0.5764032602310181","0.5764032602310181","0.1882728785276413","0.1882728785276413","0.1882728785276413","0.1918659210205078","0.1918659210205078","0.1918659210205078"
"82","0.008065539412200451","0.008065539412200451","0.008065539412200451","0.050192940980196","0.050192940980196","0.050192940980196","0.1297968029975891","0.1297968029975891","0.1297968029975891","0.6848798990249634","0.6848798990249634","0.6848798990249634","0.6510525941848755","0.6510525941848755","0.6510525941848755","0.2905436158180237","0.2905436158180237","0.2905436158180237","0.17517545819282532","0.17517545819282532","0.17517545819282532"
"84","0.010665086098015308","0.010665086098015308","0.010665086098015308","0.06093583628535271","0.06093583628535271","0.06093583628535271","0.1668895184993744","0.1668895184993744","0.1668895184993744","0.6877425909042358","0.6877425909042358","0.6877425909042358","0.6381806135177612","0.6381806135177612","0.6381806135177612","0.3101590871810913","0.3101590871810913","0.3101590871810913","0.23900070786476135","0.23900070786476135","0.23900070786476135"
"86","0.016507280990481377","0.016507280990481377","0.016507280990481377","0.08759385347366333","0.08759385347366333","0.08759385347366333","0.2026347815990448","0.2026347815990448","0.2026347815990448","0.6767672300338745","0.6767672300338745","0.6767672300338745","0.6396119594573975","0.6396119594573975","0.6396119594573975","0.3434842824935913","0.3434842824935913","0.3434842824935913","0.30085086822509766","0.30085086822509766","0.30085086822509766"
"88","0.010257704183459282","0.010257704183459282","0.010257704183459282","0.05606714263558388","0.05606714263558388","0.05606714263558388","0.1307944357395172","0.1307944357395172","0.1307944357395172","0.6655440330505371","0.6655440330505371","0.6655440330505371","0.5674633979797363","0.5674633979797363","0.5674633979797363","0.2872798442840576","0.2872798442840576","0.2872798442840576","0.18470044434070587","0.18470044434070587","0.18470044434070587"
"90","0.012910788878798485","0.012910788878798485","0.012910788878798485","0.07928472757339478","0.07928472757339478","0.07928472757339478","0.16508235037326813","0.16508235037326813","0.16508235037326813","0.6909345984458923","0.6909345984458923","0.6909345984458923","0.6659833192825317","0.6659833192825317","0.6659833192825317","0.31540364027023315","0.31540364027023315","0.31540364027023315","0.2119694948196411","0.2119694948196411","0.2119694948196411"
"92","0.013717631809413433","0.013717631809413433","0.013717631809413433","0.08484630286693573","0.08484630286693573","0.08484630286693573","0.1580803096294403","0.1580803096294403","0.1580803096294403","0.6721709966659546","0.6721709966659546","0.6721709966659546","0.5826418399810791","0.5826418399810791","0.5826418399810791","0.31050553917884827","0.31050553917884827","0.31050553917884827","0.23797567188739777","0.23797567188739777","0.23797567188739777"
"94","0.013644695281982422","0.013644695281982422","0.013644695281982422","0.06821323186159134","0.06821323186159134","0.06821323186159134","0.1505158394575119","0.1505158394575119","0.1505158394575119","0.6872038841247559","0.6872038841247559","0.6872038841247559","0.6507657766342163","0.6507657766342163","0.6507657766342163","0.2808607816696167","0.2808607816696167","0.2808607816696167","0.20300078392028809","0.20300078392028809","0.20300078392028809"
"96","0.020963627845048904","0.020963627845048904","0.020963627845048904","0.10316915065050125","0.10316915065050125","0.10316915065050125","0.19582614302635193","0.19582614302635193","0.19582614302635193","0.6773640513420105","0.6773640513420105","0.6773640513420105","0.6328067779541016","0.6328067779541016","0.6328067779541016","0.36124950647354126","0.36124950647354126","0.36124950647354126","0.26458537578582764","0.26458537578582764","0.26458537578582764"
"98","0.026441987603902817","0.026441987603902817","0.026441987603902817","0.11364152282476425","0.11364152282476425","0.11364152282476425","0.19064027070999146","0.19064027070999146","0.19064027070999146","0.6584415435791016","0.6584415435791016","0.6584415435791016","0.6099984049797058","0.6099984049797058","0.6099984049797058","0.34722742438316345","0.34722742438316345","0.34722742438316345","0.21448564529418945","0.21448564529418945","0.21448564529418945"
"100","0.021530885249376297","0.021530885249376297","0.021530885249376297","0.09463085234165192","0.09463085234165192","0.09463085234165192","0.18093526363372803","0.18093526363372803","0.18093526363372803","0.6739894151687622","0.6739894151687622","0.6739894151687622","0.6116395592689514","0.6116395592689514","0.6116395592689514","0.3537023067474365","0.3537023067474365","0.3537023067474365","0.2054620236158371","0.2054620236158371","0.2054620236158371"
"102","0.018643096089363098","0.018643096089363098","0.018643096089363098","0.09346992522478104","0.09346992522478104","0.09346992522478104","0.1631934642791748","0.1631934642791748","0.1631934642791748","0.6797516345977783","0.6797516345977783","0.6797516345977783","0.6556730270385742","0.6556730270385742","0.6556730270385742","0.43169093132019043","0.43169093132019043","0.43169093132019043","0.1939777135848999","0.1939777135848999","0.1939777135848999"
"104","0.018051324412226677","0.018051324412226677","0.018051324412226677","0.07631241530179977","0.07631241530179977","0.07631241530179977","0.1381532847881317","0.1381532847881317","0.1381532847881317","0.6865730285644531","0.6865730285644531","0.6865730285644531","0.6362131237983704","0.6362131237983704","0.6362131237983704","0.35857635736465454","0.35857635736465454","0.35857635736465454","0.17075058817863464","0.17075058817863464","0.17075058817863464"
"106","0.02292197197675705","0.02292197197675705","0.02292197197675705","0.09837017208337784","0.09837017208337784","0.09837017208337784","0.18841318786144257","0.18841318786144257","0.18841318786144257","0.6780573129653931","0.6780573129653931","0.6780573129653931","0.6295684576034546","0.6295684576034546","0.6295684576034546","0.39750921726226807","0.39750921726226807","0.39750921726226807","0.22477276623249054","0.22477276623249054","0.22477276623249054"
"108","0.022366801276803017","0.022366801276803017","0.022366801276803017","0.09639393538236618","0.09639393538236618","0.09639393538236618","0.14278137683868408","0.14278137683868408","0.14278137683868408","0.6714276671409607","0.6714276671409607","0.6714276671409607","0.6209549903869629","0.6209549903869629","0.6209549903869629","0.3845089077949524","0.3845089077949524","0.3845089077949524","0.18359848856925964","0.18359848856925964","0.18359848856925964"
"110","0.02597454935312271","0.02597454935312271","0.02597454935312271","0.10551677644252777","0.10551677644252777","0.10551677644252777","0.17362359166145325","0.17362359166145325","0.17362359166145325","0.6624366641044617","0.6624366641044617","0.6624366641044617","0.6281090378761292","0.6281090378761292","0.6281090378761292","0.4181593954563141","0.4181593954563141","0.4181593954563141","0.23315748572349548","0.23315748572349548","0.23315748572349548"
"112","0.02783443219959736","0.02783443219959736","0.02783443219959736","0.12158877402544022","0.12158877402544022","0.12158877402544022","0.16948896646499634","0.16948896646499634","0.16948896646499634","0.6723292469978333","0.6723292469978333","0.6723292469978333","0.6076875925064087","0.6076875925064087","0.6076875925064087","0.41581660509109497","0.41581660509109497","0.41581660509109497","0.1856689751148224","0.1856689751148224","0.1856689751148224"
"114","0.030688311904668808","0.030688311904668808","0.030688311904668808","0.10544642806053162","0.10544642806053162","0.10544642806053162","0.15885886549949646","0.15885886549949646","0.15885886549949646","0.6486744284629822","0.6486744284629822","0.6486744284629822","0.5794611573219299","0.5794611573219299","0.5794611573219299","0.39723309874534607","0.39723309874534607","0.39723309874534607","0.19822055101394653","0.19822055101394653","0.19822055101394653"
"116","0.044121257960796356","0.044121257960796356","0.044121257960796356","0.14758986234664917","0.14758986234664917","0.14758986234664917","0.19912004470825195","0.19912004470825195","0.19912004470825195","0.6762596964836121","0.6762596964836121","0.6762596964836121","0.6240198016166687","0.6240198016166687","0.6240198016166687","0.41692155599594116","0.41692155599594116","0.41692155599594116","0.23107442259788513","0.23107442259788513","0.23107442259788513"
"118","0.04226258769631386","0.04226258769631386","0.04226258769631386","0.14212630689144135","0.14212630689144135","0.14212630689144135","0.19622690975666046","0.19622690975666046","0.19622690975666046","0.6788893938064575","0.6788893938064575","0.6788893938064575","0.6667478680610657","0.6667478680610657","0.6667478680610657","0.5012904405593872","0.5012904405593872","0.5012904405593872","0.22635367512702942","0.22635367512702942","0.22635367512702942"
"120","0.05924692749977112","0.05924692749977112","0.05924692749977112","0.19859901070594788","0.19859901070594788","0.19859901070594788","0.27569812536239624","0.27569812536239624","0.27569812536239624","0.6809062957763672","0.6809062957763672","0.6809062957763672","0.6795946359634399","0.6795946359634399","0.6795946359634399","0.5547066926956177","0.5547066926956177","0.5547066926956177","0.3016972541809082","0.3016972541809082","0.3016972541809082"
"122","0.04067292809486389","0.04067292809486389","0.04067292809486389","0.14063122868537903","0.14063122868537903","0.14063122868537903","0.18883904814720154","0.18883904814720154","0.18883904814720154","0.6772511005401611","0.6772511005401611","0.6772511005401611","0.60527104139328","0.60527104139328","0.60527104139328","0.4250833988189697","0.4250833988189697","0.4250833988189697","0.2362329661846161","0.2362329661846161","0.2362329661846161"
"124","0.046045564115047455","0.046045564115047455","0.046045564115047455","0.14535769820213318","0.14535769820213318","0.14535769820213318","0.18142881989479065","0.18142881989479065","0.18142881989479065","0.6740447282791138","0.6740447282791138","0.6740447282791138","0.650802731513977","0.650802731513977","0.650802731513977","0.49450457096099854","0.49450457096099854","0.49450457096099854","0.2312738299369812","0.2312738299369812","0.2312738299369812"
