"Step","VOWELS_FILTER_b40_DUAL_bs16 - div_2_1_z","VOWELS_FILTER_b40_DUAL_bs16 - div_2_1_z__MIN","VOWELS_FILTER_b40_DUAL_bs16 - div_2_1_z__MAX","VOWELS_FILTER_b20_DUAL_bs16 - div_2_1_z","VOWELS_FILTER_b20_DUAL_bs16 - div_2_1_z__MIN","VOWELS_FILTER_b20_DUAL_bs16 - div_2_1_z__MAX","VOWELS_FILTER_b10_DUAL_bs16 - div_2_1_z","VOWELS_FILTER_b10_DUAL_bs16 - div_2_1_z__MIN","VOWELS_FILTER_b10_DUAL_bs16 - div_2_1_z__MAX","VOWELS_FILTER_b0_DUAL_bs16 - div_2_1_z","VOWELS_FILTER_b0_DUAL_bs16 - div_2_1_z__MIN","VOWELS_FILTER_b0_DUAL_bs16 - div_2_1_z__MAX","VOWELS_FILTER_b0.1_DUAL_bs16 - div_2_1_z","VOWELS_FILTER_b0.1_DUAL_bs16 - div_2_1_z__MIN","VOWELS_FILTER_b0.1_DUAL_bs16 - div_2_1_z__MAX","VOWELS_FILTER_b1_DUAL_bs16 - div_2_1_z","VOWELS_FILTER_b1_DUAL_bs16 - div_2_1_z__MIN","VOWELS_FILTER_b1_DUAL_bs16 - div_2_1_z__MAX","VOWELS_FILTER_B5_DEFAULTS_DUAL_bs16 - div_2_1_z","VOWELS_FILTER_B5_DEFAULTS_DUAL_bs16 - div_2_1_z__MIN","VOWELS_FILTER_B5_DEFAULTS_DUAL_bs16 - div_2_1_z__MAX"
"36","0.037121810019016266","0.037121810019016266","0.037121810019016266","0.08361396193504333","0.08361396193504333","0.08361396193504333","0.1687694489955902","0.1687694489955902","0.1687694489955902","0.917665421962738","0.917665421962738","0.917665421962738","0.84675532579422","0.84675532579422","0.84675532579422","0.7113183736801147","0.7113183736801147","0.7113183736801147","0.36249715089797974","0.36249715089797974","0.36249715089797974"
"38","0.04217570275068283","0.04217570275068283","0.04217570275068283","0.10226026177406311","0.10226026177406311","0.10226026177406311","0.23961952328681946","0.23961952328681946","0.23961952328681946","0.8921900987625122","0.8921900987625122","0.8921900987625122","0.8635597229003906","0.8635597229003906","0.8635597229003906","0.769996166229248","0.769996166229248","0.769996166229248","0.4716768264770508","0.4716768264770508","0.4716768264770508"
"40","0.04344692453742027","0.04344692453742027","0.04344692453742027","0.09700028598308563","0.09700028598308563","0.09700028598308563","0.24205854535102844","0.24205854535102844","0.24205854535102844","0.8858486413955688","0.8858486413955688","0.8858486413955688","0.8111723065376282","0.8111723065376282","0.8111723065376282","0.7073078751564026","0.7073078751564026","0.7073078751564026","0.5617519617080688","0.5617519617080688","0.5617519617080688"
"42","0.04334265738725662","0.04334265738725662","0.04334265738725662","0.10102812945842743","0.10102812945842743","0.10102812945842743","0.2695850729942322","0.2695850729942322","0.2695850729942322","0.8101116418838501","0.8101116418838501","0.8101116418838501","0.7634624242782593","0.7634624242782593","0.7634624242782593","0.6791737079620361","0.6791737079620361","0.6791737079620361","0.6240214705467224","0.6240214705467224","0.6240214705467224"
"44","0.05231199041008949","0.05231199041008949","0.05231199041008949","0.11857989430427551","0.11857989430427551","0.11857989430427551","0.30791330337524414","0.30791330337524414","0.30791330337524414","0.8996930122375488","0.8996930122375488","0.8996930122375488","0.8632420897483826","0.8632420897483826","0.8632420897483826","0.7117868661880493","0.7117868661880493","0.7117868661880493","0.6242929100990295","0.6242929100990295","0.6242929100990295"
"46","0.06135883554816246","0.06135883554816246","0.06135883554816246","0.146009624004364","0.146009624004364","0.146009624004364","0.3636726140975952","0.3636726140975952","0.3636726140975952","0.8835320472717285","0.8835320472717285","0.8835320472717285","0.8808597326278687","0.8808597326278687","0.8808597326278687","0.7952985763549805","0.7952985763549805","0.7952985763549805","0.6487132906913757","0.6487132906913757","0.6487132906913757"
"48","0.05800538510084152","0.05800538510084152","0.05800538510084152","0.15463483333587646","0.15463483333587646","0.15463483333587646","0.41018345952033997","0.41018345952033997","0.41018345952033997","0.9206074476242065","0.9206074476242065","0.9206074476242065","0.8881154656410217","0.8881154656410217","0.8881154656410217","0.7300205230712891","0.7300205230712891","0.7300205230712891","0.6171400547027588","0.6171400547027588","0.6171400547027588"
"50","0.06159040331840515","0.06159040331840515","0.06159040331840515","0.1732325255870819","0.1732325255870819","0.1732325255870819","0.4434829354286194","0.4434829354286194","0.4434829354286194","0.9232184290885925","0.9232184290885925","0.9232184290885925","0.8720878958702087","0.8720878958702087","0.8720878958702087","0.7349995374679565","0.7349995374679565","0.7349995374679565","0.656569242477417","0.656569242477417","0.656569242477417"
"52","0.08015388250350952","0.08015388250350952","0.08015388250350952","0.21244052052497864","0.21244052052497864","0.21244052052497864","0.4915027320384979","0.4915027320384979","0.4915027320384979","0.8916217684745789","0.8916217684745789","0.8916217684745789","0.883350670337677","0.883350670337677","0.883350670337677","0.8471626043319702","0.8471626043319702","0.8471626043319702","0.7721351385116577","0.7721351385116577","0.7721351385116577"
"54","0.0772261843085289","0.0772261843085289","0.0772261843085289","0.16713407635688782","0.16713407635688782","0.16713407635688782","0.46371716260910034","0.46371716260910034","0.46371716260910034","0.9010819792747498","0.9010819792747498","0.9010819792747498","0.8743679523468018","0.8743679523468018","0.8743679523468018","0.8088703155517578","0.8088703155517578","0.8088703155517578","0.729100227355957","0.729100227355957","0.729100227355957"
"56","0.08191965520381927","0.08191965520381927","0.08191965520381927","0.14427858591079712","0.14427858591079712","0.14427858591079712","0.48437628149986267","0.48437628149986267","0.48437628149986267","0.9586195945739746","0.9586195945739746","0.9586195945739746","0.9361642599105835","0.9361642599105835","0.9361642599105835","0.7457180023193359","0.7457180023193359","0.7457180023193359","0.5920659303665161","0.5920659303665161","0.5920659303665161"
"58","0.09458352625370026","0.09458352625370026","0.09458352625370026","0.2347012758255005","0.2347012758255005","0.2347012758255005","0.5764771699905396","0.5764771699905396","0.5764771699905396","0.8992412090301514","0.8992412090301514","0.8992412090301514","0.8655381798744202","0.8655381798744202","0.8655381798744202","0.7544945478439331","0.7544945478439331","0.7544945478439331","0.37287166714668274","0.37287166714668274","0.37287166714668274"
"60","0.103536456823349","0.103536456823349","0.103536456823349","0.31374502182006836","0.31374502182006836","0.31374502182006836","0.66910719871521","0.66910719871521","0.66910719871521","0.8833953142166138","0.8833953142166138","0.8833953142166138","0.828389048576355","0.828389048576355","0.828389048576355","0.7557343244552612","0.7557343244552612","0.7557343244552612","0.5828814506530762","0.5828814506530762","0.5828814506530762"
"62","0.08149664849042892","0.08149664849042892","0.08149664849042892","0.23599693179130554","0.23599693179130554","0.23599693179130554","0.5988928079605103","0.5988928079605103","0.5988928079605103","0.9633584022521973","0.9633584022521973","0.9633584022521973","0.882312536239624","0.882312536239624","0.882312536239624","0.777335524559021","0.777335524559021","0.777335524559021","0.4588148891925812","0.4588148891925812","0.4588148891925812"
"64","0.12858092784881592","0.12858092784881592","0.12858092784881592","0.2794076204299927","0.2794076204299927","0.2794076204299927","0.6703450679779053","0.6703450679779053","0.6703450679779053","0.9300032258033752","0.9300032258033752","0.9300032258033752","0.8568860292434692","0.8568860292434692","0.8568860292434692","0.7640987634658813","0.7640987634658813","0.7640987634658813","0.7073055505752563","0.7073055505752563","0.7073055505752563"
"66","0.123978391289711","0.123978391289711","0.123978391289711","0.3626542389392853","0.3626542389392853","0.3626542389392853","0.6322746872901917","0.6322746872901917","0.6322746872901917","0.9225739240646362","0.9225739240646362","0.9225739240646362","0.8818680047988892","0.8818680047988892","0.8818680047988892","0.7590450644493103","0.7590450644493103","0.7590450644493103","0.6816911101341248","0.6816911101341248","0.6816911101341248"
"68","0.14537866413593292","0.14537866413593292","0.14537866413593292","0.43136030435562134","0.43136030435562134","0.43136030435562134","0.5827468633651733","0.5827468633651733","0.5827468633651733","0.9709886312484741","0.9709886312484741","0.9709886312484741","0.9486070871353149","0.9486070871353149","0.9486070871353149","0.7655891180038452","0.7655891180038452","0.7655891180038452","0.6793895959854126","0.6793895959854126","0.6793895959854126"
"70","0.0803447812795639","0.0803447812795639","0.0803447812795639","0.3252018690109253","0.3252018690109253","0.3252018690109253","0.5565504431724548","0.5565504431724548","0.5565504431724548","0.9487269520759583","0.9487269520759583","0.9487269520759583","0.9025095105171204","0.9025095105171204","0.9025095105171204","0.8348110914230347","0.8348110914230347","0.8348110914230347","0.6359720826148987","0.6359720826148987","0.6359720826148987"
"72","0.07169581949710846","0.07169581949710846","0.07169581949710846","0.36263707280158997","0.36263707280158997","0.36263707280158997","0.6570113897323608","0.6570113897323608","0.6570113897323608","0.952206552028656","0.952206552028656","0.952206552028656","0.9051185250282288","0.9051185250282288","0.9051185250282288","0.7877471446990967","0.7877471446990967","0.7877471446990967","0.6352570652961731","0.6352570652961731","0.6352570652961731"
"74","0.16490381956100464","0.16490381956100464","0.16490381956100464","0.3510647416114807","0.3510647416114807","0.3510647416114807","0.6655751466751099","0.6655751466751099","0.6655751466751099","0.914098858833313","0.914098858833313","0.914098858833313","0.8822815418243408","0.8822815418243408","0.8822815418243408","0.7440337538719177","0.7440337538719177","0.7440337538719177","0.6585973501205444","0.6585973501205444","0.6585973501205444"
"76","0.10508686304092407","0.10508686304092407","0.10508686304092407","0.5193910002708435","0.5193910002708435","0.5193910002708435","0.6507478952407837","0.6507478952407837","0.6507478952407837","0.9781007170677185","0.9781007170677185","0.9781007170677185","0.932640552520752","0.932640552520752","0.932640552520752","0.4463690519332886","0.4463690519332886","0.4463690519332886","0.6614831686019897","0.6614831686019897","0.6614831686019897"
"78","0.14348125457763672","0.14348125457763672","0.14348125457763672","0.30312126874923706","0.30312126874923706","0.30312126874923706","0.6374748945236206","0.6374748945236206","0.6374748945236206","0.8106197118759155","0.8106197118759155","0.8106197118759155","0.8061234951019287","0.8061234951019287","0.8061234951019287","0.7316271066665649","0.7316271066665649","0.7316271066665649","0.5783137083053589","0.5783137083053589","0.5783137083053589"
"80","0.22066189348697662","0.22066189348697662","0.22066189348697662","0.25431764125823975","0.25431764125823975","0.25431764125823975","0.580487847328186","0.580487847328186","0.580487847328186","0.9358830451965332","0.9358830451965332","0.9358830451965332","0.9155073165893555","0.9155073165893555","0.9155073165893555","0.7285126447677612","0.7285126447677612","0.7285126447677612","0.7496036291122437","0.7496036291122437","0.7496036291122437"
"82","0.1979922652244568","0.1979922652244568","0.1979922652244568","0.5918411612510681","0.5918411612510681","0.5918411612510681","0.7222017049789429","0.7222017049789429","0.7222017049789429","0.6907322406768799","0.6907322406768799","0.6907322406768799","0.7215573787689209","0.7215573787689209","0.7215573787689209","0.7922718524932861","0.7922718524932861","0.7922718524932861","0.7471610307693481","0.7471610307693481","0.7471610307693481"
"84","0.10596521198749542","0.10596521198749542","0.10596521198749542","0.5222374200820923","0.5222374200820923","0.5222374200820923","0.6499218940734863","0.6499218940734863","0.6499218940734863","0.8652185201644897","0.8652185201644897","0.8652185201644897","0.8519696593284607","0.8519696593284607","0.8519696593284607","0.7383837699890137","0.7383837699890137","0.7383837699890137","0.6572285890579224","0.6572285890579224","0.6572285890579224"
"86","0.1445508599281311","0.1445508599281311","0.1445508599281311","0.36938196420669556","0.36938196420669556","0.36938196420669556","0.717394232749939","0.717394232749939","0.717394232749939","0.9352724552154541","0.9352724552154541","0.9352724552154541","0.8827602863311768","0.8827602863311768","0.8827602863311768","0.8282588720321655","0.8282588720321655","0.8282588720321655","0.7155638933181763","0.7155638933181763","0.7155638933181763"
"88","0.220149964094162","0.220149964094162","0.220149964094162","0.36451736092567444","0.36451736092567444","0.36451736092567444","0.542564868927002","0.542564868927002","0.542564868927002","0.8169950246810913","0.8169950246810913","0.8169950246810913","0.7933598756790161","0.7933598756790161","0.7933598756790161","0.6789532899856567","0.6789532899856567","0.6789532899856567","0.6612344980239868","0.6612344980239868","0.6612344980239868"
"90","0.26327091455459595","0.26327091455459595","0.26327091455459595","0.5153522491455078","0.5153522491455078","0.5153522491455078","0.596375584602356","0.596375584602356","0.596375584602356","0.9405419826507568","0.9405419826507568","0.9405419826507568","0.9188015460968018","0.9188015460968018","0.9188015460968018","0.7465134859085083","0.7465134859085083","0.7465134859085083","0.7294365167617798","0.7294365167617798","0.7294365167617798"
"92","0.2909963130950928","0.2909963130950928","0.2909963130950928","0.53565913438797","0.53565913438797","0.53565913438797","0.5904925465583801","0.5904925465583801","0.5904925465583801","0.9100985527038574","0.9100985527038574","0.9100985527038574","0.9183700680732727","0.9183700680732727","0.9183700680732727","0.7465455532073975","0.7465455532073975","0.7465455532073975","0.7468113899230957","0.7468113899230957","0.7468113899230957"
"94","0.23969018459320068","0.23969018459320068","0.23969018459320068","0.4999059736728668","0.4999059736728668","0.4999059736728668","0.6967719793319702","0.6967719793319702","0.6967719793319702","0.9709932804107666","0.9709932804107666","0.9709932804107666","0.9615782499313354","0.9615782499313354","0.9615782499313354","0.7546004056930542","0.7546004056930542","0.7546004056930542","0.7521270513534546","0.7521270513534546","0.7521270513534546"
"96","0.2865103781223297","0.2865103781223297","0.2865103781223297","0.5389316082000732","0.5389316082000732","0.5389316082000732","0.6671113967895508","0.6671113967895508","0.6671113967895508","0.8365635871887207","0.8365635871887207","0.8365635871887207","0.8389992117881775","0.8389992117881775","0.8389992117881775","0.7793470621109009","0.7793470621109009","0.7793470621109009","0.7305678129196167","0.7305678129196167","0.7305678129196167"
"98","0.39437955617904663","0.39437955617904663","0.39437955617904663","0.6640831232070923","0.6640831232070923","0.6640831232070923","0.7047622799873352","0.7047622799873352","0.7047622799873352","0.9187242388725281","0.9187242388725281","0.9187242388725281","0.8766011595726013","0.8766011595726013","0.8766011595726013","0.8262068033218384","0.8262068033218384","0.8262068033218384","0.752952516078949","0.752952516078949","0.752952516078949"
"100","0.3625018000602722","0.3625018000602722","0.3625018000602722","0.5516070127487183","0.5516070127487183","0.5516070127487183","0.6550854444503784","0.6550854444503784","0.6550854444503784","0.9036900997161865","0.9036900997161865","0.9036900997161865","0.910567045211792","0.910567045211792","0.910567045211792","0.7734667658805847","0.7734667658805847","0.7734667658805847","0.6538598537445068","0.6538598537445068","0.6538598537445068"
"102","0.31451261043548584","0.31451261043548584","0.31451261043548584","0.6231647729873657","0.6231647729873657","0.6231647729873657","0.6507378816604614","0.6507378816604614","0.6507378816604614","0.8834049701690674","0.8834049701690674","0.8834049701690674","0.8831888437271118","0.8831888437271118","0.8831888437271118","0.7951246500015259","0.7951246500015259","0.7951246500015259","0.735077977180481","0.735077977180481","0.735077977180481"
"104","0.3276706337928772","0.3276706337928772","0.3276706337928772","0.4236552119255066","0.4236552119255066","0.4236552119255066","0.6723604202270508","0.6723604202270508","0.6723604202270508","0.8816569447517395","0.8816569447517395","0.8816569447517395","0.8660374879837036","0.8660374879837036","0.8660374879837036","0.7785037755966187","0.7785037755966187","0.7785037755966187","0.71560138463974","0.71560138463974","0.71560138463974"
"106","0.37415778636932373","0.37415778636932373","0.37415778636932373","0.5337043404579163","0.5337043404579163","0.5337043404579163","0.5997854471206665","0.5997854471206665","0.5997854471206665","0.9520896077156067","0.9520896077156067","0.9520896077156067","0.8741904497146606","0.8741904497146606","0.8741904497146606","0.873515248298645","0.873515248298645","0.873515248298645","0.7963720560073853","0.7963720560073853","0.7963720560073853"
"108","0.43849363923072815","0.43849363923072815","0.43849363923072815","0.5308548212051392","0.5308548212051392","0.5308548212051392","0.6468724012374878","0.6468724012374878","0.6468724012374878","0.8965369462966919","0.8965369462966919","0.8965369462966919","0.849459171295166","0.849459171295166","0.849459171295166","0.7750502824783325","0.7750502824783325","0.7750502824783325","0.759916365146637","0.759916365146637","0.759916365146637"
"110","0.39493328332901","0.39493328332901","0.39493328332901","0.6486958265304565","0.6486958265304565","0.6486958265304565","0.6801365613937378","0.6801365613937378","0.6801365613937378","0.9921478033065796","0.9921478033065796","0.9921478033065796","0.9847859740257263","0.9847859740257263","0.9847859740257263","0.8465878963470459","0.8465878963470459","0.8465878963470459","0.7739865779876709","0.7739865779876709","0.7739865779876709"
"112","0.3546079397201538","0.3546079397201538","0.3546079397201538","0.6968637108802795","0.6968637108802795","0.6968637108802795","0.6478652358055115","0.6478652358055115","0.6478652358055115","0.9161028861999512","0.9161028861999512","0.9161028861999512","0.9181240797042847","0.9181240797042847","0.9181240797042847","0.8562790155410767","0.8562790155410767","0.8562790155410767","0.7420833706855774","0.7420833706855774","0.7420833706855774"
"114","0.4516637325286865","0.4516637325286865","0.4516637325286865","0.5652388334274292","0.5652388334274292","0.5652388334274292","0.6638734340667725","0.6638734340667725","0.6638734340667725","0.910011887550354","0.910011887550354","0.910011887550354","0.8318737745285034","0.8318737745285034","0.8318737745285034","0.8001946806907654","0.8001946806907654","0.8001946806907654","0.6469179391860962","0.6469179391860962","0.6469179391860962"
"116","0.3977127969264984","0.3977127969264984","0.3977127969264984","0.5197188258171082","0.5197188258171082","0.5197188258171082","0.6060929894447327","0.6060929894447327","0.6060929894447327","0.9217839241027832","0.9217839241027832","0.9217839241027832","0.8591283559799194","0.8591283559799194","0.8591283559799194","0.827400803565979","0.827400803565979","0.827400803565979","0.7795734405517578","0.7795734405517578","0.7795734405517578"
"118","0.3893188238143921","0.3893188238143921","0.3893188238143921","0.5999883413314819","0.5999883413314819","0.5999883413314819","0.5838315486907959","0.5838315486907959","0.5838315486907959","0.9111229181289673","0.9111229181289673","0.9111229181289673","0.8610584735870361","0.8610584735870361","0.8610584735870361","0.7750021815299988","0.7750021815299988","0.7750021815299988","0.7092235684394836","0.7092235684394836","0.7092235684394836"
"120","0.4455077350139618","0.4455077350139618","0.4455077350139618","0.5842973589897156","0.5842973589897156","0.5842973589897156","0.6560958623886108","0.6560958623886108","0.6560958623886108","0.954870879650116","0.954870879650116","0.954870879650116","0.960144579410553","0.960144579410553","0.960144579410553","0.8196821212768555","0.8196821212768555","0.8196821212768555","0.7139385938644409","0.7139385938644409","0.7139385938644409"
"122","0.4263851046562195","0.4263851046562195","0.4263851046562195","0.6014580726623535","0.6014580726623535","0.6014580726623535","0.640670120716095","0.640670120716095","0.640670120716095","0.8351407051086426","0.8351407051086426","0.8351407051086426","0.8220617771148682","0.8220617771148682","0.8220617771148682","0.760717511177063","0.760717511177063","0.760717511177063","0.7503347396850586","0.7503347396850586","0.7503347396850586"
"124","0.4393065869808197","0.4393065869808197","0.4393065869808197","0.585265040397644","0.585265040397644","0.585265040397644","0.6402732133865356","0.6402732133865356","0.6402732133865356","0.977921724319458","0.977921724319458","0.977921724319458","0.9098952412605286","0.9098952412605286","0.9098952412605286","0.8267714381217957","0.8267714381217957","0.8267714381217957","0.733708381652832","0.733708381652832","0.733708381652832"
"126","0.41398072242736816","0.41398072242736816","0.41398072242736816","0.6196451187133789","0.6196451187133789","0.6196451187133789","0.6534513831138611","0.6534513831138611","0.6534513831138611","0.998950183391571","0.998950183391571","0.998950183391571","0.9831331968307495","0.9831331968307495","0.9831331968307495","0.8553218841552734","0.8553218841552734","0.8553218841552734","0.7668271660804749","0.7668271660804749","0.7668271660804749"
"128","0.5161767601966858","0.5161767601966858","0.5161767601966858","0.6532188653945923","0.6532188653945923","0.6532188653945923","0.7409310340881348","0.7409310340881348","0.7409310340881348","0.932779848575592","0.932779848575592","0.932779848575592","0.8601543307304382","0.8601543307304382","0.8601543307304382","0.8166272640228271","0.8166272640228271","0.8166272640228271","0.7657523155212402","0.7657523155212402","0.7657523155212402"
