"Step","VOWELS_FILTER_b40_DUAL_bs16 - div_0_1_s","VOWELS_FILTER_b40_DUAL_bs16 - div_0_1_s__MIN","VOWELS_FILTER_b40_DUAL_bs16 - div_0_1_s__MAX","VOWELS_FILTER_b20_DUAL_bs16 - div_0_1_s","VOWELS_FILTER_b20_DUAL_bs16 - div_0_1_s__MIN","VOWELS_FILTER_b20_DUAL_bs16 - div_0_1_s__MAX","VOWELS_FILTER_b10_DUAL_bs16 - div_0_1_s","VOWELS_FILTER_b10_DUAL_bs16 - div_0_1_s__MIN","VOWELS_FILTER_b10_DUAL_bs16 - div_0_1_s__MAX","VOWELS_FILTER_b0_DUAL_bs16 - div_0_1_s","VOWELS_FILTER_b0_DUAL_bs16 - div_0_1_s__MIN","VOWELS_FILTER_b0_DUAL_bs16 - div_0_1_s__MAX","VOWELS_FILTER_b0.1_DUAL_bs16 - div_0_1_s","VOWELS_FILTER_b0.1_DUAL_bs16 - div_0_1_s__MIN","VOWELS_FILTER_b0.1_DUAL_bs16 - div_0_1_s__MAX","VOWELS_FILTER_b1_DUAL_bs16 - div_0_1_s","VOWELS_FILTER_b1_DUAL_bs16 - div_0_1_s__MIN","VOWELS_FILTER_b1_DUAL_bs16 - div_0_1_s__MAX","VOWELS_FILTER_B5_DEFAULTS_DUAL_bs16 - div_0_1_s","VOWELS_FILTER_B5_DEFAULTS_DUAL_bs16 - div_0_1_s__MIN","VOWELS_FILTER_B5_DEFAULTS_DUAL_bs16 - div_0_1_s__MAX"
"28","0.00001720271939120721","0.00001720271939120721","0.00001720271939120721","0.00008460719254799187","0.00008460719254799187","0.00008460719254799187","0.0006647761329077184","0.0006647761329077184","0.0006647761329077184","0.3451659679412842","0.3451659679412842","0.3451659679412842","0.33592545986175537","0.33592545986175537","0.33592545986175537","0.170437753200531","0.170437753200531","0.170437753200531","0.010127234272658825","0.010127234272658825","0.010127234272658825"
"30","0.000020186887923046015","0.000020186887923046015","0.000020186887923046015","0.00011371947039151564","0.00011371947039151564","0.00011371947039151564","0.001129289623349905","0.001129289623349905","0.001129289623349905","0.3123520016670227","0.3123520016670227","0.3123520016670227","0.3730025291442871","0.3730025291442871","0.3730025291442871","0.15001964569091797","0.15001964569091797","0.15001964569091797","0.01759006269276142","0.01759006269276142","0.01759006269276142"
"32","0.00002490176302671898","0.00002490176302671898","0.00002490176302671898","0.0001737866405164823","0.0001737866405164823","0.0001737866405164823","0.0020710176322609186","0.0020710176322609186","0.0020710176322609186","0.3249140977859497","0.3249140977859497","0.3249140977859497","0.2959912121295929","0.2959912121295929","0.2959912121295929","0.18723753094673157","0.18723753094673157","0.18723753094673157","0.029785070568323135","0.029785070568323135","0.029785070568323135"
"34","0.00003586259845178574","0.00003586259845178574","0.00003586259845178574","0.0002758160117082298","0.0002758160117082298","0.0002758160117082298","0.0033606518991291523","0.0033606518991291523","0.0033606518991291523","0.27234941720962524","0.27234941720962524","0.27234941720962524","0.23773397505283356","0.23773397505283356","0.23773397505283356","0.1641344428062439","0.1641344428062439","0.1641344428062439","0.040435291826725006","0.040435291826725006","0.040435291826725006"
"36","0.000045669832616113126","0.000045669832616113126","0.000045669832616113126","0.0004346663481555879","0.0004346663481555879","0.0004346663481555879","0.004752857144922018","0.004752857144922018","0.004752857144922018","0.3238414525985718","0.3238414525985718","0.3238414525985718","0.22096556425094604","0.22096556425094604","0.22096556425094604","0.1987442970275879","0.1987442970275879","0.1987442970275879","0.05136362463235855","0.05136362463235855","0.05136362463235855"
"38","0.00007070761057548225","0.00007070761057548225","0.00007070761057548225","0.0007441387278959155","0.0007441387278959155","0.0007441387278959155","0.007250760216265917","0.007250760216265917","0.007250760216265917","0.28149494528770447","0.28149494528770447","0.28149494528770447","0.18085315823554993","0.18085315823554993","0.18085315823554993","0.1934596747159958","0.1934596747159958","0.1934596747159958","0.06715534627437592","0.06715534627437592","0.06715534627437592"
"40","0.00009017983393277973","0.00009017983393277973","0.00009017983393277973","0.0009231976000592113","0.0009231976000592113","0.0009231976000592113","0.00862957164645195","0.00862957164645195","0.00862957164645195","0.33511942625045776","0.33511942625045776","0.33511942625045776","0.27186906337738037","0.27186906337738037","0.27186906337738037","0.17974096536636353","0.17974096536636353","0.17974096536636353","0.0740785077214241","0.0740785077214241","0.0740785077214241"
"42","0.00014192551316227764","0.00014192551316227764","0.00014192551316227764","0.0014568939805030823","0.0014568939805030823","0.0014568939805030823","0.016953155398368835","0.016953155398368835","0.016953155398368835","0.3350299000740051","0.3350299000740051","0.3350299000740051","0.3168941140174866","0.3168941140174866","0.3168941140174866","0.2330867499113083","0.2330867499113083","0.2330867499113083","0.10819511115550995","0.10819511115550995","0.10819511115550995"
"44","0.0002023847628151998","0.0002023847628151998","0.0002023847628151998","0.0018551035318523645","0.0018551035318523645","0.0018551035318523645","0.01978888548910618","0.01978888548910618","0.01978888548910618","0.31510430574417114","0.31510430574417114","0.31510430574417114","0.34082692861557007","0.34082692861557007","0.34082692861557007","0.19787171483039856","0.19787171483039856","0.19787171483039856","0.08782186359167099","0.08782186359167099","0.08782186359167099"
"46","0.000295327918138355","0.000295327918138355","0.000295327918138355","0.002366164466366172","0.002366164466366172","0.002366164466366172","0.024719947949051857","0.024719947949051857","0.024719947949051857","0.3275265693664551","0.3275265693664551","0.3275265693664551","0.2944601774215698","0.2944601774215698","0.2944601774215698","0.16062963008880615","0.16062963008880615","0.16062963008880615","0.0950072780251503","0.0950072780251503","0.0950072780251503"
"48","0.00044861051719635725","0.00044861051719635725","0.00044861051719635725","0.003475387115031481","0.003475387115031481","0.003475387115031481","0.02978002466261387","0.02978002466261387","0.02978002466261387","0.3260592818260193","0.3260592818260193","0.3260592818260193","0.36578789353370667","0.36578789353370667","0.36578789353370667","0.20785203576087952","0.20785203576087952","0.20785203576087952","0.1097642183303833","0.1097642183303833","0.1097642183303833"
"50","0.000542529858648777","0.000542529858648777","0.000542529858648777","0.0036835004575550556","0.0036835004575550556","0.0036835004575550556","0.03623507544398308","0.03623507544398308","0.03623507544398308","0.32028308510780334","0.32028308510780334","0.32028308510780334","0.34894394874572754","0.34894394874572754","0.34894394874572754","0.25919055938720703","0.25919055938720703","0.25919055938720703","0.11006291210651398","0.11006291210651398","0.11006291210651398"
"52","0.000670794805046171","0.000670794805046171","0.000670794805046171","0.005216607823967934","0.005216607823967934","0.005216607823967934","0.05347790941596031","0.05347790941596031","0.05347790941596031","0.3314327299594879","0.3314327299594879","0.3314327299594879","0.2853637933731079","0.2853637933731079","0.2853637933731079","0.16602438688278198","0.16602438688278198","0.16602438688278198","0.14049234986305237","0.14049234986305237","0.14049234986305237"
"54","0.0009054648689925671","0.0009054648689925671","0.0009054648689925671","0.0059177568182349205","0.0059177568182349205","0.0059177568182349205","0.055507466197013855","0.055507466197013855","0.055507466197013855","0.3390500843524933","0.3390500843524933","0.3390500843524933","0.3729032278060913","0.3729032278060913","0.3729032278060913","0.19813387095928192","0.19813387095928192","0.19813387095928192","0.13337965309619904","0.13337965309619904","0.13337965309619904"
"56","0.0009556915028952062","0.0009556915028952062","0.0009556915028952062","0.005985899828374386","0.005985899828374386","0.005985899828374386","0.05946334823966026","0.05946334823966026","0.05946334823966026","0.32383406162261963","0.32383406162261963","0.32383406162261963","0.3960905373096466","0.3960905373096466","0.3960905373096466","0.10198262333869934","0.10198262333869934","0.10198262333869934","0.12649589776992798","0.12649589776992798","0.12649589776992798"
"58","0.0011736026499420404","0.0011736026499420404","0.0011736026499420404","0.007358231581747532","0.007358231581747532","0.007358231581747532","0.054289110004901886","0.054289110004901886","0.054289110004901886","0.33738023042678833","0.33738023042678833","0.33738023042678833","0.3387604355812073","0.3387604355812073","0.3387604355812073","0.1508060097694397","0.1508060097694397","0.1508060097694397","0.1215839833021164","0.1215839833021164","0.1215839833021164"
"60","0.0014191456139087677","0.0014191456139087677","0.0014191456139087677","0.00864908192306757","0.00864908192306757","0.00864908192306757","0.07303034514188766","0.07303034514188766","0.07303034514188766","0.29047679901123047","0.29047679901123047","0.29047679901123047","0.1612326204776764","0.1612326204776764","0.1612326204776764","0.2092665731906891","0.2092665731906891","0.2092665731906891","0.1370214819908142","0.1370214819908142","0.1370214819908142"
"62","0.0015987124061211944","0.0015987124061211944","0.0015987124061211944","0.010823439806699753","0.010823439806699753","0.010823439806699753","0.08661636710166931","0.08661636710166931","0.08661636710166931","0.31877070665359497","0.31877070665359497","0.31877070665359497","0.30626267194747925","0.30626267194747925","0.30626267194747925","0.24420735239982605","0.24420735239982605","0.24420735239982605","0.16726045310497284","0.16726045310497284","0.16726045310497284"
"64","0.0021058458369225264","0.0021058458369225264","0.0021058458369225264","0.012203315272927284","0.012203315272927284","0.012203315272927284","0.10354147851467133","0.10354147851467133","0.10354147851467133","0.2449946403503418","0.2449946403503418","0.2449946403503418","0.23619391024112701","0.23619391024112701","0.23619391024112701","0.2535936236381531","0.2535936236381531","0.2535936236381531","0.16215983033180237","0.16215983033180237","0.16215983033180237"
"66","0.0021319082006812096","0.0021319082006812096","0.0021319082006812096","0.012332681566476822","0.012332681566476822","0.012332681566476822","0.08420554548501968","0.08420554548501968","0.08420554548501968","0.35839080810546875","0.35839080810546875","0.35839080810546875","0.2987120747566223","0.2987120747566223","0.2987120747566223","0.2398466169834137","0.2398466169834137","0.2398466169834137","0.13997414708137512","0.13997414708137512","0.13997414708137512"
"68","0.00222564535215497","0.00222564535215497","0.00222564535215497","0.012409335002303123","0.012409335002303123","0.012409335002303123","0.07562080025672913","0.07562080025672913","0.07562080025672913","0.2700376510620117","0.2700376510620117","0.2700376510620117","0.3041737973690033","0.3041737973690033","0.3041737973690033","0.2100304365158081","0.2100304365158081","0.2100304365158081","0.13295793533325195","0.13295793533325195","0.13295793533325195"
"70","0.0022886504884809256","0.0022886504884809256","0.0022886504884809256","0.015447838231921196","0.015447838231921196","0.015447838231921196","0.11543744802474976","0.11543744802474976","0.11543744802474976","0.31804734468460083","0.31804734468460083","0.31804734468460083","0.28190988302230835","0.28190988302230835","0.28190988302230835","0.246983140707016","0.246983140707016","0.246983140707016","0.15196725726127625","0.15196725726127625","0.15196725726127625"
"72","0.0031622429378330708","0.0031622429378330708","0.0031622429378330708","0.019767573103308678","0.019767573103308678","0.019767573103308678","0.10502646118402481","0.10502646118402481","0.10502646118402481","0.33959662914276123","0.33959662914276123","0.33959662914276123","0.2518591284751892","0.2518591284751892","0.2518591284751892","0.23449492454528809","0.23449492454528809","0.23449492454528809","0.12925714254379272","0.12925714254379272","0.12925714254379272"
"74","0.0035776535514742136","0.0035776535514742136","0.0035776535514742136","0.02278190106153488","0.02278190106153488","0.02278190106153488","0.1153986006975174","0.1153986006975174","0.1153986006975174","0.3349493145942688","0.3349493145942688","0.3349493145942688","0.26529598236083984","0.26529598236083984","0.26529598236083984","0.27047479152679443","0.27047479152679443","0.27047479152679443","0.16558927297592163","0.16558927297592163","0.16558927297592163"
"76","0.003953798208385706","0.003953798208385706","0.003953798208385706","0.028624676167964935","0.028624676167964935","0.028624676167964935","0.1271505355834961","0.1271505355834961","0.1271505355834961","0.30564236640930176","0.30564236640930176","0.30564236640930176","0.26966753602027893","0.26966753602027893","0.26966753602027893","0.3110702633857727","0.3110702633857727","0.3110702633857727","0.19416695833206177","0.19416695833206177","0.19416695833206177"
"78","0.004241802729666233","0.004241802729666233","0.004241802729666233","0.029863925650715828","0.029863925650715828","0.029863925650715828","0.1274089813232422","0.1274089813232422","0.1274089813232422","0.32661521434783936","0.32661521434783936","0.32661521434783936","0.3215191066265106","0.3215191066265106","0.3215191066265106","0.3050748109817505","0.3050748109817505","0.3050748109817505","0.17352664470672607","0.17352664470672607","0.17352664470672607"
"80","0.004709802567958832","0.004709802567958832","0.004709802567958832","0.028525184839963913","0.028525184839963913","0.028525184839963913","0.08816485106945038","0.08816485106945038","0.08816485106945038","0.3638278543949127","0.3638278543949127","0.3638278543949127","0.3173096776008606","0.3173096776008606","0.3173096776008606","0.22353164851665497","0.22353164851665497","0.22353164851665497","0.12802943587303162","0.12802943587303162","0.12802943587303162"
"82","0.00440937839448452","0.00440937839448452","0.00440937839448452","0.0321090891957283","0.0321090891957283","0.0321090891957283","0.09290015697479248","0.09290015697479248","0.09290015697479248","0.3341900110244751","0.3341900110244751","0.3341900110244751","0.2673611044883728","0.2673611044883728","0.2673611044883728","0.3424907922744751","0.3424907922744751","0.3424907922744751","0.126936137676239","0.126936137676239","0.126936137676239"
"84","0.005947539582848549","0.005947539582848549","0.005947539582848549","0.04093001410365105","0.04093001410365105","0.04093001410365105","0.12212353944778442","0.12212353944778442","0.12212353944778442","0.30933961272239685","0.30933961272239685","0.30933961272239685","0.33707481622695923","0.33707481622695923","0.33707481622695923","0.33396852016448975","0.33396852016448975","0.33396852016448975","0.1857762634754181","0.1857762634754181","0.1857762634754181"
"86","0.006801397539675236","0.006801397539675236","0.006801397539675236","0.04667110741138458","0.04667110741138458","0.04667110741138458","0.11556519567966461","0.11556519567966461","0.11556519567966461","0.3074316084384918","0.3074316084384918","0.3074316084384918","0.23490720987319946","0.23490720987319946","0.23490720987319946","0.3641948699951172","0.3641948699951172","0.3641948699951172","0.19632121920585632","0.19632121920585632","0.19632121920585632"
"88","0.006294206716120243","0.006294206716120243","0.006294206716120243","0.04443255439400673","0.04443255439400673","0.04443255439400673","0.10223658382892609","0.10223658382892609","0.10223658382892609","0.28320562839508057","0.28320562839508057","0.28320562839508057","0.3200709819793701","0.3200709819793701","0.3200709819793701","0.3569522500038147","0.3569522500038147","0.3569522500038147","0.1505787968635559","0.1505787968635559","0.1505787968635559"
"90","0.007852918468415737","0.007852918468415737","0.007852918468415737","0.06634416431188583","0.06634416431188583","0.06634416431188583","0.1261911690235138","0.1261911690235138","0.1261911690235138","0.33617812395095825","0.33617812395095825","0.33617812395095825","0.32133930921554565","0.32133930921554565","0.32133930921554565","0.3744039535522461","0.3744039535522461","0.3744039535522461","0.16428305208683014","0.16428305208683014","0.16428305208683014"
"92","0.009305082261562347","0.009305082261562347","0.009305082261562347","0.08050241321325302","0.08050241321325302","0.08050241321325302","0.12792706489562988","0.12792706489562988","0.12792706489562988","0.33142516016960144","0.33142516016960144","0.33142516016960144","0.21146580576896667","0.21146580576896667","0.21146580576896667","0.33090740442276","0.33090740442276","0.33090740442276","0.20699116587638855","0.20699116587638855","0.20699116587638855"
"94","0.011073020286858082","0.011073020286858082","0.011073020286858082","0.07196305692195892","0.07196305692195892","0.07196305692195892","0.1681753695011139","0.1681753695011139","0.1681753695011139","0.32013118267059326","0.32013118267059326","0.32013118267059326","0.3015012741088867","0.3015012741088867","0.3015012741088867","0.3768457770347595","0.3768457770347595","0.3768457770347595","0.23394066095352173","0.23394066095352173","0.23394066095352173"
"96","0.009822811000049114","0.009822811000049114","0.009822811000049114","0.062234289944171906","0.062234289944171906","0.062234289944171906","0.1473906934261322","0.1473906934261322","0.1473906934261322","0.29839158058166504","0.29839158058166504","0.29839158058166504","0.31769466400146484","0.31769466400146484","0.31769466400146484","0.3692256212234497","0.3692256212234497","0.3692256212234497","0.22687089443206787","0.22687089443206787","0.22687089443206787"
"98","0.01341894268989563","0.01341894268989563","0.01341894268989563","0.08390317857265472","0.08390317857265472","0.08390317857265472","0.15589770674705505","0.15589770674705505","0.15589770674705505","0.35064077377319336","0.35064077377319336","0.35064077377319336","0.2882412075996399","0.2882412075996399","0.2882412075996399","0.28398627042770386","0.28398627042770386","0.28398627042770386","0.1777452826499939","0.1777452826499939","0.1777452826499939"
"100","0.016387786716222763","0.016387786716222763","0.016387786716222763","0.08902539312839508","0.08902539312839508","0.08902539312839508","0.16315653920173645","0.16315653920173645","0.16315653920173645","0.32719776034355164","0.32719776034355164","0.32719776034355164","0.30375397205352783","0.30375397205352783","0.30375397205352783","0.35430043935775757","0.35430043935775757","0.35430043935775757","0.1942249834537506","0.1942249834537506","0.1942249834537506"
"102","0.013088401407003403","0.013088401407003403","0.013088401407003403","0.08929389715194702","0.08929389715194702","0.08929389715194702","0.14215970039367676","0.14215970039367676","0.14215970039367676","0.32291823625564575","0.32291823625564575","0.32291823625564575","0.32035988569259644","0.32035988569259644","0.32035988569259644","0.42685455083847046","0.42685455083847046","0.42685455083847046","0.16310232877731323","0.16310232877731323","0.16310232877731323"
"104","0.014061154797673225","0.014061154797673225","0.014061154797673225","0.07729175686836243","0.07729175686836243","0.07729175686836243","0.12803924083709717","0.12803924083709717","0.12803924083709717","0.31416112184524536","0.31416112184524536","0.31416112184524536","0.3191359043121338","0.3191359043121338","0.3191359043121338","0.25992369651794434","0.25992369651794434","0.25992369651794434","0.16465319693088531","0.16465319693088531","0.16465319693088531"
"106","0.018500136211514473","0.018500136211514473","0.018500136211514473","0.10179255902767181","0.10179255902767181","0.10179255902767181","0.20693673193454742","0.20693673193454742","0.20693673193454742","0.3404543697834015","0.3404543697834015","0.3404543697834015","0.31467705965042114","0.31467705965042114","0.31467705965042114","0.3354654312133789","0.3354654312133789","0.3354654312133789","0.24211108684539795","0.24211108684539795","0.24211108684539795"
"108","0.0196928009390831","0.0196928009390831","0.0196928009390831","0.10130433738231659","0.10130433738231659","0.10130433738231659","0.12626957893371582","0.12626957893371582","0.12626957893371582","0.3055010139942169","0.3055010139942169","0.3055010139942169","0.32833147048950195","0.32833147048950195","0.32833147048950195","0.2712908089160919","0.2712908089160919","0.2712908089160919","0.17392787337303162","0.17392787337303162","0.17392787337303162"
"110","0.014710013754665852","0.014710013754665852","0.014710013754665852","0.07621700316667557","0.07621700316667557","0.07621700316667557","0.1396636664867401","0.1396636664867401","0.1396636664867401","0.27777981758117676","0.27777981758117676","0.27777981758117676","0.2740272581577301","0.2740272581577301","0.2740272581577301","0.1464693248271942","0.1464693248271942","0.1464693248271942","0.19955182075500488","0.19955182075500488","0.19955182075500488"
"112","0.022379925474524498","0.022379925474524498","0.022379925474524498","0.1330420970916748","0.1330420970916748","0.1330420970916748","0.17104709148406982","0.17104709148406982","0.17104709148406982","0.305309534072876","0.305309534072876","0.305309534072876","0.3150351345539093","0.3150351345539093","0.3150351345539093","0.19709932804107666","0.19709932804107666","0.19709932804107666","0.1991068422794342","0.1991068422794342","0.1991068422794342"
"114","0.023030303418636322","0.023030303418636322","0.023030303418636322","0.10756063461303711","0.10756063461303711","0.10756063461303711","0.1750740259885788","0.1750740259885788","0.1750740259885788","0.35381704568862915","0.35381704568862915","0.35381704568862915","0.32301294803619385","0.32301294803619385","0.32301294803619385","0.335202157497406","0.335202157497406","0.335202157497406","0.23818504810333252","0.23818504810333252","0.23818504810333252"
"116","0.021439705044031143","0.021439705044031143","0.021439705044031143","0.09940636157989502","0.09940636157989502","0.09940636157989502","0.12440107762813568","0.12440107762813568","0.12440107762813568","0.32465043663978577","0.32465043663978577","0.32465043663978577","0.3141797184944153","0.3141797184944153","0.3141797184944153","0.25632068514823914","0.25632068514823914","0.25632068514823914","0.17137771844863892","0.17137771844863892","0.17137771844863892"
"118","0.027864988893270493","0.027864988893270493","0.027864988893270493","0.11820849776268005","0.11820849776268005","0.11820849776268005","0.16331008076667786","0.16331008076667786","0.16331008076667786","0.31012117862701416","0.31012117862701416","0.31012117862701416","0.3604118824005127","0.3604118824005127","0.3604118824005127","0.4253307580947876","0.4253307580947876","0.4253307580947876","0.21218113601207733","0.21218113601207733","0.21218113601207733"
"120","0.02287018671631813","0.02287018671631813","0.02287018671631813","0.11930720508098602","0.11930720508098602","0.11930720508098602","0.1775006651878357","0.1775006651878357","0.1775006651878357","0.30923035740852356","0.30923035740852356","0.30923035740852356","0.2817019820213318","0.2817019820213318","0.2817019820213318","0.2454300820827484","0.2454300820827484","0.2454300820827484","0.20392519235610962","0.20392519235610962","0.20392519235610962"
"122","0.02874060720205307","0.02874060720205307","0.02874060720205307","0.11586785316467285","0.11586785316467285","0.11586785316467285","0.13043738901615143","0.13043738901615143","0.13043738901615143","0.3109525442123413","0.3109525442123413","0.3109525442123413","0.2933676242828369","0.2933676242828369","0.2933676242828369","0.24016311764717102","0.24016311764717102","0.24016311764717102","0.16201245784759521","0.16201245784759521","0.16201245784759521"
"124","0.03990451246500015","0.03990451246500015","0.03990451246500015","0.16510078310966492","0.16510078310966492","0.16510078310966492","0.2061152160167694","0.2061152160167694","0.2061152160167694","0.3146817088127136","0.3146817088127136","0.3146817088127136","0.33344000577926636","0.33344000577926636","0.33344000577926636","0.2910471558570862","0.2910471558570862","0.2910471558570862","0.2750488221645355","0.2750488221645355","0.2750488221645355"
