"Step","VOWELS_FILTER_b40_DUAL_bs16 - div_0_2_s","VOWELS_FILTER_b40_DUAL_bs16 - div_0_2_s__MIN","VOWELS_FILTER_b40_DUAL_bs16 - div_0_2_s__MAX","VOWELS_FILTER_b20_DUAL_bs16 - div_0_2_s","VOWELS_FILTER_b20_DUAL_bs16 - div_0_2_s__MIN","VOWELS_FILTER_b20_DUAL_bs16 - div_0_2_s__MAX","VOWELS_FILTER_b10_DUAL_bs16 - div_0_2_s","VOWELS_FILTER_b10_DUAL_bs16 - div_0_2_s__MIN","VOWELS_FILTER_b10_DUAL_bs16 - div_0_2_s__MAX","VOWELS_FILTER_b0_DUAL_bs16 - div_0_2_s","VOWELS_FILTER_b0_DUAL_bs16 - div_0_2_s__MIN","VOWELS_FILTER_b0_DUAL_bs16 - div_0_2_s__MAX","VOWELS_FILTER_b0.1_DUAL_bs16 - div_0_2_s","VOWELS_FILTER_b0.1_DUAL_bs16 - div_0_2_s__MIN","VOWELS_FILTER_b0.1_DUAL_bs16 - div_0_2_s__MAX","VOWELS_FILTER_b1_DUAL_bs16 - div_0_2_s","VOWELS_FILTER_b1_DUAL_bs16 - div_0_2_s__MIN","VOWELS_FILTER_b1_DUAL_bs16 - div_0_2_s__MAX","VOWELS_FILTER_B5_DEFAULTS_DUAL_bs16 - div_0_2_s","VOWELS_FILTER_B5_DEFAULTS_DUAL_bs16 - div_0_2_s__MIN","VOWELS_FILTER_B5_DEFAULTS_DUAL_bs16 - div_0_2_s__MAX"
"20","0.000016497509932378307","0.000016497509932378307","0.000016497509932378307","0.00002197828325734008","0.00002197828325734008","0.00002197828325734008","0.000041914790926966816","0.000041914790926966816","0.000041914790926966816","0.3372665047645569","0.3372665047645569","0.3372665047645569","0.0678190141916275","0.0678190141916275","0.0678190141916275","0.01892106980085373","0.01892106980085373","0.01892106980085373","0.00014765906962566078","0.00014765906962566078","0.00014765906962566078"
"22","0.00001083643473975826","0.00001083643473975826","0.00001083643473975826","0.000016500100173288956","0.000016500100173288956","0.000016500100173288956","0.00004193039785604924","0.00004193039785604924","0.00004193039785604924","0.28419917821884155","0.28419917821884155","0.28419917821884155","0.055817387998104095","0.055817387998104095","0.055817387998104095","0.025466304272413254","0.025466304272413254","0.025466304272413254","0.00024076522095128894","0.00024076522095128894","0.00024076522095128894"
"24","0.000009393112122779712","0.000009393112122779712","0.000009393112122779712","0.00001927071025420446","0.00001927071025420446","0.00001927071025420446","0.0000792056234786287","0.0000792056234786287","0.0000792056234786287","0.2963547110557556","0.2963547110557556","0.2963547110557556","0.08935365080833435","0.08935365080833435","0.08935365080833435","0.05348296836018562","0.05348296836018562","0.05348296836018562","0.0007489975541830063","0.0007489975541830063","0.0007489975541830063"
"26","0.000015631427231710404","0.000015631427231710404","0.000015631427231710404","0.000036364868719829246","0.000036364868719829246","0.000036364868719829246","0.000228132659685798","0.000228132659685798","0.000228132659685798","0.29446589946746826","0.29446589946746826","0.29446589946746826","0.11451156437397003","0.11451156437397003","0.11451156437397003","0.07769645750522614","0.07769645750522614","0.07769645750522614","0.00485668471083045","0.00485668471083045","0.00485668471083045"
"28","0.000006000969733577222","0.000006000969733577222","0.000006000969733577222","0.00001114321275963448","0.00001114321275963448","0.00001114321275963448","0.000049316258809994906","0.000049316258809994906","0.000049316258809994906","0.2846781611442566","0.2846781611442566","0.2846781611442566","0.044040799140930176","0.044040799140930176","0.044040799140930176","0.019729770720005035","0.019729770720005035","0.019729770720005035","0.0007038254989311099","0.0007038254989311099","0.0007038254989311099"
"30","0.000006860087523818947","0.000006860087523818947","0.000006860087523818947","0.000018010085113928653","0.000018010085113928653","0.000018010085113928653","0.00013118740753270686","0.00013118740753270686","0.00013118740753270686","0.3115808069705963","0.3115808069705963","0.3115808069705963","0.04623501002788544","0.04623501002788544","0.04623501002788544","0.031351663172245026","0.031351663172245026","0.031351663172245026","0.0019408668158575892","0.0019408668158575892","0.0019408668158575892"
"32","0.000007072421794873662","0.000007072421794873662","0.000007072421794873662","0.00002748886436165776","0.00002748886436165776","0.00002748886436165776","0.0002808741992339492","0.0002808741992339492","0.0002808741992339492","0.2922247052192688","0.2922247052192688","0.2922247052192688","0.06826776266098022","0.06826776266098022","0.06826776266098022","0.04004547372460365","0.04004547372460365","0.04004547372460365","0.004243440926074982","0.004243440926074982","0.004243440926074982"
"34","0.00001371756661683321","0.00001371756661683321","0.00001371756661683321","0.00015286866982933134","0.00015286866982933134","0.00015286866982933134","0.0035688616335392","0.0035688616335392","0.0035688616335392","0.3181266188621521","0.3181266188621521","0.3181266188621521","0.1655762493610382","0.1655762493610382","0.1655762493610382","0.05775671452283859","0.05775671452283859","0.05775671452283859","0.021417217329144478","0.021417217329144478","0.021417217329144478"
"36","0.000012077651263098232","0.000012077651263098232","0.000012077651263098232","0.00013991023297421634","0.00013991023297421634","0.00013991023297421634","0.002199386013671756","0.002199386013671756","0.002199386013671756","0.2970147132873535","0.2970147132873535","0.2970147132873535","0.1706099808216095","0.1706099808216095","0.1706099808216095","0.03166951611638069","0.03166951611638069","0.03166951611638069","0.011458993889391422","0.011458993889391422","0.011458993889391422"
"38","0.00000893783726496622","0.00000893783726496622","0.00000893783726496622","0.00006089601811254397","0.00006089601811254397","0.00006089601811254397","0.0008116647368296981","0.0008116647368296981","0.0008116647368296981","0.34418243169784546","0.34418243169784546","0.34418243169784546","0.17320877313613892","0.17320877313613892","0.17320877313613892","0.03382879123091698","0.03382879123091698","0.03382879123091698","0.0064044976606965065","0.0064044976606965065","0.0064044976606965065"
"40","0.000012270589650142938","0.000012270589650142938","0.000012270589650142938","0.000100006815046072","0.000100006815046072","0.000100006815046072","0.0010130014270544052","0.0010130014270544052","0.0010130014270544052","0.29510053992271423","0.29510053992271423","0.29510053992271423","0.20305348932743073","0.20305348932743073","0.20305348932743073","0.03357455134391785","0.03357455134391785","0.03357455134391785","0.008317729458212852","0.008317729458212852","0.008317729458212852"
"42","0.000012577487723319791","0.000012577487723319791","0.000012577487723319791","0.00008638641884317622","0.00008638641884317622","0.00008638641884317622","0.0011865186970680952","0.0011865186970680952","0.0011865186970680952","0.3320906162261963","0.3320906162261963","0.3320906162261963","0.15844997763633728","0.15844997763633728","0.15844997763633728","0.021529342979192734","0.021529342979192734","0.021529342979192734","0.0054827285930514336","0.0054827285930514336","0.0054827285930514336"
"44","0.00007309013744816184","0.00007309013744816184","0.00007309013744816184","0.0008293693535961211","0.0008293693535961211","0.0008293693535961211","0.006932368967682123","0.006932368967682123","0.006932368967682123","0.3565388321876526","0.3565388321876526","0.3565388321876526","0.21033576130867004","0.21033576130867004","0.21033576130867004","0.02400270290672779","0.02400270290672779","0.02400270290672779","0.01682504452764988","0.01682504452764988","0.01682504452764988"
"46","0.000035874891182174906","0.000035874891182174906","0.000035874891182174906","0.000330821902025491","0.000330821902025491","0.000330821902025491","0.003980155102908611","0.003980155102908611","0.003980155102908611","0.3057711720466614","0.3057711720466614","0.3057711720466614","0.24098925292491913","0.24098925292491913","0.24098925292491913","0.033622778952121735","0.033622778952121735","0.033622778952121735","0.014024612493813038","0.014024612493813038","0.014024612493813038"
"48","0.000022491085474030115","0.000022491085474030115","0.000022491085474030115","0.00022177347273100168","0.00022177347273100168","0.00022177347273100168","0.002946949563920498","0.002946949563920498","0.002946949563920498","0.3196660876274109","0.3196660876274109","0.3196660876274109","0.22139133512973785","0.22139133512973785","0.22139133512973785","0.032232753932476044","0.032232753932476044","0.032232753932476044","0.00844428688287735","0.00844428688287735","0.00844428688287735"
"50","0.00009550708637107164","0.00009550708637107164","0.00009550708637107164","0.0007142170798033476","0.0007142170798033476","0.0007142170798033476","0.0072455378249287605","0.0072455378249287605","0.0072455378249287605","0.3141538202762604","0.3141538202762604","0.3141538202762604","0.21976156532764435","0.21976156532764435","0.21976156532764435","0.04365183785557747","0.04365183785557747","0.04365183785557747","0.022182729095220566","0.022182729095220566","0.022182729095220566"
"52","0.00007244366133818403","0.00007244366133818403","0.00007244366133818403","0.000648672110401094","0.000648672110401094","0.000648672110401094","0.005654523614794016","0.005654523614794016","0.005654523614794016","0.3210776448249817","0.3210776448249817","0.3210776448249817","0.2783503830432892","0.2783503830432892","0.2783503830432892","0.03741062432527542","0.03741062432527542","0.03741062432527542","0.015950873494148254","0.015950873494148254","0.015950873494148254"
"54","0.00011140220885863528","0.00011140220885863528","0.00011140220885863528","0.0008813271415419877","0.0008813271415419877","0.0008813271415419877","0.008168267086148262","0.008168267086148262","0.008168267086148262","0.31990817189216614","0.31990817189216614","0.31990817189216614","0.24023360013961792","0.24023360013961792","0.24023360013961792","0.04551596939563751","0.04551596939563751","0.04551596939563751","0.020936107262969017","0.020936107262969017","0.020936107262969017"
"56","0.0002788709825836122","0.0002788709825836122","0.0002788709825836122","0.0016457376768812537","0.0016457376768812537","0.0016457376768812537","0.01268971897661686","0.01268971897661686","0.01268971897661686","0.35727840662002563","0.35727840662002563","0.35727840662002563","0.2897703945636749","0.2897703945636749","0.2897703945636749","0.0399036630988121","0.0399036630988121","0.0399036630988121","0.0254405215382576","0.0254405215382576","0.0254405215382576"
"58","0.0003028534119948745","0.0003028534119948745","0.0003028534119948745","0.0017347020329907537","0.0017347020329907537","0.0017347020329907537","0.010402177460491657","0.010402177460491657","0.010402177460491657","0.4013270139694214","0.4013270139694214","0.4013270139694214","0.2875826358795166","0.2875826358795166","0.2875826358795166","0.02733554318547249","0.02733554318547249","0.02733554318547249","0.02220091223716736","0.02220091223716736","0.02220091223716736"
"60","0.000506406940985471","0.000506406940985471","0.000506406940985471","0.002560881432145834","0.002560881432145834","0.002560881432145834","0.01479177363216877","0.01479177363216877","0.01479177363216877","0.37035855650901794","0.37035855650901794","0.37035855650901794","0.276073157787323","0.276073157787323","0.276073157787323","0.017139635980129242","0.017139635980129242","0.017139635980129242","0.025745939463377","0.025745939463377","0.025745939463377"
"62","0.00028880115132778883","0.00028880115132778883","0.00028880115132778883","0.002059786580502987","0.002059786580502987","0.002059786580502987","0.014644531533122063","0.014644531533122063","0.014644531533122063","0.332407683134079","0.332407683134079","0.332407683134079","0.24959710240364075","0.24959710240364075","0.24959710240364075","0.04703325778245926","0.04703325778245926","0.04703325778245926","0.02689218334853649","0.02689218334853649","0.02689218334853649"
"64","0.0003146784729324281","0.0003146784729324281","0.0003146784729324281","0.0020044278353452682","0.0020044278353452682","0.0020044278353452682","0.014664314687252045","0.014664314687252045","0.014664314687252045","0.3950534462928772","0.3950534462928772","0.3950534462928772","0.25995272397994995","0.25995272397994995","0.25995272397994995","0.037788793444633484","0.037788793444633484","0.037788793444633484","0.024593334645032883","0.024593334645032883","0.024593334645032883"
"66","0.0003667338751256466","0.0003667338751256466","0.0003667338751256466","0.0024491380900144577","0.0024491380900144577","0.0024491380900144577","0.014287766069173813","0.014287766069173813","0.014287766069173813","0.2889668643474579","0.2889668643474579","0.2889668643474579","0.26043781638145447","0.26043781638145447","0.26043781638145447","0.04150526970624924","0.04150526970624924","0.04150526970624924","0.026269756257534027","0.026269756257534027","0.026269756257534027"
"68","0.00040612544398754835","0.00040612544398754835","0.00040612544398754835","0.0027236619498580694","0.0027236619498580694","0.0027236619498580694","0.01332136895507574","0.01332136895507574","0.01332136895507574","0.35410627722740173","0.35410627722740173","0.35410627722740173","0.28117531538009644","0.28117531538009644","0.28117531538009644","0.03188300505280495","0.03188300505280495","0.03188300505280495","0.023445839062333107","0.023445839062333107","0.023445839062333107"
"70","0.0008410125155933201","0.0008410125155933201","0.0008410125155933201","0.00716704037040472","0.00716704037040472","0.00716704037040472","0.014871329069137573","0.014871329069137573","0.014871329069137573","0.3135480284690857","0.3135480284690857","0.3135480284690857","0.30451667308807373","0.30451667308807373","0.30451667308807373","0.028881728649139404","0.028881728649139404","0.028881728649139404","0.024911722168326378","0.024911722168326378","0.024911722168326378"
"72","0.0006492909742519259","0.0006492909742519259","0.0006492909742519259","0.00425585126504302","0.00425585126504302","0.00425585126504302","0.021735142916440964","0.021735142916440964","0.021735142916440964","0.32481974363327026","0.32481974363327026","0.32481974363327026","0.2627268433570862","0.2627268433570862","0.2627268433570862","0.059618234634399414","0.059618234634399414","0.059618234634399414","0.030626941472291946","0.030626941472291946","0.030626941472291946"
"74","0.0011780662462115288","0.0011780662462115288","0.0011780662462115288","0.0064566549845039845","0.0064566549845039845","0.0064566549845039845","0.027814675122499466","0.027814675122499466","0.027814675122499466","0.30708396434783936","0.30708396434783936","0.30708396434783936","0.2883685827255249","0.2883685827255249","0.2883685827255249","0.0343363955616951","0.0343363955616951","0.0343363955616951","0.03811786323785782","0.03811786323785782","0.03811786323785782"
"76","0.0005532899522222579","0.0005532899522222579","0.0005532899522222579","0.0032573642674833536","0.0032573642674833536","0.0032573642674833536","0.010504397563636303","0.010504397563636303","0.010504397563636303","0.3413432836532593","0.3413432836532593","0.3413432836532593","0.29817426204681396","0.29817426204681396","0.29817426204681396","0.03409728780388832","0.03409728780388832","0.03409728780388832","0.017927587032318115","0.017927587032318115","0.017927587032318115"
"78","0.0018584064673632383","0.0018584064673632383","0.0018584064673632383","0.01415828987956047","0.01415828987956047","0.01415828987956047","0.03923577815294266","0.03923577815294266","0.03923577815294266","0.30079007148742676","0.30079007148742676","0.30079007148742676","0.25422537326812744","0.25422537326812744","0.25422537326812744","0.06546342372894287","0.06546342372894287","0.06546342372894287","0.049874454736709595","0.049874454736709595","0.049874454736709595"
"80","0.0012598074972629547","0.0012598074972629547","0.0012598074972629547","0.007237411104142666","0.007237411104142666","0.007237411104142666","0.021389292553067207","0.021389292553067207","0.021389292553067207","0.2741052210330963","0.2741052210330963","0.2741052210330963","0.2973514497280121","0.2973514497280121","0.2973514497280121","0.04028163477778435","0.04028163477778435","0.04028163477778435","0.0318404883146286","0.0318404883146286","0.0318404883146286"
"82","0.001016021822579205","0.001016021822579205","0.001016021822579205","0.005556062795221806","0.005556062795221806","0.005556062795221806","0.011171609163284302","0.011171609163284302","0.011171609163284302","0.341499388217926","0.341499388217926","0.341499388217926","0.29323527216911316","0.29323527216911316","0.29323527216911316","0.02783031202852726","0.02783031202852726","0.02783031202852726","0.014472966082394123","0.014472966082394123","0.014472966082394123"
"84","0.001950715435668826","0.001950715435668826","0.001950715435668826","0.008923024870455265","0.008923024870455265","0.008923024870455265","0.021014001220464706","0.021014001220464706","0.021014001220464706","0.33540815114974976","0.33540815114974976","0.33540815114974976","0.2643044888973236","0.2643044888973236","0.2643044888973236","0.04324284940958023","0.04324284940958023","0.04324284940958023","0.027545178309082985","0.027545178309082985","0.027545178309082985"
"86","0.003822407918050885","0.003822407918050885","0.003822407918050885","0.015356635674834251","0.015356635674834251","0.015356635674834251","0.029465969651937485","0.029465969651937485","0.029465969651937485","0.3249353766441345","0.3249353766441345","0.3249353766441345","0.32678502798080444","0.32678502798080444","0.32678502798080444","0.039845339953899384","0.039845339953899384","0.039845339953899384","0.03200918808579445","0.03200918808579445","0.03200918808579445"
"88","0.001222989521920681","0.001222989521920681","0.001222989521920681","0.006176382303237915","0.006176382303237915","0.006176382303237915","0.012843635864555836","0.012843635864555836","0.012843635864555836","0.3846237063407898","0.3846237063407898","0.3846237063407898","0.2906034588813782","0.2906034588813782","0.2906034588813782","0.041476596146821976","0.041476596146821976","0.041476596146821976","0.016235699877142906","0.016235699877142906","0.016235699877142906"
"90","0.0014056592481210828","0.0014056592481210828","0.0014056592481210828","0.005698508117347956","0.005698508117347956","0.005698508117347956","0.013194064609706402","0.013194064609706402","0.013194064609706402","0.30875784158706665","0.30875784158706665","0.30875784158706665","0.2773393392562866","0.2773393392562866","0.2773393392562866","0.02640334889292717","0.02640334889292717","0.02640334889292717","0.014782963320612907","0.014782963320612907","0.014782963320612907"
"92","0.0017629419453442097","0.0017629419453442097","0.0017629419453442097","0.010264823213219643","0.010264823213219643","0.010264823213219643","0.023822279646992683","0.023822279646992683","0.023822279646992683","0.299619197845459","0.299619197845459","0.299619197845459","0.2752315402030945","0.2752315402030945","0.2752315402030945","0.040330663323402405","0.040330663323402405","0.040330663323402405","0.032286301255226135","0.032286301255226135","0.032286301255226135"
"94","0.0014392335433512926","0.0014392335433512926","0.0014392335433512926","0.008345740847289562","0.008345740847289562","0.008345740847289562","0.015756595879793167","0.015756595879793167","0.015756595879793167","0.3114503026008606","0.3114503026008606","0.3114503026008606","0.31253883242607117","0.31253883242607117","0.31253883242607117","0.05401979014277458","0.05401979014277458","0.05401979014277458","0.021173294633626938","0.021173294633626938","0.021173294633626938"
"96","0.005768018774688244","0.005768018774688244","0.005768018774688244","0.024758627638220787","0.024758627638220787","0.024758627638220787","0.028813373297452927","0.028813373297452927","0.028813373297452927","0.3297675848007202","0.3297675848007202","0.3297675848007202","0.2934831976890564","0.2934831976890564","0.2934831976890564","0.04786032810807228","0.04786032810807228","0.04786032810807228","0.03090333193540573","0.03090333193540573","0.03090333193540573"
"98","0.008306203410029411","0.008306203410029411","0.008306203410029411","0.033848024904727936","0.033848024904727936","0.033848024904727936","0.04395657777786255","0.04395657777786255","0.04395657777786255","0.32467687129974365","0.32467687129974365","0.32467687129974365","0.3039194345474243","0.3039194345474243","0.3039194345474243","0.06329077482223511","0.06329077482223511","0.06329077482223511","0.04364868998527527","0.04364868998527527","0.04364868998527527"
"100","0.002448613289743662","0.002448613289743662","0.002448613289743662","0.010793710127472878","0.010793710127472878","0.010793710127472878","0.016321957111358643","0.016321957111358643","0.016321957111358643","0.31307780742645264","0.31307780742645264","0.31307780742645264","0.2839123606681824","0.2839123606681824","0.2839123606681824","0.07224185764789581","0.07224185764789581","0.07224185764789581","0.019890550523996353","0.019890550523996353","0.019890550523996353"
"102","0.001703715417534113","0.001703715417534113","0.001703715417534113","0.0072924355044960976","0.0072924355044960976","0.0072924355044960976","0.013242531567811966","0.013242531567811966","0.013242531567811966","0.3161308467388153","0.3161308467388153","0.3161308467388153","0.29605811834335327","0.29605811834335327","0.29605811834335327","0.1139969453215599","0.1139969453215599","0.1139969453215599","0.02244468405842781","0.02244468405842781","0.02244468405842781"
"104","0.0027573471888899803","0.0027573471888899803","0.0027573471888899803","0.011865596286952496","0.011865596286952496","0.011865596286952496","0.017361953854560852","0.017361953854560852","0.017361953854560852","0.3248233199119568","0.3248233199119568","0.3248233199119568","0.30203041434288025","0.30203041434288025","0.30203041434288025","0.10462377965450287","0.10462377965450287","0.10462377965450287","0.020044788718223572","0.020044788718223572","0.020044788718223572"
"106","0.0033109013456851244","0.0033109013456851244","0.0033109013456851244","0.01585177704691887","0.01585177704691887","0.01585177704691887","0.02588270790874958","0.02588270790874958","0.02588270790874958","0.3107990324497223","0.3107990324497223","0.3107990324497223","0.28473761677742004","0.28473761677742004","0.28473761677742004","0.11333746463060379","0.11333746463060379","0.11333746463060379","0.03304649889469147","0.03304649889469147","0.03304649889469147"
"108","0.002221541479229927","0.002221541479229927","0.002221541479229927","0.010229784995317459","0.010229784995317459","0.010229784995317459","0.015106556005775928","0.015106556005775928","0.015106556005775928","0.33058807253837585","0.33058807253837585","0.33058807253837585","0.3079015612602234","0.3079015612602234","0.3079015612602234","0.12562936544418335","0.12562936544418335","0.12562936544418335","0.021332642063498497","0.021332642063498497","0.021332642063498497"
"110","0.002500433474779129","0.002500433474779129","0.002500433474779129","0.007400535047054291","0.007400535047054291","0.007400535047054291","0.013764376752078533","0.013764376752078533","0.013764376752078533","0.3431469798088074","0.3431469798088074","0.3431469798088074","0.3079187870025635","0.3079187870025635","0.3079187870025635","0.16832901537418365","0.16832901537418365","0.16832901537418365","0.020554717630147934","0.020554717630147934","0.020554717630147934"
"112","0.002183514880016446","0.002183514880016446","0.002183514880016446","0.01006887573748827","0.01006887573748827","0.01006887573748827","0.01405851449817419","0.01405851449817419","0.01405851449817419","0.345811665058136","0.345811665058136","0.345811665058136","0.2853897213935852","0.2853897213935852","0.2853897213935852","0.16997501254081726","0.16997501254081726","0.16997501254081726","0.018940195441246033","0.018940195441246033","0.018940195441246033"
"114","0.010720383375883102","0.010720383375883102","0.010720383375883102","0.03529491275548935","0.03529491275548935","0.03529491275548935","0.042397644370794296","0.042397644370794296","0.042397644370794296","0.2932963967323303","0.2932963967323303","0.2932963967323303","0.2925403118133545","0.2925403118133545","0.2925403118133545","0.18087279796600342","0.18087279796600342","0.18087279796600342","0.05236538499593735","0.05236538499593735","0.05236538499593735"
"116","0.011460508219897747","0.011460508219897747","0.011460508219897747","0.029220955446362495","0.029220955446362495","0.029220955446362495","0.04383720085024834","0.04383720085024834","0.04383720085024834","0.33813828229904175","0.33813828229904175","0.33813828229904175","0.32752299308776855","0.32752299308776855","0.32752299308776855","0.15822835266590118","0.15822835266590118","0.15822835266590118","0.04791080206632614","0.04791080206632614","0.04791080206632614"
"118","0.00602161418646574","0.00602161418646574","0.00602161418646574","0.017839819192886353","0.017839819192886353","0.017839819192886353","0.02594585157930851","0.02594585157930851","0.02594585157930851","0.34047460556030273","0.34047460556030273","0.34047460556030273","0.3004927933216095","0.3004927933216095","0.3004927933216095","0.21829527616500854","0.21829527616500854","0.21829527616500854","0.029250789433717728","0.029250789433717728","0.029250789433717728"
"120","0.013857655227184296","0.013857655227184296","0.013857655227184296","0.028954442590475082","0.028954442590475082","0.028954442590475082","0.03359473496675491","0.03359473496675491","0.03359473496675491","0.3190091550350189","0.3190091550350189","0.3190091550350189","0.33284056186676025","0.33284056186676025","0.33284056186676025","0.2485203593969345","0.2485203593969345","0.2485203593969345","0.037975430488586426","0.037975430488586426","0.037975430488586426"
"122","0.002017321065068245","0.002017321065068245","0.002017321065068245","0.005301162134855986","0.005301162134855986","0.005301162134855986","0.013151288032531738","0.013151288032531738","0.013151288032531738","0.31821733713150024","0.31821733713150024","0.31821733713150024","0.28518936038017273","0.28518936038017273","0.28518936038017273","0.20024976134300232","0.20024976134300232","0.20024976134300232","0.018564661964774132","0.018564661964774132","0.018564661964774132"
