"Step","VOWELS_FILTER_b40_DUAL_bs16 - div_3_2_z","VOWELS_FILTER_b40_DUAL_bs16 - div_3_2_z__MIN","VOWELS_FILTER_b40_DUAL_bs16 - div_3_2_z__MAX","VOWELS_FILTER_b20_DUAL_bs16 - div_3_2_z","VOWELS_FILTER_b20_DUAL_bs16 - div_3_2_z__MIN","VOWELS_FILTER_b20_DUAL_bs16 - div_3_2_z__MAX","VOWELS_FILTER_b10_DUAL_bs16 - div_3_2_z","VOWELS_FILTER_b10_DUAL_bs16 - div_3_2_z__MIN","VOWELS_FILTER_b10_DUAL_bs16 - div_3_2_z__MAX","VOWELS_FILTER_b0_DUAL_bs16 - div_3_2_z","VOWELS_FILTER_b0_DUAL_bs16 - div_3_2_z__MIN","VOWELS_FILTER_b0_DUAL_bs16 - div_3_2_z__MAX","VOWELS_FILTER_b0.1_DUAL_bs16 - div_3_2_z","VOWELS_FILTER_b0.1_DUAL_bs16 - div_3_2_z__MIN","VOWELS_FILTER_b0.1_DUAL_bs16 - div_3_2_z__MAX","VOWELS_FILTER_b1_DUAL_bs16 - div_3_2_z","VOWELS_FILTER_b1_DUAL_bs16 - div_3_2_z__MIN","VOWELS_FILTER_b1_DUAL_bs16 - div_3_2_z__MAX","VOWELS_FILTER_B5_DEFAULTS_DUAL_bs16 - div_3_2_z","VOWELS_FILTER_B5_DEFAULTS_DUAL_bs16 - div_3_2_z__MIN","VOWELS_FILTER_B5_DEFAULTS_DUAL_bs16 - div_3_2_z__MAX"
"20","0.024701271206140518","0.024701271206140518","0.024701271206140518","0.05084766075015068","0.05084766075015068","0.05084766075015068","0.1099233329296112","0.1099233329296112","0.1099233329296112","0.7978296279907227","0.7978296279907227","0.7978296279907227","0.804745614528656","0.804745614528656","0.804745614528656","0.7637894153594971","0.7637894153594971","0.7637894153594971","0.281253457069397","0.281253457069397","0.281253457069397"
"22","0.030360834673047066","0.030360834673047066","0.030360834673047066","0.06268208473920822","0.06268208473920822","0.06268208473920822","0.13800127804279327","0.13800127804279327","0.13800127804279327","0.8131585121154785","0.8131585121154785","0.8131585121154785","0.7794935703277588","0.7794935703277588","0.7794935703277588","0.7285995483398438","0.7285995483398438","0.7285995483398438","0.3506791889667511","0.3506791889667511","0.3506791889667511"
"24","0.028858475387096405","0.028858475387096405","0.028858475387096405","0.05779710412025452","0.05779710412025452","0.05779710412025452","0.1446855366230011","0.1446855366230011","0.1446855366230011","0.8101975321769714","0.8101975321769714","0.8101975321769714","0.808055579662323","0.808055579662323","0.808055579662323","0.7348543405532837","0.7348543405532837","0.7348543405532837","0.36362695693969727","0.36362695693969727","0.36362695693969727"
"26","0.03428255021572113","0.03428255021572113","0.03428255021572113","0.06929035484790802","0.06929035484790802","0.06929035484790802","0.179756760597229","0.179756760597229","0.179756760597229","0.8800386190414429","0.8800386190414429","0.8800386190414429","0.8575810194015503","0.8575810194015503","0.8575810194015503","0.8303430676460266","0.8303430676460266","0.8303430676460266","0.44873398542404175","0.44873398542404175","0.44873398542404175"
"28","0.03676239401102066","0.03676239401102066","0.03676239401102066","0.07359135150909424","0.07359135150909424","0.07359135150909424","0.18317389488220215","0.18317389488220215","0.18317389488220215","0.8696861267089844","0.8696861267089844","0.8696861267089844","0.7751950025558472","0.7751950025558472","0.7751950025558472","0.7764168381690979","0.7764168381690979","0.7764168381690979","0.4574275612831116","0.4574275612831116","0.4574275612831116"
"30","0.034254077821969986","0.034254077821969986","0.034254077821969986","0.06682046502828598","0.06682046502828598","0.06682046502828598","0.18231359124183655","0.18231359124183655","0.18231359124183655","0.8856985569000244","0.8856985569000244","0.8856985569000244","0.8326892256736755","0.8326892256736755","0.8326892256736755","0.7882095575332642","0.7882095575332642","0.7882095575332642","0.43598827719688416","0.43598827719688416","0.43598827719688416"
"32","0.03446795791387558","0.03446795791387558","0.03446795791387558","0.08143293112516403","0.08143293112516403","0.08143293112516403","0.18350374698638916","0.18350374698638916","0.18350374698638916","0.8732567429542542","0.8732567429542542","0.8732567429542542","0.7687469124794006","0.7687469124794006","0.7687469124794006","0.7340783476829529","0.7340783476829529","0.7340783476829529","0.4243716299533844","0.4243716299533844","0.4243716299533844"
"34","0.03895533084869385","0.03895533084869385","0.03895533084869385","0.07338449358940125","0.07338449358940125","0.07338449358940125","0.2290017306804657","0.2290017306804657","0.2290017306804657","0.9038488864898682","0.9038488864898682","0.9038488864898682","0.8968477249145508","0.8968477249145508","0.8968477249145508","0.8439497351646423","0.8439497351646423","0.8439497351646423","0.5296739935874939","0.5296739935874939","0.5296739935874939"
"36","0.040626849979162216","0.040626849979162216","0.040626849979162216","0.09236283600330353","0.09236283600330353","0.09236283600330353","0.18634948134422302","0.18634948134422302","0.18634948134422302","0.9009329676628113","0.9009329676628113","0.9009329676628113","0.7850867509841919","0.7850867509841919","0.7850867509841919","0.7278299331665039","0.7278299331665039","0.7278299331665039","0.3941814601421356","0.3941814601421356","0.3941814601421356"
"38","0.042380012571811676","0.042380012571811676","0.042380012571811676","0.10275887697935104","0.10275887697935104","0.10275887697935104","0.2449812889099121","0.2449812889099121","0.2449812889099121","0.893307626247406","0.893307626247406","0.893307626247406","0.8999044299125671","0.8999044299125671","0.8999044299125671","0.7951096296310425","0.7951096296310425","0.7951096296310425","0.4895593523979187","0.4895593523979187","0.4895593523979187"
"40","0.04491821303963661","0.04491821303963661","0.04491821303963661","0.10075314342975616","0.10075314342975616","0.10075314342975616","0.24889719486236572","0.24889719486236572","0.24889719486236572","0.8822827339172363","0.8822827339172363","0.8822827339172363","0.8287360668182373","0.8287360668182373","0.8287360668182373","0.7331527471542358","0.7331527471542358","0.7331527471542358","0.6057109832763672","0.6057109832763672","0.6057109832763672"
"42","0.04580027982592583","0.04580027982592583","0.04580027982592583","0.10771893709897995","0.10771893709897995","0.10771893709897995","0.2880295515060425","0.2880295515060425","0.2880295515060425","0.8422842621803284","0.8422842621803284","0.8422842621803284","0.7876182794570923","0.7876182794570923","0.7876182794570923","0.7232909202575684","0.7232909202575684","0.7232909202575684","0.6340304017066956","0.6340304017066956","0.6340304017066956"
"44","0.05272296816110611","0.05272296816110611","0.05272296816110611","0.11934244632720947","0.11934244632720947","0.11934244632720947","0.3074885606765747","0.3074885606765747","0.3074885606765747","0.8715273141860962","0.8715273141860962","0.8715273141860962","0.8328070640563965","0.8328070640563965","0.8328070640563965","0.7079459428787231","0.7079459428787231","0.7079459428787231","0.642417311668396","0.642417311668396","0.642417311668396"
"46","0.06026139482855797","0.06026139482855797","0.06026139482855797","0.14269790053367615","0.14269790053367615","0.14269790053367615","0.3608305752277374","0.3608305752277374","0.3608305752277374","0.9071283340454102","0.9071283340454102","0.9071283340454102","0.8881058692932129","0.8881058692932129","0.8881058692932129","0.7961384654045105","0.7961384654045105","0.7961384654045105","0.6628404855728149","0.6628404855728149","0.6628404855728149"
"48","0.05780855193734169","0.05780855193734169","0.05780855193734169","0.152904212474823","0.152904212474823","0.152904212474823","0.40706372261047363","0.40706372261047363","0.40706372261047363","0.9255823493003845","0.9255823493003845","0.9255823493003845","0.8987219333648682","0.8987219333648682","0.8987219333648682","0.7618345618247986","0.7618345618247986","0.7618345618247986","0.6158236265182495","0.6158236265182495","0.6158236265182495"
"50","0.06376011669635773","0.06376011669635773","0.06376011669635773","0.17868492007255554","0.17868492007255554","0.17868492007255554","0.46330562233924866","0.46330562233924866","0.46330562233924866","0.9372241497039795","0.9372241497039795","0.9372241497039795","0.8888342976570129","0.8888342976570129","0.8888342976570129","0.7360668182373047","0.7360668182373047","0.7360668182373047","0.6610244512557983","0.6610244512557983","0.6610244512557983"
"52","0.08026829361915588","0.08026829361915588","0.08026829361915588","0.21330350637435913","0.21330350637435913","0.21330350637435913","0.49829795956611633","0.49829795956611633","0.49829795956611633","0.8735878467559814","0.8735878467559814","0.8735878467559814","0.8962869048118591","0.8962869048118591","0.8962869048118591","0.8355837464332581","0.8355837464332581","0.8355837464332581","0.7758921384811401","0.7758921384811401","0.7758921384811401"
"54","0.07040715217590332","0.07040715217590332","0.07040715217590332","0.15125158429145813","0.15125158429145813","0.15125158429145813","0.4176473021507263","0.4176473021507263","0.4176473021507263","0.9079810380935669","0.9079810380935669","0.9079810380935669","0.8909928798675537","0.8909928798675537","0.8909928798675537","0.7531275749206543","0.7531275749206543","0.7531275749206543","0.639259934425354","0.639259934425354","0.639259934425354"
"56","0.08880738914012909","0.08880738914012909","0.08880738914012909","0.15115424990653992","0.15115424990653992","0.15115424990653992","0.494179368019104","0.494179368019104","0.494179368019104","0.9608746767044067","0.9608746767044067","0.9608746767044067","0.951874852180481","0.951874852180481","0.951874852180481","0.7934989929199219","0.7934989929199219","0.7934989929199219","0.5985115766525269","0.5985115766525269","0.5985115766525269"
"58","0.10232656449079514","0.10232656449079514","0.10232656449079514","0.259098619222641","0.259098619222641","0.259098619222641","0.6417132616043091","0.6417132616043091","0.6417132616043091","0.8993257284164429","0.8993257284164429","0.8993257284164429","0.8762879371643066","0.8762879371643066","0.8762879371643066","0.8348088264465332","0.8348088264465332","0.8348088264465332","0.40765461325645447","0.40765461325645447","0.40765461325645447"
"60","0.09727013856172562","0.09727013856172562","0.09727013856172562","0.29337525367736816","0.29337525367736816","0.29337525367736816","0.6073286533355713","0.6073286533355713","0.6073286533355713","0.8930181860923767","0.8930181860923767","0.8930181860923767","0.8433401584625244","0.8433401584625244","0.8433401584625244","0.7322258949279785","0.7322258949279785","0.7322258949279785","0.5251460075378418","0.5251460075378418","0.5251460075378418"
"62","0.07508280873298645","0.07508280873298645","0.07508280873298645","0.21479476988315582","0.21479476988315582","0.21479476988315582","0.5692150592803955","0.5692150592803955","0.5692150592803955","0.9481222629547119","0.9481222629547119","0.9481222629547119","0.8805974721908569","0.8805974721908569","0.8805974721908569","0.7541064023971558","0.7541064023971558","0.7541064023971558","0.4162840247154236","0.4162840247154236","0.4162840247154236"
"64","0.1300543248653412","0.1300543248653412","0.1300543248653412","0.26583072543144226","0.26583072543144226","0.26583072543144226","0.5887115001678467","0.5887115001678467","0.5887115001678467","0.9448062181472778","0.9448062181472778","0.9448062181472778","0.9038884043693542","0.9038884043693542","0.9038884043693542","0.7455523610115051","0.7455523610115051","0.7455523610115051","0.6115074753761292","0.6115074753761292","0.6115074753761292"
"66","0.11954927444458008","0.11954927444458008","0.11954927444458008","0.35065582394599915","0.35065582394599915","0.35065582394599915","0.648499608039856","0.648499608039856","0.648499608039856","0.932375431060791","0.932375431060791","0.932375431060791","0.8770197629928589","0.8770197629928589","0.8770197629928589","0.7834563851356506","0.7834563851356506","0.7834563851356506","0.6753281354904175","0.6753281354904175","0.6753281354904175"
"68","0.14533692598342896","0.14533692598342896","0.14533692598342896","0.43380576372146606","0.43380576372146606","0.43380576372146606","0.637932538986206","0.637932538986206","0.637932538986206","0.9825377464294434","0.9825377464294434","0.9825377464294434","0.9670487642288208","0.9670487642288208","0.9670487642288208","0.8137138485908508","0.8137138485908508","0.8137138485908508","0.7233091592788696","0.7233091592788696","0.7233091592788696"
"70","0.08865141868591309","0.08865141868591309","0.08865141868591309","0.3624669313430786","0.3624669313430786","0.3624669313430786","0.6178027391433716","0.6178027391433716","0.6178027391433716","0.9398152828216553","0.9398152828216553","0.9398152828216553","0.9080049991607666","0.9080049991607666","0.9080049991607666","0.8617594242095947","0.8617594242095947","0.8617594242095947","0.7656883001327515","0.7656883001327515","0.7656883001327515"
"72","0.07677099853754044","0.07677099853754044","0.07677099853754044","0.3806202709674835","0.3806202709674835","0.3806202709674835","0.7079607248306274","0.7079607248306274","0.7079607248306274","0.9775458574295044","0.9775458574295044","0.9775458574295044","0.9335503578186035","0.9335503578186035","0.9335503578186035","0.7908645272254944","0.7908645272254944","0.7908645272254944","0.6738121509552002","0.6738121509552002","0.6738121509552002"
"74","0.14878825843334198","0.14878825843334198","0.14878825843334198","0.3290429413318634","0.3290429413318634","0.3290429413318634","0.6182036399841309","0.6182036399841309","0.6182036399841309","0.9325166940689087","0.9325166940689087","0.9325166940689087","0.9060059785842896","0.9060059785842896","0.9060059785842896","0.7268452644348145","0.7268452644348145","0.7268452644348145","0.6015104055404663","0.6015104055404663","0.6015104055404663"
"76","0.10162875056266785","0.10162875056266785","0.10162875056266785","0.49841246008872986","0.49841246008872986","0.49841246008872986","0.6160345077514648","0.6160345077514648","0.6160345077514648","0.9898130893707275","0.9898130893707275","0.9898130893707275","0.9647713899612427","0.9647713899612427","0.9647713899612427","0.4536047875881195","0.4536047875881195","0.4536047875881195","0.652364194393158","0.652364194393158","0.652364194393158"
"78","0.15812931954860687","0.15812931954860687","0.15812931954860687","0.3481616973876953","0.3481616973876953","0.3481616973876953","0.7259818315505981","0.7259818315505981","0.7259818315505981","0.8236653804779053","0.8236653804779053","0.8236653804779053","0.8158153295516968","0.8158153295516968","0.8158153295516968","0.7474756240844727","0.7474756240844727","0.7474756240844727","0.6118795871734619","0.6118795871734619","0.6118795871734619"
"80","0.2374822050333023","0.2374822050333023","0.2374822050333023","0.278894305229187","0.278894305229187","0.278894305229187","0.6359909176826477","0.6359909176826477","0.6359909176826477","0.9659105539321899","0.9659105539321899","0.9659105539321899","0.938291609287262","0.938291609287262","0.938291609287262","0.7909154891967773","0.7909154891967773","0.7909154891967773","0.7975947856903076","0.7975947856903076","0.7975947856903076"
"82","0.18762335181236267","0.18762335181236267","0.18762335181236267","0.5597325563430786","0.5597325563430786","0.5597325563430786","0.6688871383666992","0.6688871383666992","0.6688871383666992","0.7309625744819641","0.7309625744819641","0.7309625744819641","0.721847414970398","0.721847414970398","0.721847414970398","0.7478574514389038","0.7478574514389038","0.7478574514389038","0.7077174186706543","0.7077174186706543","0.7077174186706543"
"84","0.11347953975200653","0.11347953975200653","0.11347953975200653","0.5538063049316406","0.5538063049316406","0.5538063049316406","0.6599758863449097","0.6599758863449097","0.6599758863449097","0.8819484114646912","0.8819484114646912","0.8819484114646912","0.8377053737640381","0.8377053737640381","0.8377053737640381","0.7189348340034485","0.7189348340034485","0.7189348340034485","0.7206122875213623","0.7206122875213623","0.7206122875213623"
"86","0.1366160809993744","0.1366160809993744","0.1366160809993744","0.3332440257072449","0.3332440257072449","0.3332440257072449","0.6300283670425415","0.6300283670425415","0.6300283670425415","0.9660658836364746","0.9660658836364746","0.9660658836364746","0.8910337090492249","0.8910337090492249","0.8910337090492249","0.7676869034767151","0.7676869034767151","0.7676869034767151","0.6827678084373474","0.6827678084373474","0.6827678084373474"
"88","0.2398345172405243","0.2398345172405243","0.2398345172405243","0.3957958221435547","0.3957958221435547","0.3957958221435547","0.5814487338066101","0.5814487338066101","0.5814487338066101","0.789008617401123","0.789008617401123","0.789008617401123","0.7861330509185791","0.7861330509185791","0.7861330509185791","0.711511492729187","0.711511492729187","0.711511492729187","0.650234580039978","0.650234580039978","0.650234580039978"
"90","0.270986407995224","0.270986407995224","0.270986407995224","0.5372753143310547","0.5372753143310547","0.5372753143310547","0.62492835521698","0.62492835521698","0.62492835521698","0.9296265244483948","0.9296265244483948","0.9296265244483948","0.9099985957145691","0.9099985957145691","0.9099985957145691","0.7679247856140137","0.7679247856140137","0.7679247856140137","0.693578839302063","0.693578839302063","0.693578839302063"
"92","0.27171948552131653","0.27171948552131653","0.27171948552131653","0.5140387415885925","0.5140387415885925","0.5140387415885925","0.5937960147857666","0.5937960147857666","0.5937960147857666","0.9134364128112793","0.9134364128112793","0.9134364128112793","0.9012476801872253","0.9012476801872253","0.9012476801872253","0.7748912572860718","0.7748912572860718","0.7748912572860718","0.700741171836853","0.700741171836853","0.700741171836853"
"94","0.23468255996704102","0.23468255996704102","0.23468255996704102","0.4905592203140259","0.4905592203140259","0.4905592203140259","0.6928653120994568","0.6928653120994568","0.6928653120994568","0.9790921807289124","0.9790921807289124","0.9790921807289124","0.9541917443275452","0.9541917443275452","0.9541917443275452","0.7811407446861267","0.7811407446861267","0.7811407446861267","0.7265485525131226","0.7265485525131226","0.7265485525131226"
"96","0.27788245677948","0.27788245677948","0.27788245677948","0.5250463485717773","0.5250463485717773","0.5250463485717773","0.6255098581314087","0.6255098581314087","0.6255098581314087","0.8393500447273254","0.8393500447273254","0.8393500447273254","0.8654666543006897","0.8654666543006897","0.8654666543006897","0.753011167049408","0.753011167049408","0.753011167049408","0.7276699542999268","0.7276699542999268","0.7276699542999268"
"98","0.4066983759403229","0.4066983759403229","0.4066983759403229","0.676471471786499","0.676471471786499","0.676471471786499","0.7101224064826965","0.7101224064826965","0.7101224064826965","0.9072170257568359","0.9072170257568359","0.9072170257568359","0.8929437398910522","0.8929437398910522","0.8929437398910522","0.7815185189247131","0.7815185189247131","0.7815185189247131","0.7812206745147705","0.7812206745147705","0.7812206745147705"
"100","0.4259890913963318","0.4259890913963318","0.4259890913963318","0.6479864120483398","0.6479864120483398","0.6479864120483398","0.7362684011459351","0.7362684011459351","0.7362684011459351","0.896329402923584","0.896329402923584","0.896329402923584","0.8819238543510437","0.8819238543510437","0.8819238543510437","0.8373149633407593","0.8373149633407593","0.8373149633407593","0.681205153465271","0.681205153465271","0.681205153465271"
"102","0.33560124039649963","0.33560124039649963","0.33560124039649963","0.6648966073989868","0.6648966073989868","0.6648966073989868","0.6659155488014221","0.6659155488014221","0.6659155488014221","0.8917322754859924","0.8917322754859924","0.8917322754859924","0.8781247138977051","0.8781247138977051","0.8781247138977051","0.821513831615448","0.821513831615448","0.821513831615448","0.7334935665130615","0.7334935665130615","0.7334935665130615"
"104","0.35223937034606934","0.35223937034606934","0.35223937034606934","0.45617926120758057","0.45617926120758057","0.45617926120758057","0.6974455118179321","0.6974455118179321","0.6974455118179321","0.8601558208465576","0.8601558208465576","0.8601558208465576","0.8611518144607544","0.8611518144607544","0.8611518144607544","0.7736040353775024","0.7736040353775024","0.7736040353775024","0.7580260038375854","0.7580260038375854","0.7580260038375854"
"106","0.3637681007385254","0.3637681007385254","0.3637681007385254","0.5149134397506714","0.5149134397506714","0.5149134397506714","0.6198698282241821","0.6198698282241821","0.6198698282241821","0.9547345042228699","0.9547345042228699","0.9547345042228699","0.926389217376709","0.926389217376709","0.926389217376709","0.8903571367263794","0.8903571367263794","0.8903571367263794","0.7464732527732849","0.7464732527732849","0.7464732527732849"
"108","0.3872522711753845","0.3872522711753845","0.3872522711753845","0.4784415066242218","0.4784415066242218","0.4784415066242218","0.6015354990959167","0.6015354990959167","0.6015354990959167","0.883346676826477","0.883346676826477","0.883346676826477","0.8773017525672913","0.8773017525672913","0.8773017525672913","0.7736374139785767","0.7736374139785767","0.7736374139785767","0.7656547427177429","0.7656547427177429","0.7656547427177429"
"110","0.40878236293792725","0.40878236293792725","0.40878236293792725","0.639285683631897","0.639285683631897","0.639285683631897","0.6423544883728027","0.6423544883728027","0.6423544883728027","0.9978563785552979","0.9978563785552979","0.9978563785552979","0.9765396118164062","0.9765396118164062","0.9765396118164062","0.8294588923454285","0.8294588923454285","0.8294588923454285","0.8375816345214844","0.8375816345214844","0.8375816345214844"
"112","0.3503793179988861","0.3503793179988861","0.3503793179988861","0.7076640725135803","0.7076640725135803","0.7076640725135803","0.6551507711410522","0.6551507711410522","0.6551507711410522","0.9071512222290039","0.9071512222290039","0.9071512222290039","0.91693514585495","0.91693514585495","0.91693514585495","0.8650338649749756","0.8650338649749756","0.8650338649749756","0.7542238831520081","0.7542238831520081","0.7542238831520081"
"114","0.4361640214920044","0.4361640214920044","0.4361640214920044","0.5316874980926514","0.5316874980926514","0.5316874980926514","0.6142911911010742","0.6142911911010742","0.6142911911010742","0.9344161152839661","0.9344161152839661","0.9344161152839661","0.8613364696502686","0.8613364696502686","0.8613364696502686","0.7670356035232544","0.7670356035232544","0.7670356035232544","0.6867818832397461","0.6867818832397461","0.6867818832397461"
"116","0.4657452404499054","0.4657452404499054","0.4657452404499054","0.6070539355278015","0.6070539355278015","0.6070539355278015","0.6266314387321472","0.6266314387321472","0.6266314387321472","0.9421373605728149","0.9421373605728149","0.9421373605728149","0.8543763160705566","0.8543763160705566","0.8543763160705566","0.8342882394790649","0.8342882394790649","0.8342882394790649","0.7764500975608826","0.7764500975608826","0.7764500975608826"
"118","0.37536105513572693","0.37536105513572693","0.37536105513572693","0.5680474042892456","0.5680474042892456","0.5680474042892456","0.5969062447547913","0.5969062447547913","0.5969062447547913","0.8793618679046631","0.8793618679046631","0.8793618679046631","0.8535820245742798","0.8535820245742798","0.8535820245742798","0.8216214179992676","0.8216214179992676","0.8216214179992676","0.7196202874183655","0.7196202874183655","0.7196202874183655"
"120","0.5105382204055786","0.5105382204055786","0.5105382204055786","0.6394106149673462","0.6394106149673462","0.6394106149673462","0.6907712817192078","0.6907712817192078","0.6907712817192078","0.9489923119544983","0.9489923119544983","0.9489923119544983","0.943830132484436","0.943830132484436","0.943830132484436","0.8069961071014404","0.8069961071014404","0.8069961071014404","0.7471041083335876","0.7471041083335876","0.7471041083335876"
"122","0.4392097592353821","0.4392097592353821","0.4392097592353821","0.6356676816940308","0.6356676816940308","0.6356676816940308","0.674218475818634","0.674218475818634","0.674218475818634","0.8399977684020996","0.8399977684020996","0.8399977684020996","0.8471935391426086","0.8471935391426086","0.8471935391426086","0.8034238219261169","0.8034238219261169","0.8034238219261169","0.7815366983413696","0.7815366983413696","0.7815366983413696"
"124","0.4812328517436981","0.4812328517436981","0.4812328517436981","0.6349605321884155","0.6349605321884155","0.6349605321884155","0.6659660339355469","0.6659660339355469","0.6659660339355469","0.9747260808944702","0.9747260808944702","0.9747260808944702","0.917317271232605","0.917317271232605","0.917317271232605","0.8480668067932129","0.8480668067932129","0.8480668067932129","0.7569948434829712","0.7569948434829712","0.7569948434829712"
"126","0.41559621691703796","0.41559621691703796","0.41559621691703796","0.6281496286392212","0.6281496286392212","0.6281496286392212","0.6781712174415588","0.6781712174415588","0.6781712174415588","1","1","1","0.9858402609825134","0.9858402609825134","0.9858402609825134","0.8970429301261902","0.8970429301261902","0.8970429301261902","0.7473156452178955","0.7473156452178955","0.7473156452178955"
"128","0.5371358394622803","0.5371358394622803","0.5371358394622803","0.669590950012207","0.669590950012207","0.669590950012207","0.751015305519104","0.751015305519104","0.751015305519104","0.9578022360801697","0.9578022360801697","0.9578022360801697","0.8667854070663452","0.8667854070663452","0.8667854070663452","0.8055946826934814","0.8055946826934814","0.8055946826934814","0.7913318872451782","0.7913318872451782","0.7913318872451782"
