"Step","VOWELS_FILTER_b40_DUAL_bs16 - decomposition_loss_z","VOWELS_FILTER_b40_DUAL_bs16 - decomposition_loss_z__MIN","VOWELS_FILTER_b40_DUAL_bs16 - decomposition_loss_z__MAX","VOWELS_FILTER_b20_DUAL_bs16 - decomposition_loss_z","VOWELS_FILTER_b20_DUAL_bs16 - decomposition_loss_z__MIN","VOWELS_FILTER_b20_DUAL_bs16 - decomposition_loss_z__MAX","VOWELS_FILTER_b10_DUAL_bs16 - decomposition_loss_z","VOWELS_FILTER_b10_DUAL_bs16 - decomposition_loss_z__MIN","VOWELS_FILTER_b10_DUAL_bs16 - decomposition_loss_z__MAX","VOWELS_FILTER_b0_DUAL_bs16 - decomposition_loss_z","VOWELS_FILTER_b0_DUAL_bs16 - decomposition_loss_z__MIN","VOWELS_FILTER_b0_DUAL_bs16 - decomposition_loss_z__MAX","VOWELS_FILTER_b0.1_DUAL_bs16 - decomposition_loss_z","VOWELS_FILTER_b0.1_DUAL_bs16 - decomposition_loss_z__MIN","VOWELS_FILTER_b0.1_DUAL_bs16 - decomposition_loss_z__MAX","VOWELS_FILTER_b1_DUAL_bs16 - decomposition_loss_z","VOWELS_FILTER_b1_DUAL_bs16 - decomposition_loss_z__MIN","VOWELS_FILTER_b1_DUAL_bs16 - decomposition_loss_z__MAX","VOWELS_FILTER_B5_DEFAULTS_DUAL_bs16 - decomposition_loss_z","VOWELS_FILTER_B5_DEFAULTS_DUAL_bs16 - decomposition_loss_z__MIN","VOWELS_FILTER_B5_DEFAULTS_DUAL_bs16 - decomposition_loss_z__MAX"
"130","1.461021900177002","1.461021900177002","1.461021900177002","0.991023063659668","0.991023063659668","0.991023063659668","0.9553351402282715","0.9553351402282715","0.9553351402282715","0.5247251391410828","0.5247251391410828","0.5247251391410828","0.5584256649017334","0.5584256649017334","0.5584256649017334","0.7161462306976318","0.7161462306976318","0.7161462306976318","0.7722170352935791","0.7722170352935791","0.7722170352935791"
"132","1.0593278408050537","1.0593278408050537","1.0593278408050537","0.9168552756309509","0.9168552756309509","0.9168552756309509","0.9130204319953918","0.9130204319953918","0.9130204319953918","0.5305555462837219","0.5305555462837219","0.5305555462837219","0.5587815046310425","0.5587815046310425","0.5587815046310425","0.7408863306045532","0.7408863306045532","0.7408863306045532","0.7841775417327881","0.7841775417327881","0.7841775417327881"
"134","1.2922028303146362","1.2922028303146362","1.2922028303146362","0.9161199331283569","0.9161199331283569","0.9161199331283569","0.8745583891868591","0.8745583891868591","0.8745583891868591","0.5292071104049683","0.5292071104049683","0.5292071104049683","0.5545387268066406","0.5545387268066406","0.5545387268066406","0.6980355978012085","0.6980355978012085","0.6980355978012085","0.7751743793487549","0.7751743793487549","0.7751743793487549"
"136","1.1535283327102661","1.1535283327102661","1.1535283327102661","0.927529513835907","0.927529513835907","0.927529513835907","0.8953976631164551","0.8953976631164551","0.8953976631164551","0.539484977722168","0.539484977722168","0.539484977722168","0.5686455965042114","0.5686455965042114","0.5686455965042114","0.7410339713096619","0.7410339713096619","0.7410339713096619","0.7942983508110046","0.7942983508110046","0.7942983508110046"
"138","1.2462832927703857","1.2462832927703857","1.2462832927703857","0.9584682583808899","0.9584682583808899","0.9584682583808899","1.5819597244262695","1.5819597244262695","1.5819597244262695","0.5272325277328491","0.5272325277328491","0.5272325277328491","0.5586663484573364","0.5586663484573364","0.5586663484573364","0.7151454091072083","0.7151454091072083","0.7151454091072083","0.7741720676422119","0.7741720676422119","0.7741720676422119"
"140","1.0975899696350098","1.0975899696350098","1.0975899696350098","0.9205142259597778","0.9205142259597778","0.9205142259597778","0.9691413044929504","0.9691413044929504","0.9691413044929504","0.56630539894104","0.56630539894104","0.56630539894104","0.5789800882339478","0.5789800882339478","0.5789800882339478","0.75776207447052","0.75776207447052","0.75776207447052","0.7948957681655884","0.7948957681655884","0.7948957681655884"
"142","1.093222737312317","1.093222737312317","1.093222737312317","1.6794469356536865","1.6794469356536865","1.6794469356536865","0.9439293742179871","0.9439293742179871","0.9439293742179871","0.5337533950805664","0.5337533950805664","0.5337533950805664","0.5801293253898621","0.5801293253898621","0.5801293253898621","0.7335858345031738","0.7335858345031738","0.7335858345031738","0.7374619841575623","0.7374619841575623","0.7374619841575623"
"144","1.112474799156189","1.112474799156189","1.112474799156189","1.361297845840454","1.361297845840454","1.361297845840454","0.8928407430648804","0.8928407430648804","0.8928407430648804","0.506753146648407","0.506753146648407","0.506753146648407","0.5421531200408936","0.5421531200408936","0.5421531200408936","0.6628285050392151","0.6628285050392151","0.6628285050392151","0.7776352167129517","0.7776352167129517","0.7776352167129517"
"146","1.017308235168457","1.017308235168457","1.017308235168457","1.2373764514923096","1.2373764514923096","1.2373764514923096","0.9059560298919678","0.9059560298919678","0.9059560298919678","0.5232294797897339","0.5232294797897339","0.5232294797897339","0.5746017694473267","0.5746017694473267","0.5746017694473267","0.6982501745223999","0.6982501745223999","0.6982501745223999","0.7353206276893616","0.7353206276893616","0.7353206276893616"
"148","1.0391919612884521","1.0391919612884521","1.0391919612884521","1.1318044662475586","1.1318044662475586","1.1318044662475586","0.8750751614570618","0.8750751614570618","0.8750751614570618","0.5541176795959473","0.5541176795959473","0.5541176795959473","0.5842012166976929","0.5842012166976929","0.5842012166976929","0.7148697376251221","0.7148697376251221","0.7148697376251221","0.7699375152587891","0.7699375152587891","0.7699375152587891"
"150","1.0839354991912842","1.0839354991912842","1.0839354991912842","1.0347626209259033","1.0347626209259033","1.0347626209259033","0.9031323194503784","0.9031323194503784","0.9031323194503784","0.504889726638794","0.504889726638794","0.504889726638794","0.5296355485916138","0.5296355485916138","0.5296355485916138","0.6780821084976196","0.6780821084976196","0.6780821084976196","0.7246706485748291","0.7246706485748291","0.7246706485748291"
"152","1.0450482368469238","1.0450482368469238","1.0450482368469238","1.0285481214523315","1.0285481214523315","1.0285481214523315","0.89026939868927","0.89026939868927","0.89026939868927","0.571086585521698","0.571086585521698","0.571086585521698","0.646939754486084","0.646939754486084","0.646939754486084","0.730052649974823","0.730052649974823","0.730052649974823","0.8025215864181519","0.8025215864181519","0.8025215864181519"
"154","0.9831140041351318","0.9831140041351318","0.9831140041351318","1.0026936531066895","1.0026936531066895","1.0026936531066895","0.9177864193916321","0.9177864193916321","0.9177864193916321","0.5611246228218079","0.5611246228218079","0.5611246228218079","0.6144483089447021","0.6144483089447021","0.6144483089447021","0.7423198223114014","0.7423198223114014","0.7423198223114014","0.7683530449867249","0.7683530449867249","0.7683530449867249"
"156","0.9970675706863403","0.9970675706863403","0.9970675706863403","1.0310428142547607","1.0310428142547607","1.0310428142547607","0.8614482283592224","0.8614482283592224","0.8614482283592224","0.570124626159668","0.570124626159668","0.570124626159668","0.6185963153839111","0.6185963153839111","0.6185963153839111","0.737555980682373","0.737555980682373","0.737555980682373","0.8213022351264954","0.8213022351264954","0.8213022351264954"
"158","1.057708501815796","1.057708501815796","1.057708501815796","0.9391535520553589","0.9391535520553589","0.9391535520553589","0.8888092041015625","0.8888092041015625","0.8888092041015625","0.564491331577301","0.564491331577301","0.564491331577301","0.6178956031799316","0.6178956031799316","0.6178956031799316","0.7326952815055847","0.7326952815055847","0.7326952815055847","0.758002758026123","0.758002758026123","0.758002758026123"
"160","0.8935001492500305","0.8935001492500305","0.8935001492500305","1.0458717346191406","1.0458717346191406","1.0458717346191406","0.8801535367965698","0.8801535367965698","0.8801535367965698","0.5567032098770142","0.5567032098770142","0.5567032098770142","0.571744978427887","0.571744978427887","0.571744978427887","0.7328591346740723","0.7328591346740723","0.7328591346740723","0.7993158102035522","0.7993158102035522","0.7993158102035522"
"162","0.9577234983444214","0.9577234983444214","0.9577234983444214","1.00537109375","1.00537109375","1.00537109375","0.8887797594070435","0.8887797594070435","0.8887797594070435","0.554311215877533","0.554311215877533","0.554311215877533","0.5754058361053467","0.5754058361053467","0.5754058361053467","0.7540574073791504","0.7540574073791504","0.7540574073791504","0.7496542930603027","0.7496542930603027","0.7496542930603027"
"164","0.9947075843811035","0.9947075843811035","0.9947075843811035","1.0200293064117432","1.0200293064117432","1.0200293064117432","0.8640873432159424","0.8640873432159424","0.8640873432159424","0.5738444328308105","0.5738444328308105","0.5738444328308105","0.6200869083404541","0.6200869083404541","0.6200869083404541","0.7623778581619263","0.7623778581619263","0.7623778581619263","0.8860706090927124","0.8860706090927124","0.8860706090927124"
"166","1.0866451263427734","1.0866451263427734","1.0866451263427734","1.1602323055267334","1.1602323055267334","1.1602323055267334","0.9114596843719482","0.9114596843719482","0.9114596843719482","0.5501810908317566","0.5501810908317566","0.5501810908317566","0.5549273490905762","0.5549273490905762","0.5549273490905762","0.758643627166748","0.758643627166748","0.758643627166748","0.7990055680274963","0.7990055680274963","0.7990055680274963"
"168","0.9927050471305847","0.9927050471305847","0.9927050471305847","0.952418863773346","0.952418863773346","0.952418863773346","0.8672139048576355","0.8672139048576355","0.8672139048576355","0.5212382078170776","0.5212382078170776","0.5212382078170776","0.5456447005271912","0.5456447005271912","0.5456447005271912","0.6888518333435059","0.6888518333435059","0.6888518333435059","0.7152731418609619","0.7152731418609619","0.7152731418609619"
"170","1.0040956735610962","1.0040956735610962","1.0040956735610962","0.937982439994812","0.937982439994812","0.937982439994812","0.9502730369567871","0.9502730369567871","0.9502730369567871","0.5108200311660767","0.5108200311660767","0.5108200311660767","0.5477277636528015","0.5477277636528015","0.5477277636528015","0.7091822028160095","0.7091822028160095","0.7091822028160095","0.7397198677062988","0.7397198677062988","0.7397198677062988"
"172","1.0022594928741455","1.0022594928741455","1.0022594928741455","0.9573992490768433","0.9573992490768433","0.9573992490768433","0.8743517398834229","0.8743517398834229","0.8743517398834229","0.555812418460846","0.555812418460846","0.555812418460846","0.5841580033302307","0.5841580033302307","0.5841580033302307","0.7146957516670227","0.7146957516670227","0.7146957516670227","0.7580329179763794","0.7580329179763794","0.7580329179763794"
"174","0.9232132434844971","0.9232132434844971","0.9232132434844971","0.9198634028434753","0.9198634028434753","0.9198634028434753","0.8877612352371216","0.8877612352371216","0.8877612352371216","0.5475621223449707","0.5475621223449707","0.5475621223449707","0.5847708582878113","0.5847708582878113","0.5847708582878113","0.6808550357818604","0.6808550357818604","0.6808550357818604","0.7508128881454468","0.7508128881454468","0.7508128881454468"
"176","1.9133398532867432","1.9133398532867432","1.9133398532867432","0.9341777563095093","0.9341777563095093","0.9341777563095093","0.8438147902488708","0.8438147902488708","0.8438147902488708","0.5442945957183838","0.5442945957183838","0.5442945957183838","0.5760341286659241","0.5760341286659241","0.5760341286659241","0.736500084400177","0.736500084400177","0.736500084400177","0.7645851373672485","0.7645851373672485","0.7645851373672485"
"178","1.5420018434524536","1.5420018434524536","1.5420018434524536","0.9595082402229309","0.9595082402229309","0.9595082402229309","0.8500279188156128","0.8500279188156128","0.8500279188156128","0.5430154800415039","0.5430154800415039","0.5430154800415039","0.5893803238868713","0.5893803238868713","0.5893803238868713","0.694507896900177","0.694507896900177","0.694507896900177","0.7244405746459961","0.7244405746459961","0.7244405746459961"
"180","1.4288702011108398","1.4288702011108398","1.4288702011108398","0.8654160499572754","0.8654160499572754","0.8654160499572754","0.8790786266326904","0.8790786266326904","0.8790786266326904","0.531991720199585","0.531991720199585","0.531991720199585","0.5636723041534424","0.5636723041534424","0.5636723041534424","0.6708457469940186","0.6708457469940186","0.6708457469940186","0.7189939022064209","0.7189939022064209","0.7189939022064209"
"182","1.32736337184906","1.32736337184906","1.32736337184906","0.9284106492996216","0.9284106492996216","0.9284106492996216","0.8755186796188354","0.8755186796188354","0.8755186796188354","0.5394387245178223","0.5394387245178223","0.5394387245178223","0.5602664947509766","0.5602664947509766","0.5602664947509766","0.6777142882347107","0.6777142882347107","0.6777142882347107","0.7198116183280945","0.7198116183280945","0.7198116183280945"
"184","1.2943600416183472","1.2943600416183472","1.2943600416183472","0.9048390984535217","0.9048390984535217","0.9048390984535217","0.9001059532165527","0.9001059532165527","0.9001059532165527","0.5508663654327393","0.5508663654327393","0.5508663654327393","0.5768989324569702","0.5768989324569702","0.5768989324569702","0.729739785194397","0.729739785194397","0.729739785194397","0.74521404504776","0.74521404504776","0.74521404504776"
"186","1.2084250450134277","1.2084250450134277","1.2084250450134277","0.9396258592605591","0.9396258592605591","0.9396258592605591","0.8113381266593933","0.8113381266593933","0.8113381266593933","0.5384153127670288","0.5384153127670288","0.5384153127670288","0.5801174640655518","0.5801174640655518","0.5801174640655518","0.6774699091911316","0.6774699091911316","0.6774699091911316","0.7229450345039368","0.7229450345039368","0.7229450345039368"
"188","1.2632325887680054","1.2632325887680054","1.2632325887680054","0.8605954051017761","0.8605954051017761","0.8605954051017761","0.8162832856178284","0.8162832856178284","0.8162832856178284","0.5444268584251404","0.5444268584251404","0.5444268584251404","0.5857842564582825","0.5857842564582825","0.5857842564582825","0.710046648979187","0.710046648979187","0.710046648979187","0.7286379337310791","0.7286379337310791","0.7286379337310791"
"190","1.0864284038543701","1.0864284038543701","1.0864284038543701","0.9251127243041992","0.9251127243041992","0.9251127243041992","0.8372728824615479","0.8372728824615479","0.8372728824615479","0.5671661496162415","0.5671661496162415","0.5671661496162415","0.57713782787323","0.57713782787323","0.57713782787323","0.6945916414260864","0.6945916414260864","0.6945916414260864","0.772715151309967","0.772715151309967","0.772715151309967"
"192","1.0734506845474243","1.0734506845474243","1.0734506845474243","0.9341081380844116","0.9341081380844116","0.9341081380844116","0.8488790988922119","0.8488790988922119","0.8488790988922119","0.5630340576171875","0.5630340576171875","0.5630340576171875","0.60541832447052","0.60541832447052","0.60541832447052","0.7248964309692383","0.7248964309692383","0.7248964309692383","0.7487678527832031","0.7487678527832031","0.7487678527832031"
"194","1.1051530838012695","1.1051530838012695","1.1051530838012695","0.9147485494613647","0.9147485494613647","0.9147485494613647","0.8360158801078796","0.8360158801078796","0.8360158801078796","0.5112795829772949","0.5112795829772949","0.5112795829772949","0.5272159576416016","0.5272159576416016","0.5272159576416016","0.6363110542297363","0.6363110542297363","0.6363110542297363","0.6967269778251648","0.6967269778251648","0.6967269778251648"
"196","1.1179693937301636","1.1179693937301636","1.1179693937301636","0.9525808095932007","0.9525808095932007","0.9525808095932007","0.875334620475769","0.875334620475769","0.875334620475769","0.6421492099761963","0.6421492099761963","0.6421492099761963","0.6485114693641663","0.6485114693641663","0.6485114693641663","0.8572943806648254","0.8572943806648254","0.8572943806648254","0.771979033946991","0.771979033946991","0.771979033946991"
"198","1.1045845746994019","1.1045845746994019","1.1045845746994019","0.933427095413208","0.933427095413208","0.933427095413208","0.8885698318481445","0.8885698318481445","0.8885698318481445","0.5331833362579346","0.5331833362579346","0.5331833362579346","0.5278209447860718","0.5278209447860718","0.5278209447860718","0.6670740246772766","0.6670740246772766","0.6670740246772766","0.7022413611412048","0.7022413611412048","0.7022413611412048"
"200","1.0448588132858276","1.0448588132858276","1.0448588132858276","0.9469826817512512","0.9469826817512512","0.9469826817512512","0.8757370710372925","0.8757370710372925","0.8757370710372925","0.5294895172119141","0.5294895172119141","0.5294895172119141","0.5658060312271118","0.5658060312271118","0.5658060312271118","0.7019017338752747","0.7019017338752747","0.7019017338752747","0.7152876853942871","0.7152876853942871","0.7152876853942871"
"202","1.0295275449752808","1.0295275449752808","1.0295275449752808","0.8940560817718506","0.8940560817718506","0.8940560817718506","0.8956820964813232","0.8956820964813232","0.8956820964813232","0.5593670606613159","0.5593670606613159","0.5593670606613159","0.5952262878417969","0.5952262878417969","0.5952262878417969","0.6985684633255005","0.6985684633255005","0.6985684633255005","0.7535338401794434","0.7535338401794434","0.7535338401794434"
"204","1.0337045192718506","1.0337045192718506","1.0337045192718506","0.8769410848617554","0.8769410848617554","0.8769410848617554","0.8754431009292603","0.8754431009292603","0.8754431009292603","0.5456732511520386","0.5456732511520386","0.5456732511520386","0.5725574493408203","0.5725574493408203","0.5725574493408203","0.7325749397277832","0.7325749397277832","0.7325749397277832","0.7234517931938171","0.7234517931938171","0.7234517931938171"
"206","1.187551736831665","1.187551736831665","1.187551736831665","0.9620532989501953","0.9620532989501953","0.9620532989501953","0.8377869129180908","0.8377869129180908","0.8377869129180908","0.5239531993865967","0.5239531993865967","0.5239531993865967","0.5629127621650696","0.5629127621650696","0.5629127621650696","0.6632084250450134","0.6632084250450134","0.6632084250450134","0.7026588916778564","0.7026588916778564","0.7026588916778564"
"208","0.961165189743042","0.961165189743042","0.961165189743042","0.9446433186531067","0.9446433186531067","0.9446433186531067","0.8674042224884033","0.8674042224884033","0.8674042224884033","0.5181195735931396","0.5181195735931396","0.5181195735931396","0.5221672058105469","0.5221672058105469","0.5221672058105469","0.6980233192443848","0.6980233192443848","0.6980233192443848","0.6809067130088806","0.6809067130088806","0.6809067130088806"
"210","1.0856066942214966","1.0856066942214966","1.0856066942214966","0.8785594701766968","0.8785594701766968","0.8785594701766968","0.8713913559913635","0.8713913559913635","0.8713913559913635","0.5616771578788757","0.5616771578788757","0.5616771578788757","0.5389539003372192","0.5389539003372192","0.5389539003372192","0.7142665982246399","0.7142665982246399","0.7142665982246399","0.7541362047195435","0.7541362047195435","0.7541362047195435"
"212","1.2291274070739746","1.2291274070739746","1.2291274070739746","0.8719601631164551","0.8719601631164551","0.8719601631164551","0.8546919822692871","0.8546919822692871","0.8546919822692871","0.5548697710037231","0.5548697710037231","0.5548697710037231","0.6115288734436035","0.6115288734436035","0.6115288734436035","0.713627815246582","0.713627815246582","0.713627815246582","0.7653940916061401","0.7653940916061401","0.7653940916061401"
"214","1.1816174983978271","1.1816174983978271","1.1816174983978271","0.8771747350692749","0.8771747350692749","0.8771747350692749","0.8346562385559082","0.8346562385559082","0.8346562385559082","0.5282856225967407","0.5282856225967407","0.5282856225967407","0.5630725622177124","0.5630725622177124","0.5630725622177124","0.695068895816803","0.695068895816803","0.695068895816803","0.7058146595954895","0.7058146595954895","0.7058146595954895"
"216","1.0370924472808838","1.0370924472808838","1.0370924472808838","0.8347564339637756","0.8347564339637756","0.8347564339637756","0.8987307548522949","0.8987307548522949","0.8987307548522949","0.5135464072227478","0.5135464072227478","0.5135464072227478","0.5430329442024231","0.5430329442024231","0.5430329442024231","0.6731812357902527","0.6731812357902527","0.6731812357902527","0.738512396812439","0.738512396812439","0.738512396812439"
"218","0.9562114477157593","0.9562114477157593","0.9562114477157593","0.8847976922988892","0.8847976922988892","0.8847976922988892","0.8957989811897278","0.8957989811897278","0.8957989811897278","0.5374308824539185","0.5374308824539185","0.5374308824539185","0.5919562578201294","0.5919562578201294","0.5919562578201294","0.6912961602210999","0.6912961602210999","0.6912961602210999","0.7301873564720154","0.7301873564720154","0.7301873564720154"
"220","0.9587363600730896","0.9587363600730896","0.9587363600730896","0.8768633604049683","0.8768633604049683","0.8768633604049683","0.8511651754379272","0.8511651754379272","0.8511651754379272","0.5367569327354431","0.5367569327354431","0.5367569327354431","0.5634793043136597","0.5634793043136597","0.5634793043136597","0.7111867070198059","0.7111867070198059","0.7111867070198059","0.714453399181366","0.714453399181366","0.714453399181366"
"222","0.9509446024894714","0.9509446024894714","0.9509446024894714","0.9036790132522583","0.9036790132522583","0.9036790132522583","0.8176845908164978","0.8176845908164978","0.8176845908164978","0.5360013246536255","0.5360013246536255","0.5360013246536255","0.56327223777771","0.56327223777771","0.56327223777771","0.6580551266670227","0.6580551266670227","0.6580551266670227","0.7430024147033691","0.7430024147033691","0.7430024147033691"
"224","0.9089511036872864","0.9089511036872864","0.9089511036872864","0.8566431403160095","0.8566431403160095","0.8566431403160095","0.8459553718566895","0.8459553718566895","0.8459553718566895","0.5094625949859619","0.5094625949859619","0.5094625949859619","0.5323717594146729","0.5323717594146729","0.5323717594146729","0.6600730419158936","0.6600730419158936","0.6600730419158936","0.7078239917755127","0.7078239917755127","0.7078239917755127"
"226","0.962771475315094","0.962771475315094","0.962771475315094","0.9009568691253662","0.9009568691253662","0.9009568691253662","0.8933663368225098","0.8933663368225098","0.8933663368225098","0.5674351453781128","0.5674351453781128","0.5674351453781128","0.5753685832023621","0.5753685832023621","0.5753685832023621","0.7017569541931152","0.7017569541931152","0.7017569541931152","0.7112654447555542","0.7112654447555542","0.7112654447555542"
"228","0.9141585230827332","0.9141585230827332","0.9141585230827332","0.8662248849868774","0.8662248849868774","0.8662248849868774","0.8496056199073792","0.8496056199073792","0.8496056199073792","0.5368552803993225","0.5368552803993225","0.5368552803993225","0.57451331615448","0.57451331615448","0.57451331615448","0.6891828179359436","0.6891828179359436","0.6891828179359436","0.717853307723999","0.717853307723999","0.717853307723999"
"230","0.9731879234313965","0.9731879234313965","0.9731879234313965","0.847637414932251","0.847637414932251","0.847637414932251","0.8480647206306458","0.8480647206306458","0.8480647206306458","0.5337216854095459","0.5337216854095459","0.5337216854095459","0.5697103142738342","0.5697103142738342","0.5697103142738342","0.7131513357162476","0.7131513357162476","0.7131513357162476","0.7249301671981812","0.7249301671981812","0.7249301671981812"
