"Step","VOWELS_VMD_b10_DUAL_bs16 - cross_entropy_negative_z","VOWELS_VMD_b10_DUAL_bs16 - cross_entropy_negative_z__MIN","VOWELS_VMD_b10_DUAL_bs16 - cross_entropy_negative_z__MAX","VOWELS_EMD_b10_DUAL_bs16 - cross_entropy_negative_z","VOWELS_EMD_b10_DUAL_bs16 - cross_entropy_negative_z__MIN","VOWELS_EMD_b10_DUAL_bs16 - cross_entropy_negative_z__MAX","VOWELS_EMD_b0_DUAL_bs16 - cross_entropy_negative_z","VOWELS_EMD_b0_DUAL_bs16 - cross_entropy_negative_z__MIN","VOWELS_EMD_b0_DUAL_bs16 - cross_entropy_negative_z__MAX","VOWELS_VMD_b0_DUAL_bs16 - cross_entropy_negative_z","VOWELS_VMD_b0_DUAL_bs16 - cross_entropy_negative_z__MIN","VOWELS_VMD_b0_DUAL_bs16 - cross_entropy_negative_z__MAX","VOWELS_FILTER_b10_DUAL_bs16 - cross_entropy_negative_z","VOWELS_FILTER_b10_DUAL_bs16 - cross_entropy_negative_z__MIN","VOWELS_FILTER_b10_DUAL_bs16 - cross_entropy_negative_z__MAX","VOWELS_EWT_b10_DUAL_bs16 - cross_entropy_negative_z","VOWELS_EWT_b10_DUAL_bs16 - cross_entropy_negative_z__MIN","VOWELS_EWT_b10_DUAL_bs16 - cross_entropy_negative_z__MAX","VOWELS_EWT_b0_DUAL_bs16 - cross_entropy_negative_z","VOWELS_EWT_b0_DUAL_bs16 - cross_entropy_negative_z__MIN","VOWELS_EWT_b0_DUAL_bs16 - cross_entropy_negative_z__MAX","VOWELS_FILTER_b0_DUAL_bs16 - cross_entropy_negative_z","VOWELS_FILTER_b0_DUAL_bs16 - cross_entropy_negative_z__MIN","VOWELS_FILTER_b0_DUAL_bs16 - cross_entropy_negative_z__MAX","VOWELS_EWT_b1_DUAL_bs16 - cross_entropy_negative_z","VOWELS_EWT_b1_DUAL_bs16 - cross_entropy_negative_z__MIN","VOWELS_EWT_b1_DUAL_bs16 - cross_entropy_negative_z__MAX","VOWELS_EMD_b1_DUAL_bs16 - cross_entropy_negative_z","VOWELS_EMD_b1_DUAL_bs16 - cross_entropy_negative_z__MIN","VOWELS_EMD_b1_DUAL_bs16 - cross_entropy_negative_z__MAX","VOWELS_VMD_b1_DUAL_bs16 - cross_entropy_negative_z","VOWELS_VMD_b1_DUAL_bs16 - cross_entropy_negative_z__MIN","VOWELS_VMD_b1_DUAL_bs16 - cross_entropy_negative_z__MAX","VOWELS_FILTER_b1_DUAL_bs16 - cross_entropy_negative_z","VOWELS_FILTER_b1_DUAL_bs16 - cross_entropy_negative_z__MIN","VOWELS_FILTER_b1_DUAL_bs16 - cross_entropy_negative_z__MAX"
"70","1.100203037261963","1.100203037261963","1.100203037261963","1.341346025466919","1.341346025466919","1.341346025466919","0.4510331153869629","0.4510331153869629","0.4510331153869629","0.17566370964050293","0.17566370964050293","0.17566370964050293","1.7055574655532837","1.7055574655532837","1.7055574655532837","1.3476735353469849","1.3476735353469849","1.3476735353469849","0.2487214207649231","0.2487214207649231","0.2487214207649231","0.1770099252462387","0.1770099252462387","0.1770099252462387","0.4658350944519043","0.4658350944519043","0.4658350944519043","0.554716944694519","0.554716944694519","0.554716944694519","0.7266166806221008","0.7266166806221008","0.7266166806221008","0.5572435855865479","0.5572435855865479","0.5572435855865479"
"72","1.2769814729690552","1.2769814729690552","1.2769814729690552","1.281524419784546","1.281524419784546","1.281524419784546","0.21179461479187012","0.21179461479187012","0.21179461479187012","0.22489666938781738","0.22489666938781738","0.22489666938781738","1.2574563026428223","1.2574563026428223","1.2574563026428223","1.5230050086975098","1.5230050086975098","1.5230050086975098","0.06840848922729492","0.06840848922729492","0.06840848922729492","0.10523169487714767","0.10523169487714767","0.10523169487714767","0.4619706869125366","0.4619706869125366","0.4619706869125366","1.0110032558441162","1.0110032558441162","1.0110032558441162","0.6793927550315857","0.6793927550315857","0.6793927550315857","0.8191181421279907","0.8191181421279907","0.8191181421279907"
"74","1.1748483180999756","1.1748483180999756","1.1748483180999756","2.356379508972168","2.356379508972168","2.356379508972168","0.24316248297691345","0.24316248297691345","0.24316248297691345","0.17091594636440277","0.17091594636440277","0.17091594636440277","1.371360421180725","1.371360421180725","1.371360421180725","1.2978872060775757","1.2978872060775757","1.2978872060775757","0.030756406486034393","0.030756406486034393","0.030756406486034393","0.23230308294296265","0.23230308294296265","0.23230308294296265","0.5026227831840515","0.5026227831840515","0.5026227831840515","0.7128646373748779","0.7128646373748779","0.7128646373748779","0.7297942638397217","0.7297942638397217","0.7297942638397217","0.9693901538848877","0.9693901538848877","0.9693901538848877"
"76","1.181307315826416","1.181307315826416","1.181307315826416","1.2870678901672363","1.2870678901672363","1.2870678901672363","0.2954219579696655","0.2954219579696655","0.2954219579696655","0.2753017544746399","0.2753017544746399","0.2753017544746399","1.5980231761932373","1.5980231761932373","1.5980231761932373","1.1790103912353516","1.1790103912353516","1.1790103912353516","0.13655322790145874","0.13655322790145874","0.13655322790145874","0.04359941929578781","0.04359941929578781","0.04359941929578781","0.6631413698196411","0.6631413698196411","0.6631413698196411","0.7949559092521667","0.7949559092521667","0.7949559092521667","0.7867293357849121","0.7867293357849121","0.7867293357849121","2.7586472034454346","2.7586472034454346","2.7586472034454346"
"78","0.8318386673927307","0.8318386673927307","0.8318386673927307","1.2239439487457275","1.2239439487457275","1.2239439487457275","0.27999147772789","0.27999147772789","0.27999147772789","0.2674624025821686","0.2674624025821686","0.2674624025821686","1.1484308242797852","1.1484308242797852","1.1484308242797852","1.2480888366699219","1.2480888366699219","1.2480888366699219","0.17224526405334473","0.17224526405334473","0.17224526405334473","0.6383688449859619","0.6383688449859619","0.6383688449859619","0.5400662422180176","0.5400662422180176","0.5400662422180176","0.5134009122848511","0.5134009122848511","0.5134009122848511","0.750874400138855","0.750874400138855","0.750874400138855","0.8872694373130798","0.8872694373130798","0.8872694373130798"
"80","0.9333423376083374","0.9333423376083374","0.9333423376083374","1.4741110801696777","1.4741110801696777","1.4741110801696777","0.32068225741386414","0.32068225741386414","0.32068225741386414","0.16622665524482727","0.16622665524482727","0.16622665524482727","1.576735496520996","1.576735496520996","1.576735496520996","1.5670461654663086","1.5670461654663086","1.5670461654663086","0.12471981346607208","0.12471981346607208","0.12471981346607208","0.15758585929870605","0.15758585929870605","0.15758585929870605","0.3920855224132538","0.3920855224132538","0.3920855224132538","0.5926056504249573","0.5926056504249573","0.5926056504249573","0.5612859725952148","0.5612859725952148","0.5612859725952148","0.8595742583274841","0.8595742583274841","0.8595742583274841"
"82","1.050559639930725","1.050559639930725","1.050559639930725","1.7376902103424072","1.7376902103424072","1.7376902103424072","0.7958431839942932","0.7958431839942932","0.7958431839942932","0.09777721017599106","0.09777721017599106","0.09777721017599106","1.1544402837753296","1.1544402837753296","1.1544402837753296","1.3291981220245361","1.3291981220245361","1.3291981220245361","0.7061650156974792","0.7061650156974792","0.7061650156974792","1.0519518852233887","1.0519518852233887","1.0519518852233887","0.49975520372390747","0.49975520372390747","0.49975520372390747","0.6668308973312378","0.6668308973312378","0.6668308973312378","0.7263405919075012","0.7263405919075012","0.7263405919075012","0.9099692106246948","0.9099692106246948","0.9099692106246948"
"84","0.9945764541625977","0.9945764541625977","0.9945764541625977","1.0471439361572266","1.0471439361572266","1.0471439361572266","0.279293954372406","0.279293954372406","0.279293954372406","0.21014714241027832","0.21014714241027832","0.21014714241027832","1.2688722610473633","1.2688722610473633","1.2688722610473633","1.2704527378082275","1.2704527378082275","1.2704527378082275","0.10307957977056503","0.10307957977056503","0.10307957977056503","0.4476068317890167","0.4476068317890167","0.4476068317890167","0.44960227608680725","0.44960227608680725","0.44960227608680725","0.48502203822135925","0.48502203822135925","0.48502203822135925","0.7301389575004578","0.7301389575004578","0.7301389575004578","0.9418585896492004","0.9418585896492004","0.9418585896492004"
"86","0.8166832327842712","0.8166832327842712","0.8166832327842712","1.2378273010253906","1.2378273010253906","1.2378273010253906","0.2861824035644531","0.2861824035644531","0.2861824035644531","0.1503639668226242","0.1503639668226242","0.1503639668226242","1.2888380289077759","1.2888380289077759","1.2888380289077759","1.1400234699249268","1.1400234699249268","1.1400234699249268","0.1133238673210144","0.1133238673210144","0.1133238673210144","0.1621628701686859","0.1621628701686859","0.1621628701686859","0.7609796524047852","0.7609796524047852","0.7609796524047852","0.5910793542861938","0.5910793542861938","0.5910793542861938","0.5036236047744751","0.5036236047744751","0.5036236047744751","0.7793174982070923","0.7793174982070923","0.7793174982070923"
"88","1.2816760540008545","1.2816760540008545","1.2816760540008545","1.106568694114685","1.106568694114685","1.106568694114685","0.4880993962287903","0.4880993962287903","0.4880993962287903","0.17458200454711914","0.17458200454711914","0.17458200454711914","2.002772331237793","2.002772331237793","2.002772331237793","1.3162380456924438","1.3162380456924438","1.3162380456924438","0.25559669733047485","0.25559669733047485","0.25559669733047485","0.7229536771774292","0.7229536771774292","0.7229536771774292","0.6559758186340332","0.6559758186340332","0.6559758186340332","0.7268105745315552","0.7268105745315552","0.7268105745315552","0.42954501509666443","0.42954501509666443","0.42954501509666443","1.1555907726287842","1.1555907726287842","1.1555907726287842"
"90","0.9318974018096924","0.9318974018096924","0.9318974018096924","1.597326397895813","1.597326397895813","1.597326397895813","0.23919764161109924","0.23919764161109924","0.23919764161109924","0.16000324487686157","0.16000324487686157","0.16000324487686157","1.5894356966018677","1.5894356966018677","1.5894356966018677","1.223845362663269","1.223845362663269","1.223845362663269","0.1945808380842209","0.1945808380842209","0.1945808380842209","0.21853087842464447","0.21853087842464447","0.21853087842464447","0.699164092540741","0.699164092540741","0.699164092540741","0.487179160118103","0.487179160118103","0.487179160118103","0.7090922594070435","0.7090922594070435","0.7090922594070435","0.8649948239326477","0.8649948239326477","0.8649948239326477"
"92","1.164388656616211","1.164388656616211","1.164388656616211","1.7142366170883179","1.7142366170883179","1.7142366170883179","0.3202987611293793","0.3202987611293793","0.3202987611293793","0.16640789806842804","0.16640789806842804","0.16640789806842804","1.6614282131195068","1.6614282131195068","1.6614282131195068","1.1464695930480957","1.1464695930480957","1.1464695930480957","0.16212522983551025","0.16212522983551025","0.16212522983551025","0.262954980134964","0.262954980134964","0.262954980134964","0.5354328155517578","0.5354328155517578","0.5354328155517578","0.7020249962806702","0.7020249962806702","0.7020249962806702","0.776828408241272","0.776828408241272","0.776828408241272","0.8204002380371094","0.8204002380371094","0.8204002380371094"
"94","0.9292562007904053","0.9292562007904053","0.9292562007904053","1.3886305093765259","1.3886305093765259","1.3886305093765259","0.11581965535879135","0.11581965535879135","0.11581965535879135","0.132997065782547","0.132997065782547","0.132997065782547","1.1305153369903564","1.1305153369903564","1.1305153369903564","1.1716351509094238","1.1716351509094238","1.1716351509094238","0.05544620007276535","0.05544620007276535","0.05544620007276535","0.07167774438858032","0.07167774438858032","0.07167774438858032","0.6219888925552368","0.6219888925552368","0.6219888925552368","0.5822855234146118","0.5822855234146118","0.5822855234146118","0.7377043962478638","0.7377043962478638","0.7377043962478638","0.8288682699203491","0.8288682699203491","0.8288682699203491"
"96","0.9695738554000854","0.9695738554000854","0.9695738554000854","1.041419267654419","1.041419267654419","1.041419267654419","0.2894962430000305","0.2894962430000305","0.2894962430000305","0.300585001707077","0.300585001707077","0.300585001707077","1.43422269821167","1.43422269821167","1.43422269821167","0.9754990935325623","0.9754990935325623","0.9754990935325623","0.30373480916023254","0.30373480916023254","0.30373480916023254","0.5337681174278259","0.5337681174278259","0.5337681174278259","0.4914017915725708","0.4914017915725708","0.4914017915725708","0.5862358808517456","0.5862358808517456","0.5862358808517456","0.6146450042724609","0.6146450042724609","0.6146450042724609","0.8248904943466187","0.8248904943466187","0.8248904943466187"
"98","0.9176024794578552","0.9176024794578552","0.9176024794578552","1.1529182195663452","1.1529182195663452","1.1529182195663452","0.22222347557544708","0.22222347557544708","0.22222347557544708","0.10488064587116241","0.10488064587116241","0.10488064587116241","1.1933817863464355","1.1933817863464355","1.1933817863464355","1.2680771350860596","1.2680771350860596","1.2680771350860596","0.18185237050056458","0.18185237050056458","0.18185237050056458","0.2906057834625244","0.2906057834625244","0.2906057834625244","0.5520100593566895","0.5520100593566895","0.5520100593566895","0.6838622689247131","0.6838622689247131","0.6838622689247131","0.4506283700466156","0.4506283700466156","0.4506283700466156","0.7038019299507141","0.7038019299507141","0.7038019299507141"
"100","1.2090277671813965","1.2090277671813965","1.2090277671813965","1.1823344230651855","1.1823344230651855","1.1823344230651855","0.3400205969810486","0.3400205969810486","0.3400205969810486","0.15157784521579742","0.15157784521579742","0.15157784521579742","1.3273921012878418","1.3273921012878418","1.3273921012878418","1.108823299407959","1.108823299407959","1.108823299407959","0.06913220137357712","0.06913220137357712","0.06913220137357712","0.3054006099700928","0.3054006099700928","0.3054006099700928","0.6532517075538635","0.6532517075538635","0.6532517075538635","0.4432275891304016","0.4432275891304016","0.4432275891304016","0.6056637167930603","0.6056637167930603","0.6056637167930603","0.7040202617645264","0.7040202617645264","0.7040202617645264"
"102","0.9631783962249756","0.9631783962249756","0.9631783962249756","1.4217393398284912","1.4217393398284912","1.4217393398284912","0.41936102509498596","0.41936102509498596","0.41936102509498596","0.275406152009964","0.275406152009964","0.275406152009964","1.4552083015441895","1.4552083015441895","1.4552083015441895","1.147394061088562","1.147394061088562","1.147394061088562","0.39154526591300964","0.39154526591300964","0.39154526591300964","0.3522002696990967","0.3522002696990967","0.3522002696990967","0.49419596791267395","0.49419596791267395","0.49419596791267395","0.5018684267997742","0.5018684267997742","0.5018684267997742","0.6036501526832581","0.6036501526832581","0.6036501526832581","0.6624842882156372","0.6624842882156372","0.6624842882156372"
"104","1.0920381546020508","1.0920381546020508","1.0920381546020508","1.0317168235778809","1.0317168235778809","1.0317168235778809","0.16993382573127747","0.16993382573127747","0.16993382573127747","0.17782901227474213","0.17782901227474213","0.17782901227474213","1.249158263206482","1.249158263206482","1.249158263206482","0.9154943823814392","0.9154943823814392","0.9154943823814392","0.13282819092273712","0.13282819092273712","0.13282819092273712","0.44499385356903076","0.44499385356903076","0.44499385356903076","0.48686450719833374","0.48686450719833374","0.48686450719833374","0.49112337827682495","0.49112337827682495","0.49112337827682495","0.466277539730072","0.466277539730072","0.466277539730072","0.783613920211792","0.783613920211792","0.783613920211792"
"106","1.245360016822815","1.245360016822815","1.245360016822815","3.0494320392608643","3.0494320392608643","3.0494320392608643","0.320059597492218","0.320059597492218","0.320059597492218","0.21815268695354462","0.21815268695354462","0.21815268695354462","1.5058701038360596","1.5058701038360596","1.5058701038360596","0.8628191947937012","0.8628191947937012","0.8628191947937012","0.07663647830486298","0.07663647830486298","0.07663647830486298","0.16757133603096008","0.16757133603096008","0.16757133603096008","0.45858708024024963","0.45858708024024963","0.45858708024024963","0.6800997853279114","0.6800997853279114","0.6800997853279114","0.7681955099105835","0.7681955099105835","0.7681955099105835","0.4018963575363159","0.4018963575363159","0.4018963575363159"
"108","1.3761299848556519","1.3761299848556519","1.3761299848556519","2.645174741744995","2.645174741744995","2.645174741744995","0.39474260807037354","0.39474260807037354","0.39474260807037354","0.3050073981285095","0.3050073981285095","0.3050073981285095","1.4541881084442139","1.4541881084442139","1.4541881084442139","1.1697628498077393","1.1697628498077393","1.1697628498077393","0.37901461124420166","0.37901461124420166","0.37901461124420166","0.33315205574035645","0.33315205574035645","0.33315205574035645","0.8676170110702515","0.8676170110702515","0.8676170110702515","0.8551405668258667","0.8551405668258667","0.8551405668258667","0.8938074707984924","0.8938074707984924","0.8938074707984924","0.8252731561660767","0.8252731561660767","0.8252731561660767"
"110","1.1063463687896729","1.1063463687896729","1.1063463687896729","2.8570897579193115","2.8570897579193115","2.8570897579193115","0.11083094775676727","0.11083094775676727","0.11083094775676727","0.19460168480873108","0.19460168480873108","0.19460168480873108","1.4473552703857422","1.4473552703857422","1.4473552703857422","1.1734364032745361","1.1734364032745361","1.1734364032745361","0.011380424723029137","0.011380424723029137","0.011380424723029137","0.012719715014100075","0.012719715014100075","0.012719715014100075","0.6736910343170166","0.6736910343170166","0.6736910343170166","0.4940391778945923","0.4940391778945923","0.4940391778945923","0.8374000787734985","0.8374000787734985","0.8374000787734985","0.5856816172599792","0.5856816172599792","0.5856816172599792"
"112","0.8288067579269409","0.8288067579269409","0.8288067579269409","2.7688329219818115","2.7688329219818115","2.7688329219818115","0.403755247592926","0.403755247592926","0.403755247592926","0.1990918517112732","0.1990918517112732","0.1990918517112732","1.5046133995056152","1.5046133995056152","1.5046133995056152","1.1341099739074707","1.1341099739074707","1.1341099739074707","0.3023446202278137","0.3023446202278137","0.3023446202278137","0.28609681129455566","0.28609681129455566","0.28609681129455566","0.5109370350837708","0.5109370350837708","0.5109370350837708","0.7214476466178894","0.7214476466178894","0.7214476466178894","0.7461013793945312","0.7461013793945312","0.7461013793945312","0.48606130480766296","0.48606130480766296","0.48606130480766296"
"114","0.7013057470321655","0.7013057470321655","0.7013057470321655","2.502419948577881","2.502419948577881","2.502419948577881","0.5496336221694946","0.5496336221694946","0.5496336221694946","0.2058614194393158","0.2058614194393158","0.2058614194393158","1.3724027872085571","1.3724027872085571","1.3724027872085571","0.8385555744171143","0.8385555744171143","0.8385555744171143","0.17346753180027008","0.17346753180027008","0.17346753180027008","0.27411335706710815","0.27411335706710815","0.27411335706710815","0.5616506934165955","0.5616506934165955","0.5616506934165955","0.6776226758956909","0.6776226758956909","0.6776226758956909","0.4329388737678528","0.4329388737678528","0.4329388737678528","0.7367698550224304","0.7367698550224304","0.7367698550224304"
"116","0.8401249051094055","0.8401249051094055","0.8401249051094055","2.57852840423584","2.57852840423584","2.57852840423584","0.46985363960266113","0.46985363960266113","0.46985363960266113","0.3147566020488739","0.3147566020488739","0.3147566020488739","1.5613635778427124","1.5613635778427124","1.5613635778427124","1.1825754642486572","1.1825754642486572","1.1825754642486572","0.23475724458694458","0.23475724458694458","0.23475724458694458","0.21302442252635956","0.21302442252635956","0.21302442252635956","0.6871938109397888","0.6871938109397888","0.6871938109397888","0.6098987460136414","0.6098987460136414","0.6098987460136414","0.3489753007888794","0.3489753007888794","0.3489753007888794","0.6446415185928345","0.6446415185928345","0.6446415185928345"
"118","0.9471585750579834","0.9471585750579834","0.9471585750579834","2.925201654434204","2.925201654434204","2.925201654434204","0.4064667820930481","0.4064667820930481","0.4064667820930481","0.20553505420684814","0.20553505420684814","0.20553505420684814","1.6866257190704346","1.6866257190704346","1.6866257190704346","1.0350456237792969","1.0350456237792969","1.0350456237792969","0.11175743490457535","0.11175743490457535","0.11175743490457535","0.36691418290138245","0.36691418290138245","0.36691418290138245","0.7461358904838562","0.7461358904838562","0.7461358904838562","0.5992280840873718","0.5992280840873718","0.5992280840873718","0.9839852452278137","0.9839852452278137","0.9839852452278137","0.7032582759857178","0.7032582759857178","0.7032582759857178"
"120","0.9598631858825684","0.9598631858825684","0.9598631858825684","2.329547882080078","2.329547882080078","2.329547882080078","0.3693901300430298","0.3693901300430298","0.3693901300430298","0.2548738718032837","0.2548738718032837","0.2548738718032837","1.2613072395324707","1.2613072395324707","1.2613072395324707","0.8958904147148132","0.8958904147148132","0.8958904147148132","0.24395528435707092","0.24395528435707092","0.24395528435707092","0.15375562012195587","0.15375562012195587","0.15375562012195587","0.5582091808319092","0.5582091808319092","0.5582091808319092","0.6028497815132141","0.6028497815132141","0.6028497815132141","0.503732442855835","0.503732442855835","0.503732442855835","0.6607391834259033","0.6607391834259033","0.6607391834259033"
"122","0.9442017674446106","0.9442017674446106","0.9442017674446106","2.2476816177368164","2.2476816177368164","2.2476816177368164","0.6288890838623047","0.6288890838623047","0.6288890838623047","0.21229632198810577","0.21229632198810577","0.21229632198810577","1.3587639331817627","1.3587639331817627","1.3587639331817627","0.9705966711044312","0.9705966711044312","0.9705966711044312","0.5570939779281616","0.5570939779281616","0.5570939779281616","0.5271525382995605","0.5271525382995605","0.5271525382995605","0.6155272722244263","0.6155272722244263","0.6155272722244263","0.7956852912902832","0.7956852912902832","0.7956852912902832","0.560596227645874","0.560596227645874","0.560596227645874","0.7727073431015015","0.7727073431015015","0.7727073431015015"
"124","0.8015354871749878","0.8015354871749878","0.8015354871749878","2.1184749603271484","2.1184749603271484","2.1184749603271484","0.4092998504638672","0.4092998504638672","0.4092998504638672","0.07591414451599121","0.07591414451599121","0.07591414451599121","1.4019725322723389","1.4019725322723389","1.4019725322723389","1.3548729419708252","1.3548729419708252","1.3548729419708252","0.09702789783477783","0.09702789783477783","0.09702789783477783","0.07219988107681274","0.07219988107681274","0.07219988107681274","0.42041638493537903","0.42041638493537903","0.42041638493537903","0.6575606465339661","0.6575606465339661","0.6575606465339661","0.6398575305938721","0.6398575305938721","0.6398575305938721","0.5578625798225403","0.5578625798225403","0.5578625798225403"
"126","0.625201404094696","0.625201404094696","0.625201404094696","2.921880006790161","2.921880006790161","2.921880006790161","0.1059226542711258","0.1059226542711258","0.1059226542711258","0.04314881190657616","0.04314881190657616","0.04314881190657616","1.3558382987976074","1.3558382987976074","1.3558382987976074","1.141619324684143","1.141619324684143","1.141619324684143","0.030102137476205826","0.030102137476205826","0.030102137476205826","0.001514340634457767","0.001514340634457767","0.001514340634457767","0.5022357702255249","0.5022357702255249","0.5022357702255249","0.4624750018119812","0.4624750018119812","0.4624750018119812","0.7201407551765442","0.7201407551765442","0.7201407551765442","0.455125629901886","0.455125629901886","0.455125629901886"
"128","0.720168948173523","0.720168948173523","0.720168948173523","2.0400969982147217","2.0400969982147217","2.0400969982147217","0.23345035314559937","0.23345035314559937","0.23345035314559937","0.08421560376882553","0.08421560376882553","0.08421560376882553","1.0525856018066406","1.0525856018066406","1.0525856018066406","1.0275018215179443","1.0275018215179443","1.0275018215179443","0.10422295331954956","0.10422295331954956","0.10422295331954956","0.15038731694221497","0.15038731694221497","0.15038731694221497","0.5449743270874023","0.5449743270874023","0.5449743270874023","0.5021998286247253","0.5021998286247253","0.5021998286247253","0.5305155515670776","0.5305155515670776","0.5305155515670776","0.6238378286361694","0.6238378286361694","0.6238378286361694"
"130","1.2185369729995728","1.2185369729995728","1.2185369729995728","1.8474024534225464","1.8474024534225464","1.8474024534225464","0.18629133701324463","0.18629133701324463","0.18629133701324463","0.09191708266735077","0.09191708266735077","0.09191708266735077","1.4434232711791992","1.4434232711791992","1.4434232711791992","1.036336064338684","1.036336064338684","1.036336064338684","0.014676788821816444","0.014676788821816444","0.014676788821816444","0.025393959134817123","0.025393959134817123","0.025393959134817123","0.3976145386695862","0.3976145386695862","0.3976145386695862","0.5420762896537781","0.5420762896537781","0.5420762896537781","0.7189964652061462","0.7189964652061462","0.7189964652061462","0.3913266062736511","0.3913266062736511","0.3913266062736511"
"132","0.9012081027030945","0.9012081027030945","0.9012081027030945","1.830514907836914","1.830514907836914","1.830514907836914","0.12519486248493195","0.12519486248493195","0.12519486248493195","0.13755184412002563","0.13755184412002563","0.13755184412002563","1.2395572662353516","1.2395572662353516","1.2395572662353516","0.9506130814552307","0.9506130814552307","0.9506130814552307","0.13211064040660858","0.13211064040660858","0.13211064040660858","0.1669313758611679","0.1669313758611679","0.1669313758611679","0.4489024579524994","0.4489024579524994","0.4489024579524994","0.3750903010368347","0.3750903010368347","0.3750903010368347","0.3823245167732239","0.3823245167732239","0.3823245167732239","0.5710301399230957","0.5710301399230957","0.5710301399230957"
"134","0.6986579298973083","0.6986579298973083","0.6986579298973083","2.3567638397216797","2.3567638397216797","2.3567638397216797","0.27732187509536743","0.27732187509536743","0.27732187509536743","0.02377745509147644","0.02377745509147644","0.02377745509147644","0.9749898314476013","0.9749898314476013","0.9749898314476013","0.8083186149597168","0.8083186149597168","0.8083186149597168","0.05576220154762268","0.05576220154762268","0.05576220154762268","0.12673215568065643","0.12673215568065643","0.12673215568065643","0.3107355833053589","0.3107355833053589","0.3107355833053589","0.4358471632003784","0.4358471632003784","0.4358471632003784","0.8240282535552979","0.8240282535552979","0.8240282535552979","0.38279005885124207","0.38279005885124207","0.38279005885124207"
"136","0.9968360662460327","0.9968360662460327","0.9968360662460327","1.6153948307037354","1.6153948307037354","1.6153948307037354","0.3870810866355896","0.3870810866355896","0.3870810866355896","0.17430725693702698","0.17430725693702698","0.17430725693702698","1.1305570602416992","1.1305570602416992","1.1305570602416992","0.9581556916236877","0.9581556916236877","0.9581556916236877","0.3954659402370453","0.3954659402370453","0.3954659402370453","0.20890599489212036","0.20890599489212036","0.20890599489212036","0.708038330078125","0.708038330078125","0.708038330078125","0.6824210286140442","0.6824210286140442","0.6824210286140442","0.5492033958435059","0.5492033958435059","0.5492033958435059","0.4367188513278961","0.4367188513278961","0.4367188513278961"
"138","0.7740074992179871","0.7740074992179871","0.7740074992179871","1.3880373239517212","1.3880373239517212","1.3880373239517212","0.2950625419616699","0.2950625419616699","0.2950625419616699","0.09601680934429169","0.09601680934429169","0.09601680934429169","4.097023010253906","4.097023010253906","4.097023010253906","0.9536321759223938","0.9536321759223938","0.9536321759223938","0.060688406229019165","0.060688406229019165","0.060688406229019165","0.1392596811056137","0.1392596811056137","0.1392596811056137","0.41427382826805115","0.41427382826805115","0.41427382826805115","0.44462698698043823","0.44462698698043823","0.44462698698043823","1.0819145441055298","1.0819145441055298","1.0819145441055298","0.5128564834594727","0.5128564834594727","0.5128564834594727"
"140","0.7723397016525269","0.7723397016525269","0.7723397016525269","1.9461103677749634","1.9461103677749634","1.9461103677749634","0.28289926052093506","0.28289926052093506","0.28289926052093506","0.21907870471477509","0.21907870471477509","0.21907870471477509","1.3977690935134888","1.3977690935134888","1.3977690935134888","1.1037392616271973","1.1037392616271973","1.1037392616271973","0.12122710794210434","0.12122710794210434","0.12122710794210434","0.15243874490261078","0.15243874490261078","0.15243874490261078","0.5910664796829224","0.5910664796829224","0.5910664796829224","0.5330889225006104","0.5330889225006104","0.5330889225006104","0.3049568831920624","0.3049568831920624","0.3049568831920624","0.4228459596633911","0.4228459596633911","0.4228459596633911"
"142","1.127184510231018","1.127184510231018","1.127184510231018","1.4805772304534912","1.4805772304534912","1.4805772304534912","0.24761968851089478","0.24761968851089478","0.24761968851089478","0.10522802174091339","0.10522802174091339","0.10522802174091339","1.4963979721069336","1.4963979721069336","1.4963979721069336","1.197239875793457","1.197239875793457","1.197239875793457","0.13973669707775116","0.13973669707775116","0.13973669707775116","0.1775078922510147","0.1775078922510147","0.1775078922510147","0.5124356150627136","0.5124356150627136","0.5124356150627136","0.6452244520187378","0.6452244520187378","0.6452244520187378","0.797321617603302","0.797321617603302","0.797321617603302","0.605732798576355","0.605732798576355","0.605732798576355"
"144","0.6892054080963135","0.6892054080963135","0.6892054080963135","1.4452404975891113","1.4452404975891113","1.4452404975891113","0.29958462715148926","0.29958462715148926","0.29958462715148926","0.16606669127941132","0.16606669127941132","0.16606669127941132","0.9910221695899963","0.9910221695899963","0.9910221695899963","0.9607251882553101","0.9607251882553101","0.9607251882553101","0.0749056339263916","0.0749056339263916","0.0749056339263916","0.09254349768161774","0.09254349768161774","0.09254349768161774","0.438994824886322","0.438994824886322","0.438994824886322","0.6156192421913147","0.6156192421913147","0.6156192421913147","0.7705147862434387","0.7705147862434387","0.7705147862434387","0.43564140796661377","0.43564140796661377","0.43564140796661377"
"146","0.7561051845550537","0.7561051845550537","0.7561051845550537","1.2692275047302246","1.2692275047302246","1.2692275047302246","0.24548237025737762","0.24548237025737762","0.24548237025737762","0.09362352639436722","0.09362352639436722","0.09362352639436722","0.9708514213562012","0.9708514213562012","0.9708514213562012","1.1524198055267334","1.1524198055267334","1.1524198055267334","0.027845244854688644","0.027845244854688644","0.027845244854688644","0.038764528930187225","0.038764528930187225","0.038764528930187225","0.46807920932769775","0.46807920932769775","0.46807920932769775","0.3985239863395691","0.3985239863395691","0.3985239863395691","1.1022392511367798","1.1022392511367798","1.1022392511367798","0.4420536160469055","0.4420536160469055","0.4420536160469055"
