"Step","vowels_ewt_b0.1_NoC3_S_bs16 - mutual_info_score OC3 speaker_seq","vowels_ewt_b0.1_NoC3_S_bs16 - mutual_info_score OC3 speaker_seq__MIN","vowels_ewt_b0.1_NoC3_S_bs16 - mutual_info_score OC3 speaker_seq__MAX","vowels_filter_b0.1_NoC3_S_bs16 - mutual_info_score OC3 speaker_seq","vowels_filter_b0.1_NoC3_S_bs16 - mutual_info_score OC3 speaker_seq__MIN","vowels_filter_b0.1_NoC3_S_bs16 - mutual_info_score OC3 speaker_seq__MAX","vowels_filter_b1_NoC3_S_bs16 - mutual_info_score OC3 speaker_seq","vowels_filter_b1_NoC3_S_bs16 - mutual_info_score OC3 speaker_seq__MIN","vowels_filter_b1_NoC3_S_bs16 - mutual_info_score OC3 speaker_seq__MAX","vowels_filter_b0_NoC3_S_bs16 - mutual_info_score OC3 speaker_seq","vowels_filter_b0_NoC3_S_bs16 - mutual_info_score OC3 speaker_seq__MIN","vowels_filter_b0_NoC3_S_bs16 - mutual_info_score OC3 speaker_seq__MAX","vowels_ewt_b1_NoC3_S_bs16 - mutual_info_score OC3 speaker_seq","vowels_ewt_b1_NoC3_S_bs16 - mutual_info_score OC3 speaker_seq__MIN","vowels_ewt_b1_NoC3_S_bs16 - mutual_info_score OC3 speaker_seq__MAX","vowels_ewt_b0_NoC3_S_bs16 - mutual_info_score OC3 speaker_seq","vowels_ewt_b0_NoC3_S_bs16 - mutual_info_score OC3 speaker_seq__MIN","vowels_ewt_b0_NoC3_S_bs16 - mutual_info_score OC3 speaker_seq__MAX"
"104","0.0071868981302739415","0.0071868981302739415","0.0071868981302739415","0.009342870641482709","0.009342870641482709","0.009342870641482709","0.01014899326601012","0.01014899326601012","0.01014899326601012","0.11344962922337455","0.11344962922337455","0.11344962922337455","0.00984057771706395","0.00984057771706395","0.00984057771706395","0.11782383702105768","0.11782383702105768","0.11782383702105768"
