"Step","vowels_filter_NoC3_Z_b1_mel_bs16 - mutual_info_score OC1 vowel speaker_frame","vowels_filter_NoC3_Z_b1_mel_bs16 - mutual_info_score OC1 vowel speaker_frame__MIN","vowels_filter_NoC3_Z_b1_mel_bs16 - mutual_info_score OC1 vowel speaker_frame__MAX","vowels_filter_NoC3_Z_b0.1_mel_bs16 - mutual_info_score OC1 vowel speaker_frame","vowels_filter_NoC3_Z_b0.1_mel_bs16 - mutual_info_score OC1 vowel speaker_frame__MIN","vowels_filter_NoC3_Z_b0.1_mel_bs16 - mutual_info_score OC1 vowel speaker_frame__MAX","vowels_filter_NoC3_Z_b0_mel_bs16 - mutual_info_score OC1 vowel speaker_frame","vowels_filter_NoC3_Z_b0_mel_bs16 - mutual_info_score OC1 vowel speaker_frame__MIN","vowels_filter_NoC3_Z_b0_mel_bs16 - mutual_info_score OC1 vowel speaker_frame__MAX","vowels_ewt_NoC3_Z_b1_mel_bs16 - mutual_info_score OC1 vowel speaker_frame","vowels_ewt_NoC3_Z_b1_mel_bs16 - mutual_info_score OC1 vowel speaker_frame__MIN","vowels_ewt_NoC3_Z_b1_mel_bs16 - mutual_info_score OC1 vowel speaker_frame__MAX","vowels_ewt_NoC3_Z_b0.1_mel_bs16 - mutual_info_score OC1 vowel speaker_frame","vowels_ewt_NoC3_Z_b0.1_mel_bs16 - mutual_info_score OC1 vowel speaker_frame__MIN","vowels_ewt_NoC3_Z_b0.1_mel_bs16 - mutual_info_score OC1 vowel speaker_frame__MAX","vowels_ewt_NoC3_Z_b0_mel_bs16 - mutual_info_score OC1 vowel speaker_frame","vowels_ewt_NoC3_Z_b0_mel_bs16 - mutual_info_score OC1 vowel speaker_frame__MIN","vowels_ewt_NoC3_Z_b0_mel_bs16 - mutual_info_score OC1 vowel speaker_frame__MAX"
"116","0.08503915442064618","0.08503915442064618","0.08503915442064618","0.07169250549159216","0.07169250549159216","0.07169250549159216","0.3245235490570365","0.3245235490570365","0.3245235490570365","0.07681821204900514","0.07681821204900514","0.07681821204900514","0.1443184197955086","0.1443184197955086","0.1443184197955086","0.24413894705688172","0.24413894705688172","0.24413894705688172"
