"Step","vowels_filter_NoC3_Z_b1_mel_bs16 - informativeness_test OC1 vowel speaker_frame","vowels_filter_NoC3_Z_b1_mel_bs16 - informativeness_test OC1 vowel speaker_frame__MIN","vowels_filter_NoC3_Z_b1_mel_bs16 - informativeness_test OC1 vowel speaker_frame__MAX","vowels_filter_NoC3_Z_b0.1_mel_bs16 - informativeness_test OC1 vowel speaker_frame","vowels_filter_NoC3_Z_b0.1_mel_bs16 - informativeness_test OC1 vowel speaker_frame__MIN","vowels_filter_NoC3_Z_b0.1_mel_bs16 - informativeness_test OC1 vowel speaker_frame__MAX","vowels_filter_NoC3_Z_b0_mel_bs16 - informativeness_test OC1 vowel speaker_frame","vowels_filter_NoC3_Z_b0_mel_bs16 - informativeness_test OC1 vowel speaker_frame__MIN","vowels_filter_NoC3_Z_b0_mel_bs16 - informativeness_test OC1 vowel speaker_frame__MAX","vowels_ewt_NoC3_Z_b1_mel_bs16 - informativeness_test OC1 vowel speaker_frame","vowels_ewt_NoC3_Z_b1_mel_bs16 - informativeness_test OC1 vowel speaker_frame__MIN","vowels_ewt_NoC3_Z_b1_mel_bs16 - informativeness_test OC1 vowel speaker_frame__MAX","vowels_ewt_NoC3_Z_b0.1_mel_bs16 - informativeness_test OC1 vowel speaker_frame","vowels_ewt_NoC3_Z_b0.1_mel_bs16 - informativeness_test OC1 vowel speaker_frame__MIN","vowels_ewt_NoC3_Z_b0.1_mel_bs16 - informativeness_test OC1 vowel speaker_frame__MAX","vowels_ewt_NoC3_Z_b0_mel_bs16 - informativeness_test OC1 vowel speaker_frame","vowels_ewt_NoC3_Z_b0_mel_bs16 - informativeness_test OC1 vowel speaker_frame__MIN","vowels_ewt_NoC3_Z_b0_mel_bs16 - informativeness_test OC1 vowel speaker_frame__MAX"
"103","0.36924768044118195","0.36924768044118195","0.36924768044118195","0.3972873271975258","0.3972873271975258","0.3972873271975258","0.38851212877743413","0.38851212877743413","0.38851212877743413","0.347430785855349","0.347430785855349","0.347430785855349","0.436151581771435","0.436151581771435","0.436151581771435","0.4367105116071096","0.4367105116071096","0.4367105116071096"
