"Step","vowels_filter_NoC3_Z_b1_mel_bs16 - explicitness_score_test OC2 vowel speaker_frame","vowels_filter_NoC3_Z_b1_mel_bs16 - explicitness_score_test OC2 vowel speaker_frame__MIN","vowels_filter_NoC3_Z_b1_mel_bs16 - explicitness_score_test OC2 vowel speaker_frame__MAX","vowels_filter_NoC3_Z_b0.1_mel_bs16 - explicitness_score_test OC2 vowel speaker_frame","vowels_filter_NoC3_Z_b0.1_mel_bs16 - explicitness_score_test OC2 vowel speaker_frame__MIN","vowels_filter_NoC3_Z_b0.1_mel_bs16 - explicitness_score_test OC2 vowel speaker_frame__MAX","vowels_filter_NoC3_Z_b0_mel_bs16 - explicitness_score_test OC2 vowel speaker_frame","vowels_filter_NoC3_Z_b0_mel_bs16 - explicitness_score_test OC2 vowel speaker_frame__MIN","vowels_filter_NoC3_Z_b0_mel_bs16 - explicitness_score_test OC2 vowel speaker_frame__MAX","vowels_ewt_NoC3_Z_b1_mel_bs16 - explicitness_score_test OC2 vowel speaker_frame","vowels_ewt_NoC3_Z_b1_mel_bs16 - explicitness_score_test OC2 vowel speaker_frame__MIN","vowels_ewt_NoC3_Z_b1_mel_bs16 - explicitness_score_test OC2 vowel speaker_frame__MAX","vowels_ewt_NoC3_Z_b0.1_mel_bs16 - explicitness_score_test OC2 vowel speaker_frame","vowels_ewt_NoC3_Z_b0.1_mel_bs16 - explicitness_score_test OC2 vowel speaker_frame__MIN","vowels_ewt_NoC3_Z_b0.1_mel_bs16 - explicitness_score_test OC2 vowel speaker_frame__MAX","vowels_ewt_NoC3_Z_b0_mel_bs16 - explicitness_score_test OC2 vowel speaker_frame","vowels_ewt_NoC3_Z_b0_mel_bs16 - explicitness_score_test OC2 vowel speaker_frame__MIN","vowels_ewt_NoC3_Z_b0_mel_bs16 - explicitness_score_test OC2 vowel speaker_frame__MAX"
"124","0.6750873879154891","0.6750873879154891","0.6750873879154891","0.6963972404362926","0.6963972404362926","0.6963972404362926","0.683761835221798","0.683761835221798","0.683761835221798","0.654034523255878","0.654034523255878","0.654034523255878","0.6351840101699064","0.6351840101699064","0.6351840101699064","0.589976839228239","0.589976839228239","0.589976839228239"
