"Step","vowels_filter_NoC3_Z_b1_mel_bs16 - gaussian_total_correlation_norm OC1 vowel speaker_frame","vowels_filter_NoC3_Z_b1_mel_bs16 - gaussian_total_correlation_norm OC1 vowel speaker_frame__MIN","vowels_filter_NoC3_Z_b1_mel_bs16 - gaussian_total_correlation_norm OC1 vowel speaker_frame__MAX","vowels_filter_NoC3_Z_b0.1_mel_bs16 - gaussian_total_correlation_norm OC1 vowel speaker_frame","vowels_filter_NoC3_Z_b0.1_mel_bs16 - gaussian_total_correlation_norm OC1 vowel speaker_frame__MIN","vowels_filter_NoC3_Z_b0.1_mel_bs16 - gaussian_total_correlation_norm OC1 vowel speaker_frame__MAX","vowels_filter_NoC3_Z_b0_mel_bs16 - gaussian_total_correlation_norm OC1 vowel speaker_frame","vowels_filter_NoC3_Z_b0_mel_bs16 - gaussian_total_correlation_norm OC1 vowel speaker_frame__MIN","vowels_filter_NoC3_Z_b0_mel_bs16 - gaussian_total_correlation_norm OC1 vowel speaker_frame__MAX","vowels_ewt_NoC3_Z_b1_mel_bs16 - gaussian_total_correlation_norm OC1 vowel speaker_frame","vowels_ewt_NoC3_Z_b1_mel_bs16 - gaussian_total_correlation_norm OC1 vowel speaker_frame__MIN","vowels_ewt_NoC3_Z_b1_mel_bs16 - gaussian_total_correlation_norm OC1 vowel speaker_frame__MAX","vowels_ewt_NoC3_Z_b0.1_mel_bs16 - gaussian_total_correlation_norm OC1 vowel speaker_frame","vowels_ewt_NoC3_Z_b0.1_mel_bs16 - gaussian_total_correlation_norm OC1 vowel speaker_frame__MIN","vowels_ewt_NoC3_Z_b0.1_mel_bs16 - gaussian_total_correlation_norm OC1 vowel speaker_frame__MAX","vowels_ewt_NoC3_Z_b0_mel_bs16 - gaussian_total_correlation_norm OC1 vowel speaker_frame","vowels_ewt_NoC3_Z_b0_mel_bs16 - gaussian_total_correlation_norm OC1 vowel speaker_frame__MIN","vowels_ewt_NoC3_Z_b0_mel_bs16 - gaussian_total_correlation_norm OC1 vowel speaker_frame__MAX"
"113","0.03579072705358017","0.03579072705358017","0.03579072705358017","0.031928427386629786","0.031928427386629786","0.031928427386629786","0.5374719028661349","0.5374719028661349","0.5374719028661349","0.025316246774702556","0.025316246774702556","0.025316246774702556","0.042395020013135054","0.042395020013135054","0.042395020013135054","0.3430079064829934","0.3430079064829934","0.3430079064829934"
