"Step","vowels_filter_NoC3_Z_b1_mel_bs16 - completeness OC3 vowel speaker_frame","vowels_filter_NoC3_Z_b1_mel_bs16 - completeness OC3 vowel speaker_frame__MIN","vowels_filter_NoC3_Z_b1_mel_bs16 - completeness OC3 vowel speaker_frame__MAX","vowels_filter_NoC3_Z_b0.1_mel_bs16 - completeness OC3 vowel speaker_frame","vowels_filter_NoC3_Z_b0.1_mel_bs16 - completeness OC3 vowel speaker_frame__MIN","vowels_filter_NoC3_Z_b0.1_mel_bs16 - completeness OC3 vowel speaker_frame__MAX","vowels_filter_NoC3_Z_b0_mel_bs16 - completeness OC3 vowel speaker_frame","vowels_filter_NoC3_Z_b0_mel_bs16 - completeness OC3 vowel speaker_frame__MIN","vowels_filter_NoC3_Z_b0_mel_bs16 - completeness OC3 vowel speaker_frame__MAX","vowels_ewt_NoC3_Z_b1_mel_bs16 - completeness OC3 vowel speaker_frame","vowels_ewt_NoC3_Z_b1_mel_bs16 - completeness OC3 vowel speaker_frame__MIN","vowels_ewt_NoC3_Z_b1_mel_bs16 - completeness OC3 vowel speaker_frame__MAX","vowels_ewt_NoC3_Z_b0.1_mel_bs16 - completeness OC3 vowel speaker_frame","vowels_ewt_NoC3_Z_b0.1_mel_bs16 - completeness OC3 vowel speaker_frame__MIN","vowels_ewt_NoC3_Z_b0.1_mel_bs16 - completeness OC3 vowel speaker_frame__MAX","vowels_ewt_NoC3_Z_b0_mel_bs16 - completeness OC3 vowel speaker_frame","vowels_ewt_NoC3_Z_b0_mel_bs16 - completeness OC3 vowel speaker_frame__MIN","vowels_ewt_NoC3_Z_b0_mel_bs16 - completeness OC3 vowel speaker_frame__MAX"
"135","0.05130338694358321","0.05130338694358321","0.05130338694358321","0.07019295108110235","0.07019295108110235","0.07019295108110235","0.15649407290091072","0.15649407290091072","0.15649407290091072","0.15381857052089865","0.15381857052089865","0.15381857052089865","0.129642502257273","0.129642502257273","0.129642502257273","0.2177138557500131","0.2177138557500131","0.2177138557500131"
