"Step","vowels_filter_NoC3_Z_b1_mel_bs16 - modularity_score OC3 vowel speaker_frame","vowels_filter_NoC3_Z_b1_mel_bs16 - modularity_score OC3 vowel speaker_frame__MIN","vowels_filter_NoC3_Z_b1_mel_bs16 - modularity_score OC3 vowel speaker_frame__MAX","vowels_filter_NoC3_Z_b0.1_mel_bs16 - modularity_score OC3 vowel speaker_frame","vowels_filter_NoC3_Z_b0.1_mel_bs16 - modularity_score OC3 vowel speaker_frame__MIN","vowels_filter_NoC3_Z_b0.1_mel_bs16 - modularity_score OC3 vowel speaker_frame__MAX","vowels_filter_NoC3_Z_b0_mel_bs16 - modularity_score OC3 vowel speaker_frame","vowels_filter_NoC3_Z_b0_mel_bs16 - modularity_score OC3 vowel speaker_frame__MIN","vowels_filter_NoC3_Z_b0_mel_bs16 - modularity_score OC3 vowel speaker_frame__MAX","vowels_ewt_NoC3_Z_b1_mel_bs16 - modularity_score OC3 vowel speaker_frame","vowels_ewt_NoC3_Z_b1_mel_bs16 - modularity_score OC3 vowel speaker_frame__MIN","vowels_ewt_NoC3_Z_b1_mel_bs16 - modularity_score OC3 vowel speaker_frame__MAX","vowels_ewt_NoC3_Z_b0.1_mel_bs16 - modularity_score OC3 vowel speaker_frame","vowels_ewt_NoC3_Z_b0.1_mel_bs16 - modularity_score OC3 vowel speaker_frame__MIN","vowels_ewt_NoC3_Z_b0.1_mel_bs16 - modularity_score OC3 vowel speaker_frame__MAX","vowels_ewt_NoC3_Z_b0_mel_bs16 - modularity_score OC3 vowel speaker_frame","vowels_ewt_NoC3_Z_b0_mel_bs16 - modularity_score OC3 vowel speaker_frame__MIN","vowels_ewt_NoC3_Z_b0_mel_bs16 - modularity_score OC3 vowel speaker_frame__MAX"
"137","0.9862457982708589","0.9862457982708589","0.9862457982708589","0.9913824050709715","0.9913824050709715","0.9913824050709715","0.9924775877141861","0.9924775877141861","0.9924775877141861","0.8239506628257115","0.8239506628257115","0.8239506628257115","0.9194237887578117","0.9194237887578117","0.9194237887578117","0.9629272786657044","0.9629272786657044","0.9629272786657044"
