"Step","vowels_filter_NoC3_Z_b1_mel_bs16 - disentanglement OC1 vowel speaker_frame","vowels_filter_NoC3_Z_b1_mel_bs16 - disentanglement OC1 vowel speaker_frame__MIN","vowels_filter_NoC3_Z_b1_mel_bs16 - disentanglement OC1 vowel speaker_frame__MAX","vowels_filter_NoC3_Z_b0.1_mel_bs16 - disentanglement OC1 vowel speaker_frame","vowels_filter_NoC3_Z_b0.1_mel_bs16 - disentanglement OC1 vowel speaker_frame__MIN","vowels_filter_NoC3_Z_b0.1_mel_bs16 - disentanglement OC1 vowel speaker_frame__MAX","vowels_filter_NoC3_Z_b0_mel_bs16 - disentanglement OC1 vowel speaker_frame","vowels_filter_NoC3_Z_b0_mel_bs16 - disentanglement OC1 vowel speaker_frame__MIN","vowels_filter_NoC3_Z_b0_mel_bs16 - disentanglement OC1 vowel speaker_frame__MAX","vowels_ewt_NoC3_Z_b1_mel_bs16 - disentanglement OC1 vowel speaker_frame","vowels_ewt_NoC3_Z_b1_mel_bs16 - disentanglement OC1 vowel speaker_frame__MIN","vowels_ewt_NoC3_Z_b1_mel_bs16 - disentanglement OC1 vowel speaker_frame__MAX","vowels_ewt_NoC3_Z_b0.1_mel_bs16 - disentanglement OC1 vowel speaker_frame","vowels_ewt_NoC3_Z_b0.1_mel_bs16 - disentanglement OC1 vowel speaker_frame__MIN","vowels_ewt_NoC3_Z_b0.1_mel_bs16 - disentanglement OC1 vowel speaker_frame__MAX","vowels_ewt_NoC3_Z_b0_mel_bs16 - disentanglement OC1 vowel speaker_frame","vowels_ewt_NoC3_Z_b0_mel_bs16 - disentanglement OC1 vowel speaker_frame__MIN","vowels_ewt_NoC3_Z_b0_mel_bs16 - disentanglement OC1 vowel speaker_frame__MAX"
"104","0.09275724186542006","0.09275724186542006","0.09275724186542006","0.12252857048131496","0.12252857048131496","0.12252857048131496","0.26956216585315584","0.26956216585315584","0.26956216585315584","0.11040581280988726","0.11040581280988726","0.11040581280988726","0.1668459722527329","0.1668459722527329","0.1668459722527329","0.18592595455690142","0.18592595455690142","0.18592595455690142"
