"Step","vowels_filter_NoC3_Z_b1_mel_bs16 - best test accuracy speaker_frame OC2","vowels_filter_NoC3_Z_b1_mel_bs16 - best test accuracy speaker_frame OC2__MIN","vowels_filter_NoC3_Z_b1_mel_bs16 - best test accuracy speaker_frame OC2__MAX","vowels_filter_NoC3_Z_b0.1_mel_bs16 - best test accuracy speaker_frame OC2","vowels_filter_NoC3_Z_b0.1_mel_bs16 - best test accuracy speaker_frame OC2__MIN","vowels_filter_NoC3_Z_b0.1_mel_bs16 - best test accuracy speaker_frame OC2__MAX","vowels_filter_NoC3_Z_b0_mel_bs16 - best test accuracy speaker_frame OC2","vowels_filter_NoC3_Z_b0_mel_bs16 - best test accuracy speaker_frame OC2__MIN","vowels_filter_NoC3_Z_b0_mel_bs16 - best test accuracy speaker_frame OC2__MAX","vowels_ewt_NoC3_Z_b1_mel_bs16 - best test accuracy speaker_frame OC2","vowels_ewt_NoC3_Z_b1_mel_bs16 - best test accuracy speaker_frame OC2__MIN","vowels_ewt_NoC3_Z_b1_mel_bs16 - best test accuracy speaker_frame OC2__MAX","vowels_ewt_NoC3_Z_b0.1_mel_bs16 - best test accuracy speaker_frame OC2","vowels_ewt_NoC3_Z_b0.1_mel_bs16 - best test accuracy speaker_frame OC2__MIN","vowels_ewt_NoC3_Z_b0.1_mel_bs16 - best test accuracy speaker_frame OC2__MAX","vowels_ewt_NoC3_Z_b0_mel_bs16 - best test accuracy speaker_frame OC2","vowels_ewt_NoC3_Z_b0_mel_bs16 - best test accuracy speaker_frame OC2__MIN","vowels_ewt_NoC3_Z_b0_mel_bs16 - best test accuracy speaker_frame OC2__MAX"
"38","0.7124012520494858","0.7124012520494858","0.7124012520494858","0.7392308838873155","0.7392308838873155","0.7392308838873155","0.5861156655239231","0.5861156655239231","0.5861156655239231","0.5836935459830079","0.5836935459830079","0.5836935459830079","0.525748993888806","0.525748993888806","0.525748993888806","0.4376583693545983","0.4376583693545983","0.4376583693545983"
