"Step","VOWELS_FILTER_b5_dual_waveform_bs16 - prior_loss_s","VOWELS_FILTER_b5_dual_waveform_bs16 - prior_loss_s__MIN","VOWELS_FILTER_b5_dual_waveform_bs16 - prior_loss_s__MAX","VOWELS_FILTER_b1_dual_waveform_bs16 - prior_loss_s","VOWELS_FILTER_b1_dual_waveform_bs16 - prior_loss_s__MIN","VOWELS_FILTER_b1_dual_waveform_bs16 - prior_loss_s__MAX","VOWELS_FILTER_b0.1_dual_waveform_bs16 - prior_loss_s","VOWELS_FILTER_b0.1_dual_waveform_bs16 - prior_loss_s__MIN","VOWELS_FILTER_b0.1_dual_waveform_bs16 - prior_loss_s__MAX","VOWELS_FILTER_b0_dual_waveform_bs16 - prior_loss_s","VOWELS_FILTER_b0_dual_waveform_bs16 - prior_loss_s__MIN","VOWELS_FILTER_b0_dual_waveform_bs16 - prior_loss_s__MAX","VOWELS_FILTER_b0_DUAL_bs16 - prior_loss_s","VOWELS_FILTER_b0_DUAL_bs16 - prior_loss_s__MIN","VOWELS_FILTER_b0_DUAL_bs16 - prior_loss_s__MAX","VOWELS_FILTER_b0.1_DUAL_bs16 - prior_loss_s","VOWELS_FILTER_b0.1_DUAL_bs16 - prior_loss_s__MIN","VOWELS_FILTER_b0.1_DUAL_bs16 - prior_loss_s__MAX","VOWELS_FILTER_b1_DUAL_bs16 - prior_loss_s","VOWELS_FILTER_b1_DUAL_bs16 - prior_loss_s__MIN","VOWELS_FILTER_b1_DUAL_bs16 - prior_loss_s__MAX","VOWELS_FILTER_B5_DEFAULTS_DUAL_bs16 - prior_loss_s","VOWELS_FILTER_B5_DEFAULTS_DUAL_bs16 - prior_loss_s__MIN","VOWELS_FILTER_B5_DEFAULTS_DUAL_bs16 - prior_loss_s__MAX"
"140","0.1315474510192871","0.1315474510192871","0.1315474510192871","0.05873441696166992","0.05873441696166992","0.05873441696166992","0.01775979995727539","0.01775979995727539","0.01775979995727539","0","0","0","0","0","0","0.018628239631652832","0.018628239631652832","0.018628239631652832","0.12715458869934082","0.12715458869934082","0.12715458869934082","0.6635338068008423","0.6635338068008423","0.6635338068008423"
"142","1.034751534461975","1.034751534461975","1.034751534461975","0.10959208011627197","0.10959208011627197","0.10959208011627197","0.03527313470840454","0.03527313470840454","0.03527313470840454","0","0","0","0","0","0","0.01806020736694336","0.01806020736694336","0.01806020736694336","0.06977617740631104","0.06977617740631104","0.06977617740631104","1.620963215827942","1.620963215827942","1.620963215827942"
"144","2.4649500846862793","2.4649500846862793","2.4649500846862793","0.8080452680587769","0.8080452680587769","0.8080452680587769","0.019251704216003418","0.019251704216003418","0.019251704216003418","0","0","0","0","0","0","0.03177344799041748","0.03177344799041748","0.03177344799041748","0.27084946632385254","0.27084946632385254","0.27084946632385254","0.5305111408233643","0.5305111408233643","0.5305111408233643"
"146","0.4189014434814453","0.4189014434814453","0.4189014434814453","0.16539394855499268","0.16539394855499268","0.16539394855499268","0.015240907669067383","0.015240907669067383","0.015240907669067383","0","0","0","0","0","0","0.00860452651977539","0.00860452651977539","0.00860452651977539","0.25680065155029297","0.25680065155029297","0.25680065155029297","1.5844106674194336","1.5844106674194336","1.5844106674194336"
"148","1.466020941734314","1.466020941734314","1.466020941734314","0.24823248386383057","0.24823248386383057","0.24823248386383057","0.03456920385360718","0.03456920385360718","0.03456920385360718","0","0","0","0","0","0","0.011755228042602539","0.011755228042602539","0.011755228042602539","0.11118948459625244","0.11118948459625244","0.11118948459625244","0.6015747785568237","0.6015747785568237","0.6015747785568237"
"150","1.1607855558395386","1.1607855558395386","1.1607855558395386","0.13115406036376953","0.13115406036376953","0.13115406036376953","0.02405226230621338","0.02405226230621338","0.02405226230621338","0","0","0","0","0","0","0.010693073272705078","0.010693073272705078","0.010693073272705078","0.13004541397094727","0.13004541397094727","0.13004541397094727","0.70171058177948","0.70171058177948","0.70171058177948"
"152","4.7141313552856445","4.7141313552856445","4.7141313552856445","0.8641242980957031","0.8641242980957031","0.8641242980957031","0.10697931051254272","0.10697931051254272","0.10697931051254272","0","0","0","0","0","0","0.09462624788284302","0.09462624788284302","0.09462624788284302","0.25074779987335205","0.25074779987335205","0.25074779987335205","1.4708638191223145","1.4708638191223145","1.4708638191223145"
"154","0.9100586175918579","0.9100586175918579","0.9100586175918579","0.0705331563949585","0.0705331563949585","0.0705331563949585","0.01587122678756714","0.01587122678756714","0.01587122678756714","0","0","0","0","0","0","0.015559494495391846","0.015559494495391846","0.015559494495391846","0.05157887935638428","0.05157887935638428","0.05157887935638428","0.21722912788391113","0.21722912788391113","0.21722912788391113"
"156","0.9238123893737793","0.9238123893737793","0.9238123893737793","0.16207396984100342","0.16207396984100342","0.16207396984100342","0.01698136329650879","0.01698136329650879","0.01698136329650879","0","0","0","0","0","0","0.013962090015411377","0.013962090015411377","0.013962090015411377","0.09488165378570557","0.09488165378570557","0.09488165378570557","0.3103017807006836","0.3103017807006836","0.3103017807006836"
"158","1.0504275560379028","1.0504275560379028","1.0504275560379028","0.06627142429351807","0.06627142429351807","0.06627142429351807","0.00965803861618042","0.00965803861618042","0.00965803861618042","0","0","0","0","0","0","0.0054129958152771","0.0054129958152771","0.0054129958152771","0.14629662036895752","0.14629662036895752","0.14629662036895752","1.175716519355774","1.175716519355774","1.175716519355774"
"160","0.7945150136947632","0.7945150136947632","0.7945150136947632","0.07278323173522949","0.07278323173522949","0.07278323173522949","0.007924139499664307","0.007924139499664307","0.007924139499664307","0","0","0","0","0","0","0.006798207759857178","0.006798207759857178","0.006798207759857178","0.0315934419631958","0.0315934419631958","0.0315934419631958","1.0054409503936768","1.0054409503936768","1.0054409503936768"
"162","3.4918785095214844","3.4918785095214844","3.4918785095214844","0.3750711679458618","0.3750711679458618","0.3750711679458618","0.06813883781433105","0.06813883781433105","0.06813883781433105","0","0","0","0","0","0","0.034296512603759766","0.034296512603759766","0.034296512603759766","0.6282657384872437","0.6282657384872437","0.6282657384872437","1.133650541305542","1.133650541305542","1.133650541305542"
"164","1.3485997915267944","1.3485997915267944","1.3485997915267944","0.04342496395111084","0.04342496395111084","0.04342496395111084","0.0174066424369812","0.0174066424369812","0.0174066424369812","0","0","0","0","0","0","0.006421804428100586","0.006421804428100586","0.006421804428100586","0.04578828811645508","0.04578828811645508","0.04578828811645508","0.18168985843658447","0.18168985843658447","0.18168985843658447"
"166","0.681757926940918","0.681757926940918","0.681757926940918","0.31646788120269775","0.31646788120269775","0.31646788120269775","0.025945007801055908","0.025945007801055908","0.025945007801055908","0","0","0","0","0","0","0.018285512924194336","0.018285512924194336","0.018285512924194336","0.6194919347763062","0.6194919347763062","0.6194919347763062","1.4415830373764038","1.4415830373764038","1.4415830373764038"
"168","0.23327767848968506","0.23327767848968506","0.23327767848968506","0.13291239738464355","0.13291239738464355","0.13291239738464355","0.005990266799926758","0.005990266799926758","0.005990266799926758","0","0","0","0","0","0","0.02243906259536743","0.02243906259536743","0.02243906259536743","0.0437617301940918","0.0437617301940918","0.0437617301940918","0.3390759229660034","0.3390759229660034","0.3390759229660034"
"170","0.24102628231048584","0.24102628231048584","0.24102628231048584","0.1859813928604126","0.1859813928604126","0.1859813928604126","0.018664002418518066","0.018664002418518066","0.018664002418518066","0","0","0","0","0","0","0.01610487699508667","0.01610487699508667","0.01610487699508667","0.279313325881958","0.279313325881958","0.279313325881958","0.45755505561828613","0.45755505561828613","0.45755505561828613"
"172","3.5611538887023926","3.5611538887023926","3.5611538887023926","0.15126168727874756","0.15126168727874756","0.15126168727874756","0.050162672996520996","0.050162672996520996","0.050162672996520996","0","0","0","0","0","0","0.016289949417114258","0.016289949417114258","0.016289949417114258","0.04798471927642822","0.04798471927642822","0.04798471927642822","0.690758228302002","0.690758228302002","0.690758228302002"
"174","0.6593614816665649","0.6593614816665649","0.6593614816665649","0.11557936668395996","0.11557936668395996","0.11557936668395996","0.005781948566436768","0.005781948566436768","0.005781948566436768","0","0","0","0","0","0","0.01775979995727539","0.01775979995727539","0.01775979995727539","0.15911459922790527","0.15911459922790527","0.15911459922790527","0.890091061592102","0.890091061592102","0.890091061592102"
"176","0.9589195251464844","0.9589195251464844","0.9589195251464844","0.5585074424743652","0.5585074424743652","0.5585074424743652","0.04067659378051758","0.04067659378051758","0.04067659378051758","0","0","0","0","0","0","0.06065875291824341","0.06065875291824341","0.06065875291824341","0.8107006549835205","0.8107006549835205","0.8107006549835205","1.8551498651504517","1.8551498651504517","1.8551498651504517"
"178","0.24022161960601807","0.24022161960601807","0.24022161960601807","0.17097890377044678","0.17097890377044678","0.17097890377044678","0.009647011756896973","0.009647011756896973","0.009647011756896973","0","0","0","0","0","0","0.01112133264541626","0.01112133264541626","0.01112133264541626","0.09037256240844727","0.09037256240844727","0.09037256240844727","0.6775856018066406","0.6775856018066406","0.6775856018066406"
"180","0.8394867181777954","0.8394867181777954","0.8394867181777954","0.41614770889282227","0.41614770889282227","0.41614770889282227","0.018093883991241455","0.018093883991241455","0.018093883991241455","0","0","0","0","0","0","0.00858217477798462","0.00858217477798462","0.00858217477798462","0.11733472347259521","0.11733472347259521","0.11733472347259521","0.9251385927200317","0.9251385927200317","0.9251385927200317"
"182","0.4446655511856079","0.4446655511856079","0.4446655511856079","0.0749439001083374","0.0749439001083374","0.0749439001083374","0.011176764965057373","0.011176764965057373","0.011176764965057373","0","0","0","0","0","0","0.022676587104797363","0.022676587104797363","0.022676587104797363","0.19715428352355957","0.19715428352355957","0.19715428352355957","0.11321902275085449","0.11321902275085449","0.11321902275085449"
"184","0.7298588752746582","0.7298588752746582","0.7298588752746582","0.09171068668365479","0.09171068668365479","0.09171068668365479","0.0069713592529296875","0.0069713592529296875","0.0069713592529296875","0","0","0","0","0","0","0.010823607444763184","0.010823607444763184","0.010823607444763184","0.25725364685058594","0.25725364685058594","0.25725364685058594","0.9074658155441284","0.9074658155441284","0.9074658155441284"
"186","1.2045949697494507","1.2045949697494507","1.2045949697494507","0.2373039722442627","0.2373039722442627","0.2373039722442627","0.01822143793106079","0.01822143793106079","0.01822143793106079","0","0","0","0","0","0","0.006400942802429199","0.006400942802429199","0.006400942802429199","0.1024395227432251","0.1024395227432251","0.1024395227432251","0.6497055292129517","0.6497055292129517","0.6497055292129517"
"188","0.5877017974853516","0.5877017974853516","0.5877017974853516","0.1024097204208374","0.1024097204208374","0.1024097204208374","0.005472898483276367","0.005472898483276367","0.005472898483276367","0","0","0","0","0","0","0.012666285037994385","0.012666285037994385","0.012666285037994385","0.03597736358642578","0.03597736358642578","0.03597736358642578","0.14674663543701172","0.14674663543701172","0.14674663543701172"
"190","0.2602189779281616","0.2602189779281616","0.2602189779281616","0.0679314136505127","0.0679314136505127","0.0679314136505127","0.011380612850189209","0.011380612850189209","0.011380612850189209","0","0","0","0","0","0","0.00609666109085083","0.00609666109085083","0.00609666109085083","0.03667175769805908","0.03667175769805908","0.03667175769805908","0.19553303718566895","0.19553303718566895","0.19553303718566895"
"192","0.8870065212249756","0.8870065212249756","0.8870065212249756","0.01965463161468506","0.01965463161468506","0.01965463161468506","0.007574856281280518","0.007574856281280518","0.007574856281280518","0","0","0","0","0","0","0.004132390022277832","0.004132390022277832","0.004132390022277832","0.04894137382507324","0.04894137382507324","0.04894137382507324","0.47454237937927246","0.47454237937927246","0.47454237937927246"
"194","1.8533915281295776","1.8533915281295776","1.8533915281295776","0.06210505962371826","0.06210505962371826","0.06210505962371826","0.017653703689575195","0.017653703689575195","0.017653703689575195","0","0","0","0","0","0","0.010389983654022217","0.010389983654022217","0.010389983654022217","0.11296570301055908","0.11296570301055908","0.11296570301055908","1.062735915184021","1.062735915184021","1.062735915184021"
"196","0.8294731378555298","0.8294731378555298","0.8294731378555298","0.1069486141204834","0.1069486141204834","0.1069486141204834","0.008723437786102295","0.008723437786102295","0.008723437786102295","0","0","0","0","0","0","0.010361075401306152","0.010361075401306152","0.010361075401306152","0.17715990543365479","0.17715990543365479","0.17715990543365479","1.6582459211349487","1.6582459211349487","1.6582459211349487"
"198","0.5479902029037476","0.5479902029037476","0.5479902029037476","0.05110204219818115","0.05110204219818115","0.05110204219818115","0.004412829875946045","0.004412829875946045","0.004412829875946045","0","0","0","0","0","0","0.0035879015922546387","0.0035879015922546387","0.0035879015922546387","0.04069209098815918","0.04069209098815918","0.04069209098815918","0.9165853261947632","0.9165853261947632","0.9165853261947632"
"200","0.18228590488433838","0.18228590488433838","0.18228590488433838","0.04105567932128906","0.04105567932128906","0.04105567932128906","0.00951617956161499","0.00951617956161499","0.00951617956161499","0","0","0","0","0","0","0.007920265197753906","0.007920265197753906","0.007920265197753906","0.05423128604888916","0.05423128604888916","0.05423128604888916","0.27786195278167725","0.27786195278167725","0.27786195278167725"
"202","0.20971894264221191","0.20971894264221191","0.20971894264221191","0.02199113368988037","0.02199113368988037","0.02199113368988037","0.005282461643218994","0.005282461643218994","0.005282461643218994","0","0","0","0","0","0","0.004727840423583984","0.004727840423583984","0.004727840423583984","0.04457831382751465","0.04457831382751465","0.04457831382751465","0.28374791145324707","0.28374791145324707","0.28374791145324707"
"204","0.2934485673904419","0.2934485673904419","0.2934485673904419","0.08212625980377197","0.08212625980377197","0.08212625980377197","0.007548332214355469","0.007548332214355469","0.007548332214355469","0","0","0","0","0","0","0.011026859283447266","0.011026859283447266","0.011026859283447266","0.05472004413604736","0.05472004413604736","0.05472004413604736","0.9216815233230591","0.9216815233230591","0.9216815233230591"
"206","0.2903491258621216","0.2903491258621216","0.2903491258621216","0.0418543815612793","0.0418543815612793","0.0418543815612793","0.003260970115661621","0.003260970115661621","0.003260970115661621","0","0","0","0","0","0","0.007806122303009033","0.007806122303009033","0.007806122303009033","0.02995431423187256","0.02995431423187256","0.02995431423187256","0.18778443336486816","0.18778443336486816","0.18778443336486816"
"208","0.18315017223358154","0.18315017223358154","0.18315017223358154","0.01957416534423828","0.01957416534423828","0.01957416534423828","0.0048986077308654785","0.0048986077308654785","0.0048986077308654785","0","0","0","0","0","0","0.006705820560455322","0.006705820560455322","0.006705820560455322","0.03674030303955078","0.03674030303955078","0.03674030303955078","0.4393458366394043","0.4393458366394043","0.4393458366394043"
"210","0.48203766345977783","0.48203766345977783","0.48203766345977783","0.10128319263458252","0.10128319263458252","0.10128319263458252","0.018313229084014893","0.018313229084014893","0.018313229084014893","0","0","0","0","0","0","0.004718601703643799","0.004718601703643799","0.004718601703643799","0.13822317123413086","0.13822317123413086","0.13822317123413086","0.6486326456069946","0.6486326456069946","0.6486326456069946"
"212","2.0554065704345703","2.0554065704345703","2.0554065704345703","0.3412306308746338","0.3412306308746338","0.3412306308746338","0.052187442779541016","0.052187442779541016","0.052187442779541016","0","0","0","0","0","0","0.012111961841583252","0.012111961841583252","0.012111961841583252","0.1796811819076538","0.1796811819076538","0.1796811819076538","0.44345855712890625","0.44345855712890625","0.44345855712890625"
"214","0.5924999713897705","0.5924999713897705","0.5924999713897705","0.031825900077819824","0.031825900077819824","0.031825900077819824","0.010405182838439941","0.010405182838439941","0.010405182838439941","0","0","0","0","0","0","0.005563497543334961","0.005563497543334961","0.005563497543334961","0.03427565097808838","0.03427565097808838","0.03427565097808838","0.1926124095916748","0.1926124095916748","0.1926124095916748"
"216","0.7530152797698975","0.7530152797698975","0.7530152797698975","0.08708834648132324","0.08708834648132324","0.08708834648132324","0.009510815143585205","0.009510815143585205","0.009510815143585205","0","0","0","0","0","0","0.00797182321548462","0.00797182321548462","0.00797182321548462","0.10356903076171875","0.10356903076171875","0.10356903076171875","0.8451789617538452","0.8451789617538452","0.8451789617538452"
"218","0.0721663236618042","0.0721663236618042","0.0721663236618042","0.018605589866638184","0.018605589866638184","0.018605589866638184","0.004075467586517334","0.004075467586517334","0.004075467586517334","0","0","0","0","0","0","0.00308305025100708","0.00308305025100708","0.00308305025100708","0.018355250358581543","0.018355250358581543","0.018355250358581543","0.10786950588226318","0.10786950588226318","0.10786950588226318"
"220","0.7172524929046631","0.7172524929046631","0.7172524929046631","0.07213950157165527","0.07213950157165527","0.07213950157165527","0.0072062015533447266","0.0072062015533447266","0.0072062015533447266","0","0","0","0","0","0","0.004718303680419922","0.004718303680419922","0.004718303680419922","0.08411109447479248","0.08411109447479248","0.08411109447479248","0.4025697708129883","0.4025697708129883","0.4025697708129883"
"222","0.1741349697113037","0.1741349697113037","0.1741349697113037","0.03433525562286377","0.03433525562286377","0.03433525562286377","0.004304647445678711","0.004304647445678711","0.004304647445678711","0","0","0","0","0","0","0.005849897861480713","0.005849897861480713","0.005849897861480713","0.03623664379119873","0.03623664379119873","0.03623664379119873","0.17750263214111328","0.17750263214111328","0.17750263214111328"
"224","0.2717822790145874","0.2717822790145874","0.2717822790145874","0.038170814514160156","0.038170814514160156","0.038170814514160156","0.0035399198532104492","0.0035399198532104492","0.0035399198532104492","0","0","0","0","0","0","0.0035458803176879883","0.0035458803176879883","0.0035458803176879883","0.14631152153015137","0.14631152153015137","0.14631152153015137","0.3881007432937622","0.3881007432937622","0.3881007432937622"
"226","0.13014674186706543","0.13014674186706543","0.13014674186706543","0.022357702255249023","0.022357702255249023","0.022357702255249023","0.0041615962982177734","0.0041615962982177734","0.0041615962982177734","0","0","0","0","0","0","0.003286004066467285","0.003286004066467285","0.003286004066467285","0.020706653594970703","0.020706653594970703","0.020706653594970703","0.1404881477355957","0.1404881477355957","0.1404881477355957"
"228","0.20059943199157715","0.20059943199157715","0.20059943199157715","0.027754902839660645","0.027754902839660645","0.027754902839660645","0.004959404468536377","0.004959404468536377","0.004959404468536377","0","0","0","0","0","0","0.005210936069488525","0.005210936069488525","0.005210936069488525","0.04169344902038574","0.04169344902038574","0.04169344902038574","0.2234131097793579","0.2234131097793579","0.2234131097793579"
"230","0.08037686347961426","0.08037686347961426","0.08037686347961426","0.02160966396331787","0.02160966396331787","0.02160966396331787","0.0039258599281311035","0.0039258599281311035","0.0039258599281311035","0","0","0","0","0","0","0.003644227981567383","0.003644227981567383","0.003644227981567383","0.0237196683883667","0.0237196683883667","0.0237196683883667","0.08866190910339355","0.08866190910339355","0.08866190910339355"
