"Step","VOWELS_FILTER_b5_dual_waveform_bs16 - loss","VOWELS_FILTER_b5_dual_waveform_bs16 - loss__MIN","VOWELS_FILTER_b5_dual_waveform_bs16 - loss__MAX","VOWELS_FILTER_b1_dual_waveform_bs16 - loss","VOWELS_FILTER_b1_dual_waveform_bs16 - loss__MIN","VOWELS_FILTER_b1_dual_waveform_bs16 - loss__MAX","VOWELS_FILTER_b0.1_dual_waveform_bs16 - loss","VOWELS_FILTER_b0.1_dual_waveform_bs16 - loss__MIN","VOWELS_FILTER_b0.1_dual_waveform_bs16 - loss__MAX","VOWELS_FILTER_b0_dual_waveform_bs16 - loss","VOWELS_FILTER_b0_dual_waveform_bs16 - loss__MIN","VOWELS_FILTER_b0_dual_waveform_bs16 - loss__MAX","VOWELS_FILTER_b0_DUAL_bs16 - loss","VOWELS_FILTER_b0_DUAL_bs16 - loss__MIN","VOWELS_FILTER_b0_DUAL_bs16 - loss__MAX","VOWELS_FILTER_b0.1_DUAL_bs16 - loss","VOWELS_FILTER_b0.1_DUAL_bs16 - loss__MIN","VOWELS_FILTER_b0.1_DUAL_bs16 - loss__MAX","VOWELS_FILTER_b1_DUAL_bs16 - loss","VOWELS_FILTER_b1_DUAL_bs16 - loss__MIN","VOWELS_FILTER_b1_DUAL_bs16 - loss__MAX","VOWELS_FILTER_B5_DEFAULTS_DUAL_bs16 - loss","VOWELS_FILTER_B5_DEFAULTS_DUAL_bs16 - loss__MIN","VOWELS_FILTER_B5_DEFAULTS_DUAL_bs16 - loss__MAX"
"118","4.344273090362549","4.344273090362549","4.344273090362549","2.1527562141418457","2.1527562141418457","2.1527562141418457","1.5786240100860596","1.5786240100860596","1.5786240100860596","1.4361562728881836","1.4361562728881836","1.4361562728881836","1.3466590642929077","1.3466590642929077","1.3466590642929077","1.5870108604431152","1.5870108604431152","1.5870108604431152","2.6034884452819824","2.6034884452819824","2.6034884452819824","3.8538570404052734","3.8538570404052734","3.8538570404052734"
"120","4.944832801818848","4.944832801818848","4.944832801818848","2.256763219833374","2.256763219833374","2.256763219833374","1.5500497817993164","1.5500497817993164","1.5500497817993164","1.4505723714828491","1.4505723714828491","1.4505723714828491","1.3024697303771973","1.3024697303771973","1.3024697303771973","1.3643372058868408","1.3643372058868408","1.3643372058868408","2.2773356437683105","2.2773356437683105","2.2773356437683105","4.5727643966674805","4.5727643966674805","4.5727643966674805"
"122","4.448644161224365","4.448644161224365","4.448644161224365","1.8164937496185303","1.8164937496185303","1.8164937496185303","1.5494966506958008","1.5494966506958008","1.5494966506958008","1.4414762258529663","1.4414762258529663","1.4414762258529663","1.3993479013442993","1.3993479013442993","1.3993479013442993","1.5428454875946045","1.5428454875946045","1.5428454875946045","1.9301929473876953","1.9301929473876953","1.9301929473876953","4.237648010253906","4.237648010253906","4.237648010253906"
"124","3.547250270843506","3.547250270843506","3.547250270843506","2.233112096786499","2.233112096786499","2.233112096786499","1.5398261547088623","1.5398261547088623","1.5398261547088623","1.415108323097229","1.415108323097229","1.415108323097229","1.3033413887023926","1.3033413887023926","1.3033413887023926","1.3686399459838867","1.3686399459838867","1.3686399459838867","2.279677629470825","2.279677629470825","2.279677629470825","3.870969295501709","3.870969295501709","3.870969295501709"
"126","3.262531280517578","3.262531280517578","3.262531280517578","2.1156980991363525","2.1156980991363525","2.1156980991363525","1.565385341644287","1.565385341644287","1.565385341644287","1.4082348346710205","1.4082348346710205","1.4082348346710205","1.3091042041778564","1.3091042041778564","1.3091042041778564","1.516754150390625","1.516754150390625","1.516754150390625","2.3321118354797363","2.3321118354797363","2.3321118354797363","4.09323787689209","4.09323787689209","4.09323787689209"
"128","2.92551851272583","2.92551851272583","2.92551851272583","2.1139674186706543","2.1139674186706543","2.1139674186706543","1.665653944015503","1.665653944015503","1.665653944015503","1.4170722961425781","1.4170722961425781","1.4170722961425781","1.3120546340942383","1.3120546340942383","1.3120546340942383","1.4748518466949463","1.4748518466949463","1.4748518466949463","1.7795095443725586","1.7795095443725586","1.7795095443725586","3.5946402549743652","3.5946402549743652","3.5946402549743652"
"130","3.201150894165039","3.201150894165039","3.201150894165039","2.025942802429199","2.025942802429199","2.025942802429199","1.5837154388427734","1.5837154388427734","1.5837154388427734","1.3984055519104004","1.3984055519104004","1.3984055519104004","1.2914594411849976","1.2914594411849976","1.2914594411849976","1.3672291040420532","1.3672291040420532","1.3672291040420532","1.8483165502548218","1.8483165502548218","1.8483165502548218","4.359968185424805","4.359968185424805","4.359968185424805"
"132","5.2904767990112305","5.2904767990112305","5.2904767990112305","3.711946487426758","3.711946487426758","3.711946487426758","1.5745488405227661","1.5745488405227661","1.5745488405227661","1.410956859588623","1.410956859588623","1.410956859588623","1.3422672748565674","1.3422672748565674","1.3422672748565674","1.5107033252716064","1.5107033252716064","1.5107033252716064","2.2073607444763184","2.2073607444763184","2.2073607444763184","3.970587968826294","3.970587968826294","3.970587968826294"
"134","4.731283187866211","4.731283187866211","4.731283187866211","1.702345848083496","1.702345848083496","1.702345848083496","1.5556660890579224","1.5556660890579224","1.5556660890579224","1.3966310024261475","1.3966310024261475","1.3966310024261475","1.286266565322876","1.286266565322876","1.286266565322876","1.3442578315734863","1.3442578315734863","1.3442578315734863","2.2293941974639893","2.2293941974639893","2.2293941974639893","4.328212738037109","4.328212738037109","4.328212738037109"
"136","3.7911062240600586","3.7911062240600586","3.7911062240600586","1.955639123916626","1.955639123916626","1.955639123916626","1.5270583629608154","1.5270583629608154","1.5270583629608154","1.3992648124694824","1.3992648124694824","1.3992648124694824","1.298287034034729","1.298287034034729","1.298287034034729","1.3680393695831299","1.3680393695831299","1.3680393695831299","1.7896926403045654","1.7896926403045654","1.7896926403045654","3.0171902179718018","3.0171902179718018","3.0171902179718018"
"138","3.524709463119507","3.524709463119507","3.524709463119507","1.9423609972000122","1.9423609972000122","1.9423609972000122","1.4926490783691406","1.4926490783691406","1.4926490783691406","1.4031038284301758","1.4031038284301758","1.4031038284301758","1.288295030593872","1.288295030593872","1.288295030593872","1.3562977313995361","1.3562977313995361","1.3562977313995361","1.6787199974060059","1.6787199974060059","1.6787199974060059","3.1095850467681885","3.1095850467681885","3.1095850467681885"
"140","2.542661666870117","2.542661666870117","2.542661666870117","1.8515644073486328","1.8515644073486328","1.8515644073486328","1.6600855588912964","1.6600855588912964","1.6600855588912964","1.4997166395187378","1.4997166395187378","1.4997166395187378","1.3299332857131958","1.3299332857131958","1.3299332857131958","1.3791990280151367","1.3791990280151367","1.3791990280151367","1.7726795673370361","1.7726795673370361","1.7726795673370361","3.0005972385406494","3.0005972385406494","3.0005972385406494"
"142","3.4203429222106934","3.4203429222106934","3.4203429222106934","1.8276876211166382","1.8276876211166382","1.8276876211166382","1.492220401763916","1.492220401763916","1.492220401763916","1.4011740684509277","1.4011740684509277","1.4011740684509277","1.3064448833465576","1.3064448833465576","1.3064448833465576","1.4506518840789795","1.4506518840789795","1.4506518840789795","1.7159156799316406","1.7159156799316406","1.7159156799316406","4.0057172775268555","4.0057172775268555","4.0057172775268555"
"144","5.176051616668701","5.176051616668701","5.176051616668701","2.496006965637207","2.496006965637207","2.496006965637207","1.4593255519866943","1.4593255519866943","1.4593255519866943","1.387420892715454","1.387420892715454","1.387420892715454","1.2724192142486572","1.2724192142486572","1.2724192142486572","1.367805004119873","1.367805004119873","1.367805004119873","1.831954002380371","1.831954002380371","1.831954002380371","2.9642748832702637","2.9642748832702637","2.9642748832702637"
"146","2.605257034301758","2.605257034301758","2.605257034301758","1.906808853149414","1.906808853149414","1.906808853149414","1.446958065032959","1.446958065032959","1.446958065032959","1.4226574897766113","1.4226574897766113","1.4226574897766113","1.3000328540802002","1.3000328540802002","1.3000328540802002","1.3731811046600342","1.3731811046600342","1.3731811046600342","1.797454595565796","1.797454595565796","1.797454595565796","3.969787120819092","3.969787120819092","3.969787120819092"
"148","3.7009525299072266","3.7009525299072266","3.7009525299072266","1.9266374111175537","1.9266374111175537","1.9266374111175537","1.511946678161621","1.511946678161621","1.511946678161621","1.4196738004684448","1.4196738004684448","1.4196738004684448","1.3303990364074707","1.3303990364074707","1.3303990364074707","1.3923265933990479","1.3923265933990479","1.3923265933990479","1.719290018081665","1.719290018081665","1.719290018081665","2.918027877807617","2.918027877807617","2.918027877807617"
"150","3.373462200164795","3.373462200164795","3.373462200164795","1.8348122835159302","1.8348122835159302","1.8348122835159302","1.4788475036621094","1.4788475036621094","1.4788475036621094","1.399759292602539","1.399759292602539","1.399759292602539","1.2876925468444824","1.2876925468444824","1.2876925468444824","1.329123616218567","1.329123616218567","1.329123616218567","1.6584515571594238","1.6584515571594238","1.6584515571594238","3.243265390396118","3.243265390396118","3.243265390396118"
"152","6.914742469787598","6.914742469787598","6.914742469787598","2.4818642139434814","2.4818642139434814","2.4818642139434814","1.6062779426574707","1.6062779426574707","1.6062779426574707","1.4686996936798096","1.4686996936798096","1.4686996936798096","1.3431594371795654","1.3431594371795654","1.3431594371795654","1.522339940071106","1.522339940071106","1.522339940071106","1.8744781017303467","1.8744781017303467","1.8744781017303467","3.8157243728637695","3.8157243728637695","3.8157243728637695"
"154","3.1178340911865234","3.1178340911865234","3.1178340911865234","1.695313811302185","1.695313811302185","1.695313811302185","1.5522470474243164","1.5522470474243164","1.5522470474243164","1.4605967998504639","1.4605967998504639","1.4605967998504639","1.3254575729370117","1.3254575729370117","1.3254575729370117","1.4113762378692627","1.4113762378692627","1.4113762378692627","1.7744505405426025","1.7744505405426025","1.7744505405426025","2.905803680419922","2.905803680419922","2.905803680419922"
"156","3.1652159690856934","3.1652159690856934","3.1652159690856934","1.9354714155197144","1.9354714155197144","1.9354714155197144","1.538859486579895","1.538859486579895","1.538859486579895","1.4392640590667725","1.4392640590667725","1.4392640590667725","1.3436310291290283","1.3436310291290283","1.3436310291290283","1.4450538158416748","1.4450538158416748","1.4450538158416748","1.7571368217468262","1.7571368217468262","1.7571368217468262","2.6012558937072754","2.6012558937072754","2.6012558937072754"
"158","3.362071990966797","3.362071990966797","3.362071990966797","1.8182343244552612","1.8182343244552612","1.8182343244552612","1.6380060911178589","1.6380060911178589","1.6380060911178589","1.4476802349090576","1.4476802349090576","1.4476802349090576","1.3411469459533691","1.3411469459533691","1.3411469459533691","1.486283302307129","1.486283302307129","1.486283302307129","1.9103541374206543","1.9103541374206543","1.9103541374206543","3.6727211475372314","3.6727211475372314","3.6727211475372314"
"160","2.8792550563812256","2.8792550563812256","2.8792550563812256","1.7303500175476074","1.7303500175476074","1.7303500175476074","1.4465246200561523","1.4465246200561523","1.4465246200561523","1.4129016399383545","1.4129016399383545","1.4129016399383545","1.3141120672225952","1.3141120672225952","1.3141120672225952","1.3577570915222168","1.3577570915222168","1.3577570915222168","1.6384694576263428","1.6384694576263428","1.6384694576263428","3.2278544902801514","3.2278544902801514","3.2278544902801514"
"162","6.984925270080566","6.984925270080566","6.984925270080566","1.9695920944213867","1.9695920944213867","1.9695920944213867","1.7431161403656006","1.7431161403656006","1.7431161403656006","1.4090702533721924","1.4090702533721924","1.4090702533721924","1.3231440782546997","1.3231440782546997","1.3231440782546997","1.3899345397949219","1.3899345397949219","1.3899345397949219","2.251408100128174","2.251408100128174","2.251408100128174","3.401459217071533","3.401459217071533","3.401459217071533"
"164","3.6478099822998047","3.6478099822998047","3.6478099822998047","1.6998250484466553","1.6998250484466553","1.6998250484466553","1.515011191368103","1.515011191368103","1.515011191368103","1.4654756784439087","1.4654756784439087","1.4654756784439087","1.3336944580078125","1.3336944580078125","1.3336944580078125","1.404468059539795","1.404468059539795","1.404468059539795","1.693398118019104","1.693398118019104","1.693398118019104","2.4389257431030273","2.4389257431030273","2.4389257431030273"
"166","2.820666790008545","2.820666790008545","2.820666790008545","1.9603419303894043","1.9603419303894043","1.9603419303894043","1.4809749126434326","1.4809749126434326","1.4809749126434326","1.3937841653823853","1.3937841653823853","1.3937841653823853","1.3109904527664185","1.3109904527664185","1.3109904527664185","1.3478493690490723","1.3478493690490723","1.3478493690490723","2.2283899784088135","2.2283899784088135","2.2283899784088135","3.6230111122131348","3.6230111122131348","3.6230111122131348"
"168","2.2425882816314697","2.2425882816314697","2.2425882816314697","1.7254420518875122","1.7254420518875122","1.7254420518875122","1.413407325744629","1.413407325744629","1.413407325744629","1.3820970058441162","1.3820970058441162","1.3820970058441162","1.2878520488739014","1.2878520488739014","1.2878520488739014","1.3459635972976685","1.3459635972976685","1.3459635972976685","1.5603642463684082","1.5603642463684082","1.5603642463684082","2.4687294960021973","2.4687294960021973","2.4687294960021973"
"170","2.1741254329681396","2.1741254329681396","2.1741254329681396","1.855196475982666","1.855196475982666","1.855196475982666","1.4667470455169678","1.4667470455169678","1.4667470455169678","1.3712817430496216","1.3712817430496216","1.3712817430496216","1.2659647464752197","1.2659647464752197","1.2659647464752197","1.3380179405212402","1.3380179405212402","1.3380179405212402","1.8223042488098145","1.8223042488098145","1.8223042488098145","2.7157273292541504","2.7157273292541504","2.7157273292541504"
"172","5.810029983520508","5.810029983520508","5.810029983520508","1.88010835647583","1.88010835647583","1.88010835647583","1.558138132095337","1.558138132095337","1.558138132095337","1.432599425315857","1.432599425315857","1.432599425315857","1.31528902053833","1.31528902053833","1.31528902053833","1.3881827592849731","1.3881827592849731","1.3881827592849731","1.6374428272247314","1.6374428272247314","1.6374428272247314","2.8159892559051514","2.8159892559051514","2.8159892559051514"
"174","2.6146085262298584","2.6146085262298584","2.6146085262298584","1.6887767314910889","1.6887767314910889","1.6887767314910889","1.4424524307250977","1.4424524307250977","1.4424524307250977","1.3841729164123535","1.3841729164123535","1.3841729164123535","1.3031384944915771","1.3031384944915771","1.3031384944915771","1.37152099609375","1.37152099609375","1.37152099609375","1.6993579864501953","1.6993579864501953","1.6993579864501953","2.9930288791656494","2.9930288791656494","2.9930288791656494"
"176","3.1702284812927246","3.1702284812927246","3.1702284812927246","2.2499945163726807","2.2499945163726807","2.2499945163726807","1.5301978588104248","1.5301978588104248","1.5301978588104248","1.4285496473312378","1.4285496473312378","1.4285496473312378","1.3179900646209717","1.3179900646209717","1.3179900646209717","1.4489250183105469","1.4489250183105469","1.4489250183105469","2.480273723602295","2.480273723602295","2.480273723602295","4.010683059692383","4.010683059692383","4.010683059692383"
"178","2.189821243286133","2.189821243286133","2.189821243286133","1.796844244003296","1.796844244003296","1.796844244003296","1.4993736743927002","1.4993736743927002","1.4993736743927002","1.4041383266448975","1.4041383266448975","1.4041383266448975","1.3160738945007324","1.3160738945007324","1.3160738945007324","1.3854496479034424","1.3854496479034424","1.3854496479034424","1.6689465045928955","1.6689465045928955","1.6689465045928955","2.772923707962036","2.772923707962036","2.772923707962036"
"180","2.816470146179199","2.816470146179199","2.816470146179199","2.1167454719543457","2.1167454719543457","2.1167454719543457","1.4757001399993896","1.4757001399993896","1.4757001399993896","1.4216833114624023","1.4216833114624023","1.4216833114624023","1.2971394062042236","1.2971394062042236","1.2971394062042236","1.3629913330078125","1.3629913330078125","1.3629913330078125","1.6774978637695312","1.6774978637695312","1.6774978637695312","3.1298320293426514","3.1298320293426514","3.1298320293426514"
"182","12.183228492736816","12.183228492736816","12.183228492736816","1.6726099252700806","1.6726099252700806","1.6726099252700806","1.41597318649292","1.41597318649292","1.41597318649292","1.4308724403381348","1.4308724403381348","1.4308724403381348","1.307844877243042","1.307844877243042","1.307844877243042","1.358397364616394","1.358397364616394","1.358397364616394","1.69088613986969","1.69088613986969","1.69088613986969","2.243076801300049","2.243076801300049","2.243076801300049"
"184","2.8432793617248535","2.8432793617248535","2.8432793617248535","1.8675620555877686","1.8675620555877686","1.8675620555877686","1.5030605792999268","1.5030605792999268","1.5030605792999268","1.4312429428100586","1.4312429428100586","1.4312429428100586","1.3363374471664429","1.3363374471664429","1.3363374471664429","1.4332926273345947","1.4332926273345947","1.4332926273345947","1.9843426942825317","1.9843426942825317","1.9843426942825317","3.226504325866699","3.226504325866699","3.226504325866699"
"186","3.34696102142334","3.34696102142334","3.34696102142334","1.8486409187316895","1.8486409187316895","1.8486409187316895","1.4913268089294434","1.4913268089294434","1.4913268089294434","1.3900701999664307","1.3900701999664307","1.3900701999664307","1.3026418685913086","1.3026418685913086","1.3026418685913086","1.3874084949493408","1.3874084949493408","1.3874084949493408","1.660062551498413","1.660062551498413","1.660062551498413","2.8215649127960205","2.8215649127960205","2.8215649127960205"
"188","2.8407511711120605","2.8407511711120605","2.8407511711120605","1.690903902053833","1.690903902053833","1.690903902053833","1.4721941947937012","1.4721941947937012","1.4721941947937012","1.3971469402313232","1.3971469402313232","1.3971469402313232","1.3088412284851074","1.3088412284851074","1.3088412284851074","1.391719102859497","1.391719102859497","1.391719102859497","1.6319859027862549","1.6319859027862549","1.6319859027862549","2.256398916244507","2.256398916244507","2.256398916244507"
"190","2.332477569580078","2.332477569580078","2.332477569580078","1.6793122291564941","1.6793122291564941","1.6793122291564941","1.4627504348754883","1.4627504348754883","1.4627504348754883","1.404872179031372","1.404872179031372","1.404872179031372","1.337562084197998","1.337562084197998","1.337562084197998","1.3754808902740479","1.3754808902740479","1.3754808902740479","1.6458243131637573","1.6458243131637573","1.6458243131637573","2.3051092624664307","2.3051092624664307","2.3051092624664307"
"192","2.890803813934326","2.890803813934326","2.890803813934326","1.7287014722824097","1.7287014722824097","1.7287014722824097","1.5285751819610596","1.5285751819610596","1.5285751819610596","1.4389468431472778","1.4389468431472778","1.4389468431472778","1.349940538406372","1.349940538406372","1.349940538406372","1.4223798513412476","1.4223798513412476","1.4223798513412476","1.7209255695343018","1.7209255695343018","1.7209255695343018","2.587463855743408","2.587463855743408","2.587463855743408"
"194","3.692171096801758","3.692171096801758","3.692171096801758","1.597179889678955","1.597179889678955","1.597179889678955","1.4792301654815674","1.4792301654815674","1.4792301654815674","1.370590090751648","1.370590090751648","1.370590090751648","1.2755177021026611","1.2755177021026611","1.2755177021026611","1.311753273010254","1.311753273010254","1.311753273010254","1.7611051797866821","1.7611051797866821","1.7611051797866821","3.23043155670166","3.23043155670166","3.23043155670166"
"196","2.938070774078369","2.938070774078369","2.938070774078369","1.9236960411071777","1.9236960411071777","1.9236960411071777","1.5327123403549194","1.5327123403549194","1.5327123403549194","1.4340484142303467","1.4340484142303467","1.4340484142303467","1.4220025539398193","1.4220025539398193","1.4220025539398193","1.4831591844558716","1.4831591844558716","1.4831591844558716","2.0038323402404785","2.0038323402404785","2.0038323402404785","3.7714345455169678","3.7714345455169678","3.7714345455169678"
"198","2.650583505630493","2.650583505630493","2.650583505630493","1.804793357849121","1.804793357849121","1.804793357849121","1.4380306005477905","1.4380306005477905","1.4380306005477905","1.4132194519042969","1.4132194519042969","1.4132194519042969","1.3316905498504639","1.3316905498504639","1.3316905498504639","1.3937647342681885","1.3937647342681885","1.3937647342681885","1.727921724319458","1.727921724319458","1.727921724319458","3.072864055633545","3.072864055633545","3.072864055633545"
"200","2.1579558849334717","2.1579558849334717","2.1579558849334717","1.6514579057693481","1.6514579057693481","1.6514579057693481","1.4601168632507324","1.4601168632507324","1.4601168632507324","1.4006404876708984","1.4006404876708984","1.4006404876708984","1.2976319789886475","1.2976319789886475","1.2976319789886475","1.3599473237991333","1.3599473237991333","1.3599473237991333","1.6654354333877563","1.6654354333877563","1.6654354333877563","2.283413887023926","2.283413887023926","2.283413887023926"
"202","2.138669967651367","2.138669967651367","2.138669967651367","1.5566108226776123","1.5566108226776123","1.5566108226776123","1.432037115097046","1.432037115097046","1.432037115097046","1.3814094066619873","1.3814094066619873","1.3814094066619873","1.3172961473464966","1.3172961473464966","1.3172961473464966","1.3623392581939697","1.3623392581939697","1.3623392581939697","1.6247366666793823","1.6247366666793823","1.6247366666793823","2.3234457969665527","2.3234457969665527","2.3234457969665527"
"204","2.4500210285186768","2.4500210285186768","2.4500210285186768","1.7132229804992676","1.7132229804992676","1.7132229804992676","1.4492332935333252","1.4492332935333252","1.4492332935333252","1.4197423458099365","1.4197423458099365","1.4197423458099365","1.3146902322769165","1.3146902322769165","1.3146902322769165","1.3644495010375977","1.3644495010375977","1.3644495010375977","1.7823710441589355","1.7823710441589355","1.7823710441589355","2.995950698852539","2.995950698852539","2.995950698852539"
"206","2.1321523189544678","2.1321523189544678","2.1321523189544678","1.5923471450805664","1.5923471450805664","1.5923471450805664","1.4532818794250488","1.4532818794250488","1.4532818794250488","1.3677992820739746","1.3677992820739746","1.3677992820739746","1.2890832424163818","1.2890832424163818","1.2890832424163818","1.3456666469573975","1.3456666469573975","1.3456666469573975","1.6183221340179443","1.6183221340179443","1.6183221340179443","2.130265712738037","2.130265712738037","2.130265712738037"
"208","2.2784817218780518","2.2784817218780518","2.2784817218780518","1.6661808490753174","1.6661808490753174","1.6661808490753174","1.4717589616775513","1.4717589616775513","1.4717589616775513","1.4010751247406006","1.4010751247406006","1.4010751247406006","1.3068252801895142","1.3068252801895142","1.3068252801895142","1.3251795768737793","1.3251795768737793","1.3251795768737793","1.5556554794311523","1.5556554794311523","1.5556554794311523","2.513810396194458","2.513810396194458","2.513810396194458"
"210","2.317134380340576","2.317134380340576","2.317134380340576","1.7082502841949463","1.7082502841949463","1.7082502841949463","1.4148414134979248","1.4148414134979248","1.4148414134979248","1.3830797672271729","1.3830797672271729","1.3830797672271729","1.332946538925171","1.332946538925171","1.332946538925171","1.3210573196411133","1.3210573196411133","1.3210573196411133","1.6475300788879395","1.6475300788879395","1.6475300788879395","2.66910457611084","2.66910457611084","2.66910457611084"
"212","4.0560407638549805","4.0560407638549805","4.0560407638549805","2.1367666721343994","2.1367666721343994","2.1367666721343994","1.6943740844726562","1.6943740844726562","1.6943740844726562","1.3992102146148682","1.3992102146148682","1.3992102146148682","1.342503547668457","1.342503547668457","1.342503547668457","1.5063844919204712","1.5063844919204712","1.5063844919204712","1.8873306512832642","1.8873306512832642","1.8873306512832642","2.530465602874756","2.530465602874756","2.530465602874756"
"214","2.5760374069213867","2.5760374069213867","2.5760374069213867","1.5890601873397827","1.5890601873397827","1.5890601873397827","1.4336905479431152","1.4336905479431152","1.4336905479431152","1.3867197036743164","1.3867197036743164","1.3867197036743164","1.287535309791565","1.287535309791565","1.287535309791565","1.3375952243804932","1.3375952243804932","1.3375952243804932","1.6189491748809814","1.6189491748809814","1.6189491748809814","2.043647289276123","2.043647289276123","2.043647289276123"
"216","2.777636766433716","2.777636766433716","2.777636766433716","1.7569997310638428","1.7569997310638428","1.7569997310638428","1.4250588417053223","1.4250588417053223","1.4250588417053223","1.379922866821289","1.379922866821289","1.379922866821289","1.2951250076293945","1.2951250076293945","1.2951250076293945","1.3414814472198486","1.3414814472198486","1.3414814472198486","1.7410078048706055","1.7410078048706055","1.7410078048706055","3.1971535682678223","3.1971535682678223","3.1971535682678223"
"218","2.120746612548828","2.120746612548828","2.120746612548828","1.769502878189087","1.769502878189087","1.769502878189087","1.5041981935501099","1.5041981935501099","1.5041981935501099","1.3995225429534912","1.3995225429534912","1.3995225429534912","1.3059217929840088","1.3059217929840088","1.3059217929840088","1.3949145078659058","1.3949145078659058","1.3949145078659058","1.563162088394165","1.563162088394165","1.563162088394165","2.020343780517578","2.020343780517578","2.020343780517578"
"220","2.56435227394104","2.56435227394104","2.56435227394104","1.620395302772522","1.620395302772522","1.620395302772522","1.4387097358703613","1.4387097358703613","1.4387097358703613","1.408401608467102","1.408401608467102","1.408401608467102","1.2957510948181152","1.2957510948181152","1.2957510948181152","1.32893967628479","1.32893967628479","1.32893967628479","1.6164919137954712","1.6164919137954712","1.6164919137954712","2.2282819747924805","2.2282819747924805","2.2282819747924805"
"222","2.1185498237609863","2.1185498237609863","2.1185498237609863","1.7283384799957275","1.7283384799957275","1.7283384799957275","1.4891326427459717","1.4891326427459717","1.4891326427459717","1.3789384365081787","1.3789384365081787","1.3789384365081787","1.311966061592102","1.311966061592102","1.311966061592102","1.3799450397491455","1.3799450397491455","1.3799450397491455","1.6102416515350342","1.6102416515350342","1.6102416515350342","2.2187602519989014","2.2187602519989014","2.2187602519989014"
"224","2.226499557495117","2.226499557495117","2.226499557495117","1.5463062524795532","1.5463062524795532","1.5463062524795532","1.4594471454620361","1.4594471454620361","1.4594471454620361","1.3652925491333008","1.3652925491333008","1.3652925491333008","1.2646081447601318","1.2646081447601318","1.2646081447601318","1.308443307876587","1.308443307876587","1.308443307876587","1.61726713180542","1.61726713180542","1.61726713180542","2.271243095397949","2.271243095397949","2.271243095397949"
"226","2.0724565982818604","2.0724565982818604","2.0724565982818604","1.7604401111602783","1.7604401111602783","1.7604401111602783","1.569274663925171","1.569274663925171","1.569274663925171","1.3769166469573975","1.3769166469573975","1.3769166469573975","1.341987133026123","1.341987133026123","1.341987133026123","1.3818625211715698","1.3818625211715698","1.3818625211715698","1.5964435338974","1.5964435338974","1.5964435338974","2.026494026184082","2.026494026184082","2.026494026184082"
"228","2.0087697505950928","2.0087697505950928","2.0087697505950928","1.6399166584014893","1.6399166584014893","1.6399166584014893","1.4477382898330688","1.4477382898330688","1.4477382898330688","1.38716459274292","1.38716459274292","1.38716459274292","1.3056790828704834","1.3056790828704834","1.3056790828704834","1.4150844812393188","1.4150844812393188","1.4150844812393188","1.64229154586792","1.64229154586792","1.64229154586792","2.06600284576416","2.06600284576416","2.06600284576416"
"230","1.8978019952774048","1.8978019952774048","1.8978019952774048","1.6548818349838257","1.6548818349838257","1.6548818349838257","1.4732022285461426","1.4732022285461426","1.4732022285461426","1.4003043174743652","1.4003043174743652","1.4003043174743652","1.3080551624298096","1.3080551624298096","1.3080551624298096","1.360243558883667","1.360243558883667","1.360243558883667","1.625084400177002","1.625084400177002","1.625084400177002","1.9300559759140015","1.9300559759140015","1.9300559759140015"
