"Step","vowels_SSL_loss_60percent_filter_b1 - disentanglement all vowel speaker_frame","vowels_SSL_loss_60percent_filter_b1 - disentanglement all vowel speaker_frame__MIN","vowels_SSL_loss_60percent_filter_b1 - disentanglement all vowel speaker_frame__MAX","vowels_SSL_loss_90percent_filter_b1 - disentanglement all vowel speaker_frame","vowels_SSL_loss_90percent_filter_b1 - disentanglement all vowel speaker_frame__MIN","vowels_SSL_loss_90percent_filter_b1 - disentanglement all vowel speaker_frame__MAX","vowels_SSL_loss_70percent_filter_b1 - disentanglement all vowel speaker_frame","vowels_SSL_loss_70percent_filter_b1 - disentanglement all vowel speaker_frame__MIN","vowels_SSL_loss_70percent_filter_b1 - disentanglement all vowel speaker_frame__MAX","vowels_SSL_loss_60percent_filter_b01 - disentanglement all vowel speaker_frame","vowels_SSL_loss_60percent_filter_b01 - disentanglement all vowel speaker_frame__MIN","vowels_SSL_loss_60percent_filter_b01 - disentanglement all vowel speaker_frame__MAX","vowels_SSL_loss_10percent_filter_b1 - disentanglement all vowel speaker_frame","vowels_SSL_loss_10percent_filter_b1 - disentanglement all vowel speaker_frame__MIN","vowels_SSL_loss_10percent_filter_b1 - disentanglement all vowel speaker_frame__MAX","vowels_SSL_loss_20percent_filter_b1 - disentanglement all vowel speaker_frame","vowels_SSL_loss_20percent_filter_b1 - disentanglement all vowel speaker_frame__MIN","vowels_SSL_loss_20percent_filter_b1 - disentanglement all vowel speaker_frame__MAX","vowels_SSL_loss_60percent_filter_b0 - disentanglement all vowel speaker_frame","vowels_SSL_loss_60percent_filter_b0 - disentanglement all vowel speaker_frame__MIN","vowels_SSL_loss_60percent_filter_b0 - disentanglement all vowel speaker_frame__MAX","vowels_SSL_loss_80percent_filter_b1 - disentanglement all vowel speaker_frame","vowels_SSL_loss_80percent_filter_b1 - disentanglement all vowel speaker_frame__MIN","vowels_SSL_loss_80percent_filter_b1 - disentanglement all vowel speaker_frame__MAX","vowels_SSL_loss_70percent_filter_b0 - disentanglement all vowel speaker_frame","vowels_SSL_loss_70percent_filter_b0 - disentanglement all vowel speaker_frame__MIN","vowels_SSL_loss_70percent_filter_b0 - disentanglement all vowel speaker_frame__MAX","vowels_SSL_loss_70percent_filter_b01 - disentanglement all vowel speaker_frame","vowels_SSL_loss_70percent_filter_b01 - disentanglement all vowel speaker_frame__MIN","vowels_SSL_loss_70percent_filter_b01 - disentanglement all vowel speaker_frame__MAX","vowels_SSL_loss_40percent_filter_b1 - disentanglement all vowel speaker_frame","vowels_SSL_loss_40percent_filter_b1 - disentanglement all vowel speaker_frame__MIN","vowels_SSL_loss_40percent_filter_b1 - disentanglement all vowel speaker_frame__MAX","vowels_SSL_loss_30percent_filter_b1 - disentanglement all vowel speaker_frame","vowels_SSL_loss_30percent_filter_b1 - disentanglement all vowel speaker_frame__MIN","vowels_SSL_loss_30percent_filter_b1 - disentanglement all vowel speaker_frame__MAX","vowels_SSL_loss_90percent_filter_b0 - disentanglement all vowel speaker_frame","vowels_SSL_loss_90percent_filter_b0 - disentanglement all vowel speaker_frame__MIN","vowels_SSL_loss_90percent_filter_b0 - disentanglement all vowel speaker_frame__MAX","vowels_SSL_loss_80percent_filter_b0 - disentanglement all vowel speaker_frame","vowels_SSL_loss_80percent_filter_b0 - disentanglement all vowel speaker_frame__MIN","vowels_SSL_loss_80percent_filter_b0 - disentanglement all vowel speaker_frame__MAX","vowels_SSL_loss_40percent_filter_b0 - disentanglement all vowel speaker_frame","vowels_SSL_loss_40percent_filter_b0 - disentanglement all vowel speaker_frame__MIN","vowels_SSL_loss_40percent_filter_b0 - disentanglement all vowel speaker_frame__MAX","vowels_SSL_loss_30percent_filter_b0 - disentanglement all vowel speaker_frame","vowels_SSL_loss_30percent_filter_b0 - disentanglement all vowel speaker_frame__MIN","vowels_SSL_loss_30percent_filter_b0 - disentanglement all vowel speaker_frame__MAX","vowels_SSL_loss_20percent_filter_b0 - disentanglement all vowel speaker_frame","vowels_SSL_loss_20percent_filter_b0 - disentanglement all vowel speaker_frame__MIN","vowels_SSL_loss_20percent_filter_b0 - disentanglement all vowel speaker_frame__MAX","vowels_SSL_loss_10percent_filter_b0 - disentanglement all vowel speaker_frame","vowels_SSL_loss_10percent_filter_b0 - disentanglement all vowel speaker_frame__MIN","vowels_SSL_loss_10percent_filter_b0 - disentanglement all vowel speaker_frame__MAX","vowels_SSL_loss_90percent_filter_b01 - disentanglement all vowel speaker_frame","vowels_SSL_loss_90percent_filter_b01 - disentanglement all vowel speaker_frame__MIN","vowels_SSL_loss_90percent_filter_b01 - disentanglement all vowel speaker_frame__MAX","vowels_SSL_loss_80percent_filter_b01 - disentanglement all vowel speaker_frame","vowels_SSL_loss_80percent_filter_b01 - disentanglement all vowel speaker_frame__MIN","vowels_SSL_loss_80percent_filter_b01 - disentanglement all vowel speaker_frame__MAX","vowels_SSL_loss_40percent_filter_b01 - disentanglement all vowel speaker_frame","vowels_SSL_loss_40percent_filter_b01 - disentanglement all vowel speaker_frame__MIN","vowels_SSL_loss_40percent_filter_b01 - disentanglement all vowel speaker_frame__MAX","vowels_SSL_loss_30percent_filter_b01 - disentanglement all vowel speaker_frame","vowels_SSL_loss_30percent_filter_b01 - disentanglement all vowel speaker_frame__MIN","vowels_SSL_loss_30percent_filter_b01 - disentanglement all vowel speaker_frame__MAX","vowels_SSL_loss_20percent_filter_b01 - disentanglement all vowel speaker_frame","vowels_SSL_loss_20percent_filter_b01 - disentanglement all vowel speaker_frame__MIN","vowels_SSL_loss_20percent_filter_b01 - disentanglement all vowel speaker_frame__MAX","vowels_SSL_loss_10percent_filter_b01 - disentanglement all vowel speaker_frame","vowels_SSL_loss_10percent_filter_b01 - disentanglement all vowel speaker_frame__MIN","vowels_SSL_loss_10percent_filter_b01 - disentanglement all vowel speaker_frame__MAX","snr15_bz0.1_bs0.1_ewt_NoC3_mel_dual - disentanglement all vowel speaker_frame","snr15_bz0.1_bs0.1_ewt_NoC3_mel_dual - disentanglement all vowel speaker_frame__MIN","snr15_bz0.1_bs0.1_ewt_NoC3_mel_dual - disentanglement all vowel speaker_frame__MAX","snr15_bz1_bs1_ewt_NoC3_mel_dual - disentanglement all vowel speaker_frame","snr15_bz1_bs1_ewt_NoC3_mel_dual - disentanglement all vowel speaker_frame__MIN","snr15_bz1_bs1_ewt_NoC3_mel_dual - disentanglement all vowel speaker_frame__MAX","snr15_bz0_bs0_ewt_NoC3_mel_dual - disentanglement all vowel speaker_frame","snr15_bz0_bs0_ewt_NoC3_mel_dual - disentanglement all vowel speaker_frame__MIN","snr15_bz0_bs0_ewt_NoC3_mel_dual - disentanglement all vowel speaker_frame__MAX","snr15_bz0.1_bs0.1_filter_NoC3_mel_dual - disentanglement all vowel speaker_frame","snr15_bz0.1_bs0.1_filter_NoC3_mel_dual - disentanglement all vowel speaker_frame__MIN","snr15_bz0.1_bs0.1_filter_NoC3_mel_dual - disentanglement all vowel speaker_frame__MAX","snr15_bz1_bs1_filter_NoC3_mel_dual - disentanglement all vowel speaker_frame","snr15_bz1_bs1_filter_NoC3_mel_dual - disentanglement all vowel speaker_frame__MIN","snr15_bz1_bs1_filter_NoC3_mel_dual - disentanglement all vowel speaker_frame__MAX","snr15_bz0_bs0_filter_NoC3_mel_dual - disentanglement all vowel speaker_frame","snr15_bz0_bs0_filter_NoC3_mel_dual - disentanglement all vowel speaker_frame__MIN","snr15_bz0_bs0_filter_NoC3_mel_dual - disentanglement all vowel speaker_frame__MAX"
"53","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.6415770787220098","0.6415770787220098","0.6415770787220098","0.5286775540258035","0.5286775540258035","0.5286775540258035","0.5035327769186757","0.5035327769186757","0.5035327769186757","0.6079822918150524","0.6079822918150524","0.6079822918150524","0.5689326037077151","0.5689326037077151","0.5689326037077151","0.537702568367713","0.537702568367713","0.537702568367713"
"91","0.5082888991882446","0.5082888991882446","0.5082888991882446","0.5271036322148623","0.5271036322148623","0.5271036322148623","0.5234268008031169","0.5234268008031169","0.5234268008031169","0.5317812919507229","0.5317812919507229","0.5317812919507229","0.5825660707099131","0.5825660707099131","0.5825660707099131","0.628161217260362","0.628161217260362","0.628161217260362","0.4257151900579651","0.4257151900579651","0.4257151900579651","0.6070025063076849","0.6070025063076849","0.6070025063076849","0.44070239375220777","0.44070239375220777","0.44070239375220777","0.5147679218681441","0.5147679218681441","0.5147679218681441","0.5133042685084848","0.5133042685084848","0.5133042685084848","0.5030692060156172","0.5030692060156172","0.5030692060156172","0.4587149963200797","0.4587149963200797","0.4587149963200797","0.46891081128341483","0.46891081128341483","0.46891081128341483","0.4357099147515504","0.4357099147515504","0.4357099147515504","0.46208837776828315","0.46208837776828315","0.46208837776828315","0.4782801061745483","0.4782801061745483","0.4782801061745483","0.4340366609343853","0.4340366609343853","0.4340366609343853","0.5215536843054206","0.5215536843054206","0.5215536843054206","0.5558046152181285","0.5558046152181285","0.5558046152181285","0.46765930090080343","0.46765930090080343","0.46765930090080343","0.5038900803282884","0.5038900803282884","0.5038900803282884","0.5461735448520268","0.5461735448520268","0.5461735448520268","0.5449348271918488","0.5449348271918488","0.5449348271918488","","","","","","","","","","","","","","","","","",""
"143","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5829265570431198","0.5829265570431198","0.5829265570431198","0.4660962114659265","0.4660962114659265","0.4660962114659265","0.5209809239313535","0.5209809239313535","0.5209809239313535","0.5258833373398265","0.5258833373398265","0.5258833373398265","0.5546002895384958","0.5546002895384958","0.5546002895384958","0.5315359918064423","0.5315359918064423","0.5315359918064423"
"233","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.582058762554608","0.582058762554608","0.582058762554608","0.5532004417936476","0.5532004417936476","0.5532004417936476","0.5291798536546133","0.5291798536546133","0.5291798536546133","0.5715579097989973","0.5715579097989973","0.5715579097989973","0.6177263781169491","0.6177263781169491","0.6177263781169491","0.5336779138414791","0.5336779138414791","0.5336779138414791"
"323","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.6196553627866759","0.6196553627866759","0.6196553627866759","0.4839045747472116","0.4839045747472116","0.4839045747472116","0.533396797766553","0.533396797766553","0.533396797766553","","","","0.5687994471328643","0.5687994471328643","0.5687994471328643","0.5263331854758109","0.5263331854758109","0.5263331854758109"
"413","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5208894311031385","0.5208894311031385","0.5208894311031385"
